GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0009056	catabolic process	2.2212954491522e-11	2.2212954491522e-11	+1	239
GO:1901564	organonitrogen compound metabolic process	3.58427471088666e-11	3.58427471088666e-11	+1	466
GO:1901575	organic substance catabolic process	2.50177479159945e-07	2.50177479159945e-07	+1	189
GO:0019538	protein metabolic process	4.82876212306624e-07	4.82876212306624e-07	+1	377
GO:0006996	organelle organization	7.0819687809227e-07	7.0819687809227e-07	+1	292
GO:0044248	cellular catabolic process	7.19337807742797e-07	7.19337807742797e-07	+1	153
GO:0044281	small molecule metabolic process	9.26773215962846e-06	9.26773215962846e-06	+1	164
GO:0048518	positive regulation of biological process	1.43045879228347e-05	1.43045879228347e-05	+1	452
GO:0048522	positive regulation of cellular process	3.08006864666502e-05	3.08006864666502e-05	+1	417
GO:1901566	organonitrogen compound biosynthetic process	5.60523561995909e-05	5.60523561995909e-05	+1	157
GO:0009057	macromolecule catabolic process	7.90150798963697e-05	7.90150798963697e-05	+1	126
GO:0043603	amide metabolic process	0.000100677117626422	0.000100677117626422	+1	115
GO:1901565	organonitrogen compound catabolic process	0.000548324902410855	0.000548324902410855	+1	127
GO:0006518	peptide metabolic process	0.000583110952263756	0.000583110952263756	+1	91
GO:0080090	regulation of primary metabolic process	0.002053273480545	0.002053273480545	+1	397
GO:0043412	macromolecule modification	0.00307156607325102	0.00307156607325102	+1	249
GO:0051171	regulation of nitrogen compound metabolic process	0.00352276324833856	0.00352276324833856	+1	386
GO:0043632	modification-dependent macromolecule catabolic process	0.0130988264128725	0.0130988264128725	+1	64
GO:0051254	positive regulation of RNA metabolic process	0.0135293211670865	0.0135293211670865	+1	152
GO:0006629	lipid metabolic process	0.0137546947743244	0.0137546947743244	+1	120
GO:0030163	protein catabolic process	0.0139226532772869	0.0139226532772869	+1	90
GO:0031329	regulation of cellular catabolic process	0.0144714611758863	0.0144714611758863	+1	69
GO:0006511	ubiquitin-dependent protein catabolic process	0.0168633582439797	0.0168633582439797	+1	62
GO:0042157	lipoprotein metabolic process	0.0169055260316086	0.0169055260316086	+1	21
GO:0006749	glutathione metabolic process	0.0191532198824793	0.0191532198824793	+1	13
GO:1901361	organic cyclic compound catabolic process	0.0208586407909801	0.0208586407909801	+1	63
GO:0032446	protein modification by small protein conjugation	0.0237762907379584	0.0237762907379584	+1	81
GO:0009894	regulation of catabolic process	0.0270455419098247	0.0270455419098247	+1	93
GO:0036211	protein modification process	0.0277759250672954	0.0277759250672954	+1	228
GO:0019941	modification-dependent protein catabolic process	0.0283498560589946	0.0283498560589946	+1	62
GO:0051179	localization	0.0286900319499777	0.0286900319499777	+1	384
GO:0007033	vacuole organization	0.0314088852335962	0.0314088852335962	+1	31
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.0379314640849748	0.0379314640849748	+1	163
GO:0033554	cellular response to stress	0.0387286797004886	0.0387286797004886	+1	144
