GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:2457	CIN85-SH3GL3 complex	0.0498486215938402	0.0498486215938402	+1	2
GO:0050794	regulation of cellular process	3.41339185276896e-15	3.41339185276896e-15	+1	288
GO:0050789	regulation of biological process	5.36321838127765e-15	5.36321838127765e-15	+1	296
GO:0032501	multicellular organismal process	2.6431141254968e-14	2.6431141254968e-14	+1	216
GO:0065007	biological regulation	3.90337328562065e-14	3.90337328562065e-14	+1	300
GO:0032502	developmental process	1.0653161103836e-13	1.0653161103836e-13	+1	191
GO:0048731	system development	4.88349070252673e-13	4.88349070252673e-13	+1	137
GO:0048856	anatomical structure development	5.68074412809454e-13	5.68074412809454e-13	+1	178
GO:0007275	multicellular organism development	2.56667007340747e-12	2.56667007340747e-12	+1	150
GO:0007154	cell communication	1.40190233768699e-11	1.40190233768699e-11	+1	187
GO:0023052	signaling	1.69290354916423e-11	1.69290354916423e-11	+1	185
GO:0009653	anatomical structure morphogenesis	5.02691229605921e-09	5.02691229605921e-09	+1	97
GO:0048519	negative regulation of biological process	6.9930144675044e-09	6.9930144675044e-09	+1	166
GO:0048523	negative regulation of cellular process	8.60718005795229e-09	8.60718005795229e-09	+1	159
GO:0051239	regulation of multicellular organismal process	1.7939567725488e-08	1.7939567725488e-08	+1	102
GO:0048518	positive regulation of biological process	2.10801327218562e-08	2.10801327218562e-08	+1	172
GO:0007165	signal transduction	5.17654936003159e-08	5.17654936003159e-08	+1	165
GO:0051716	cellular response to stimulus	1.86974550268555e-07	1.86974550268555e-07	+1	191
GO:0050896	response to stimulus	2.01945720879195e-07	2.01945720879195e-07	+1	220
GO:0048522	positive regulation of cellular process	2.43762038915359e-07	2.43762038915359e-07	+1	158
GO:0010646	regulation of cell communication	5.41746648042188e-07	5.41746648042188e-07	+1	109
GO:0007155	cell adhesion	9.38116442515505e-07	9.38116442515505e-07	+1	62
GO:0023051	regulation of signaling	1.06041414858707e-06	1.06041414858707e-06	+1	108
GO:0051240	positive regulation of multicellular organismal process	1.23032725508801e-06	1.23032725508801e-06	+1	65
GO:0043067	regulation of programmed cell death	2.14753200508677e-06	2.14753200508677e-06	+1	61
GO:0030154	cell differentiation	2.37900534077207e-06	2.37900534077207e-06	+1	127
GO:0048869	cellular developmental process	2.41491154026671e-06	2.41491154026671e-06	+1	127
GO:0012501	programmed cell death	6.18017264583779e-06	6.18017264583779e-06	+1	72
GO:0008219	cell death	6.73359665525673e-06	6.73359665525673e-06	+1	72
GO:0007399	nervous system development	6.78638242128533e-06	6.78638242128533e-06	+1	85
GO:0006915	apoptotic process	7.67794802004179e-06	7.67794802004179e-06	+1	70
GO:0042981	regulation of apoptotic process	1.30258244130346e-05	1.30258244130346e-05	+1	58
GO:0050793	regulation of developmental process	1.80661829132938e-05	1.80661829132938e-05	+1	82
GO:0051128	regulation of cellular component organization	2.28951951275279e-05	2.28951951275279e-05	+1	81
GO:0008285	negative regulation of cell population proliferation	2.64755612882791e-05	2.64755612882791e-05	+1	36
GO:0016477	cell migration	2.90061334374021e-05	2.90061334374021e-05	+1	58
GO:0048583	regulation of response to stimulus	7.27895694556711e-05	7.27895694556711e-05	+1	113
GO:0048870	cell motility	9.90223642728603e-05	9.90223642728603e-05	+1	62
GO:0035295	tube development	9.97492069878409e-05	9.97492069878409e-05	+1	46
GO:0072359	circulatory system development	0.000105572869614308	0.000105572869614308	+1	47
GO:0048468	cell development	0.000107747499436896	0.000107747499436896	+1	88
GO:0048646	anatomical structure formation involved in morphogenesis	0.000158805103812858	0.000158805103812858	+1	48
GO:0007166	cell surface receptor signaling pathway	0.000327513011150763	0.000327513011150763	+1	86
GO:0048513	animal organ development	0.000410158715093042	0.000410158715093042	+1	91
GO:0048662	negative regulation of smooth muscle cell proliferation	0.000462123810261626	0.000462123810261626	+1	9
GO:0040011	locomotion	0.00055695957973013	0.00055695957973013	+1	48
GO:0030182	neuron differentiation	0.000578535147713149	0.000578535147713149	+1	53
GO:0048699	generation of neurons	0.000620267509409546	0.000620267509409546	+1	55
GO:0030326	embryonic limb morphogenesis	0.000785736561602371	0.000785736561602371	+1	13
GO:0035113	embryonic appendage morphogenesis	0.000785736561602371	0.000785736561602371	+1	13
GO:0022008	neurogenesis	0.00100886833605191	0.00100886833605191	+1	60
GO:0009966	regulation of signal transduction	0.00102897298488644	0.00102897298488644	+1	89
GO:0008283	cell population proliferation	0.00125766996748274	0.00125766996748274	+1	66
GO:0035107	appendage morphogenesis	0.00135627262477101	0.00135627262477101	+1	14
GO:0035108	limb morphogenesis	0.00135627262477101	0.00135627262477101	+1	14
GO:0030334	regulation of cell migration	0.00147259597618466	0.00147259597618466	+1	39
GO:0044087	regulation of cellular component biogenesis	0.00147604196880559	0.00147604196880559	+1	40
GO:0030336	negative regulation of cell migration	0.00197440346861163	0.00197440346861163	+1	19
GO:2000026	regulation of multicellular organismal development	0.00207415589714882	0.00207415589714882	+1	51
GO:0065008	regulation of biological quality	0.00260119006752753	0.00260119006752753	+1	84
GO:2000145	regulation of cell motility	0.00279025613123074	0.00279025613123074	+1	40
GO:0048584	positive regulation of response to stimulus	0.00300578490841138	0.00300578490841138	+1	71
GO:0040012	regulation of locomotion	0.00309540021975161	0.00309540021975161	+1	41
GO:0051093	negative regulation of developmental process	0.00330921488704294	0.00330921488704294	+1	38
GO:0042127	regulation of cell population proliferation	0.00349096203481289	0.00349096203481289	+1	57
GO:0010810	regulation of cell-substrate adhesion	0.00349455857200492	0.00349455857200492	+1	16
GO:0060173	limb development	0.00355574028992072	0.00355574028992072	+1	15
GO:0048736	appendage development	0.00355574028992072	0.00355574028992072	+1	15
GO:0001944	vasculature development	0.003892349303716	0.003892349303716	+1	33
GO:0031175	neuron projection development	0.00434114887931665	0.00434114887931665	+1	40
GO:0001568	blood vessel development	0.00443277148057715	0.00443277148057715	+1	32
GO:2000146	negative regulation of cell motility	0.00445656444671437	0.00445656444671437	+1	19
GO:0051094	positive regulation of developmental process	0.00450738098138581	0.00450738098138581	+1	48
GO:0035239	tube morphogenesis	0.0052829179146738	0.0052829179146738	+1	36
GO:0010975	regulation of neuron projection development	0.00539476627919132	0.00539476627919132	+1	24
GO:0040013	negative regulation of locomotion	0.00589662747419084	0.00589662747419084	+1	20
GO:0032101	regulation of response to external stimulus	0.00773752404532155	0.00773752404532155	+1	41
GO:0001525	angiogenesis	0.00934934082942086	0.00934934082942086	+1	26
GO:0048666	neuron development	0.0100337643600341	0.0100337643600341	+1	43
GO:0098609	cell-cell adhesion	0.0131084795373194	0.0131084795373194	+1	37
GO:0120254	olefinic compound metabolic process	0.0138139440136167	0.0138139440136167	+1	13
GO:0048660	regulation of smooth muscle cell proliferation	0.0158626581497418	0.0158626581497418	+1	12
GO:0001503	ossification	0.0166242080052288	0.0166242080052288	+1	22
GO:0048514	blood vessel morphogenesis	0.0166436573496915	0.0166436573496915	+1	28
GO:0051130	positive regulation of cellular component organization	0.0182800525518657	0.0182800525518657	+1	41
GO:0048659	smooth muscle cell proliferation	0.0212269249252837	0.0212269249252837	+1	12
GO:0032989	cellular anatomical entity morphogenesis	0.025473799846825	0.025473799846825	+1	32
GO:0071346	cellular response to type II interferon	0.0295290495750799	0.0295290495750799	+1	11
GO:0051129	negative regulation of cellular component organization	0.0310982243768074	0.0310982243768074	+1	30
