GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:3055	Nop56p-associated pre-rRNA complex	1.76869294147371e-07	1.76869294147371e-07	+1	30
CORUM:306	Ribosome, cytoplasmic	2.95845425036183e-07	2.95845425036183e-07	+1	26
CORUM:308	60S ribosomal subunit, cytoplasmic	0.000163198991600061	0.000163198991600061	+1	16
CORUM:5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)	0.0102110288576056	0.0102110288576056	+1	9
CORUM:338	40S ribosomal subunit, cytoplasmic	0.0352792978148375	0.0352792978148375	+1	10
CORUM:1332	Large Drosha complex	0.0457295063175485	0.0457295063175485	+1	8
GO:1901564	organonitrogen compound metabolic process	5.67703769363763e-16	5.67703769363763e-16	+1	460
GO:0002181	cytoplasmic translation	1.53964740799562e-13	1.53964740799562e-13	+1	40
GO:0044271	cellular nitrogen compound biosynthetic process	2.19103025297815e-13	2.19103025297815e-13	+1	380
GO:1901566	organonitrogen compound biosynthetic process	1.81873699572966e-12	1.81873699572966e-12	+1	175
GO:0042254	ribosome biogenesis	3.96733625814223e-12	3.96733625814223e-12	+1	57
GO:0006518	peptide metabolic process	7.08936738232578e-12	7.08936738232578e-12	+1	109
GO:0006412	translation	3.08035183583947e-11	3.08035183583947e-11	+1	92
GO:0043043	peptide biosynthetic process	4.69028807867962e-11	4.69028807867962e-11	+1	94
GO:0019538	protein metabolic process	1.84625183954579e-10	1.84625183954579e-10	+1	372
GO:0043603	amide metabolic process	5.39948243024416e-10	5.39948243024416e-10	+1	126
GO:0043604	amide biosynthetic process	7.3265661166949e-10	7.3265661166949e-10	+1	102
GO:0051171	regulation of nitrogen compound metabolic process	1.80543222449219e-09	1.80543222449219e-09	+1	399
GO:0009056	catabolic process	7.03894097207053e-08	7.03894097207053e-08	+1	213
GO:0080090	regulation of primary metabolic process	1.04419116386019e-07	1.04419116386019e-07	+1	399
GO:0044248	cellular catabolic process	2.04637410522021e-07	2.04637410522021e-07	+1	147
GO:0048518	positive regulation of biological process	2.93200921848127e-07	2.93200921848127e-07	+1	435
GO:0065007	biological regulation	1.2145602396474e-06	1.2145602396474e-06	+1	782
GO:0048522	positive regulation of cellular process	1.5351409946347e-06	1.5351409946347e-06	+1	400
GO:0034470	ncRNA processing	1.64270151324899e-06	1.64270151324899e-06	+1	57
GO:0019219	regulation of nucleobase-containing compound metabolic process	2.9954649107657e-06	2.9954649107657e-06	+1	300
GO:0006807	nitrogen compound metabolic process	3.22390273473553e-06	3.22390273473553e-06	+1	744
