GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0009653	anatomical structure morphogenesis	2.95457671163942e-25	2.95457671163942e-25	+1	219
GO:0048856	anatomical structure development	1.01209788501596e-24	1.01209788501596e-24	+1	372
GO:0048731	system development	8.49470445028145e-23	8.49470445028145e-23	+1	278
GO:0072359	circulatory system development	1.16658167716122e-22	1.16658167716122e-22	+1	123
GO:0032502	developmental process	1.24328990224401e-22	1.24328990224401e-22	+1	390
GO:0007275	multicellular organism development	7.73952386603982e-22	7.73952386603982e-22	+1	307
GO:0035239	tube morphogenesis	4.82707774882028e-20	4.82707774882028e-20	+1	101
GO:0035295	tube development	9.15886918925586e-19	9.15886918925586e-19	+1	113
GO:0048513	animal organ development	1.09589317827645e-17	1.09589317827645e-17	+1	218
GO:0032501	multicellular organismal process	2.42447434997335e-17	2.42447434997335e-17	+1	424
GO:0050789	regulation of biological process	8.35353004626017e-17	8.35353004626017e-17	+1	598
GO:0008283	cell population proliferation	1.1744721855652e-15	1.1744721855652e-15	+1	159
GO:0009887	animal organ morphogenesis	1.43390311392275e-15	1.43390311392275e-15	+1	103
GO:0050794	regulation of cellular process	1.71395175109904e-15	1.71395175109904e-15	+1	574
GO:0001944	vasculature development	3.30639927924962e-15	3.30639927924962e-15	+1	84
GO:0016477	cell migration	6.10465025780737e-15	6.10465025780737e-15	+1	129
GO:0065007	biological regulation	9.84658893281093e-15	9.84658893281093e-15	+1	605
GO:0042127	regulation of cell population proliferation	9.8881575067319e-15	9.8881575067319e-15	+1	139
GO:0001568	blood vessel development	1.01385737539577e-14	1.01385737539577e-14	+1	81
GO:0001503	ossification	2.20380679107216e-14	2.20380679107216e-14	+1	59
GO:0042981	regulation of apoptotic process	4.66050604105684e-14	4.66050604105684e-14	+1	125
GO:0043067	regulation of programmed cell death	7.00770157666518e-14	7.00770157666518e-14	+1	127
GO:0048518	positive regulation of biological process	9.420486404634e-14	9.420486404634e-14	+1	352
GO:0051239	regulation of multicellular organismal process	1.18922081327247e-13	1.18922081327247e-13	+1	202
GO:0048519	negative regulation of biological process	1.64621338808845e-13	1.64621338808845e-13	+1	335
GO:0048646	anatomical structure formation involved in morphogenesis	2.71183948810859e-13	2.71183948810859e-13	+1	107
GO:0048523	negative regulation of cellular process	4.41090234797755e-13	4.41090234797755e-13	+1	319
GO:0048870	cell motility	5.31528570262485e-13	5.31528570262485e-13	+1	136
GO:0043066	negative regulation of apoptotic process	5.33707898469471e-13	5.33707898469471e-13	+1	88
GO:0043069	negative regulation of programmed cell death	1.05547325146138e-12	1.05547325146138e-12	+1	89
GO:0009888	tissue development	1.32904497774867e-12	1.32904497774867e-12	+1	151
GO:0030154	cell differentiation	1.35937586781189e-12	1.35937586781189e-12	+1	265
GO:0048869	cellular developmental process	1.40006645509939e-12	1.40006645509939e-12	+1	265
GO:0001501	skeletal system development	1.95870493817267e-12	1.95870493817267e-12	+1	64
GO:0048514	blood vessel morphogenesis	2.54634425074326e-12	2.54634425074326e-12	+1	70
GO:0001525	angiogenesis	2.56955642249205e-12	2.56955642249205e-12	+1	64
GO:0007507	heart development	3.39300194867093e-12	3.39300194867093e-12	+1	68
GO:0007155	cell adhesion	3.69609848788877e-12	3.69609848788877e-12	+1	123
GO:0050793	regulation of developmental process	5.67673161331628e-12	5.67673161331628e-12	+1	172
GO:0048468	cell development	1.2208640430306e-11	1.2208640430306e-11	+1	189
GO:0048522	positive regulation of cellular process	1.33972636972344e-11	1.33972636972344e-11	+1	321
GO:2000026	regulation of multicellular organismal development	3.13930158453968e-11	3.13930158453968e-11	+1	115
GO:0040011	locomotion	3.26311526554092e-11	3.26311526554092e-11	+1	105
GO:0030198	extracellular matrix organization	5.00588174327625e-11	5.00588174327625e-11	+1	46
GO:0043062	extracellular structure organization	5.6211635184216e-11	5.6211635184216e-11	+1	46
GO:0040012	regulation of locomotion	6.01502597247139e-11	6.01502597247139e-11	+1	93
GO:0045229	external encapsulating structure organization	6.30887542684921e-11	6.30887542684921e-11	+1	46
GO:0006915	apoptotic process	7.04005401435791e-11	7.04005401435791e-11	+1	141
GO:0030334	regulation of cell migration	1.35267642878898e-10	1.35267642878898e-10	+1	86
GO:0007399	nervous system development	1.89033638270833e-10	1.89033638270833e-10	+1	171
GO:2000145	regulation of cell motility	2.6695869483773e-10	2.6695869483773e-10	+1	89
GO:0048729	tissue morphogenesis	3.18164757824102e-10	3.18164757824102e-10	+1	65
GO:0072001	renal system development	3.37453197343487e-10	3.37453197343487e-10	+1	45
GO:0050896	response to stimulus	5.86740092868734e-10	5.86740092868734e-10	+1	448
GO:0008219	cell death	6.51873131965599e-10	6.51873131965599e-10	+1	142
GO:0012501	programmed cell death	1.18523433379199e-09	1.18523433379199e-09	+1	141
GO:0051094	positive regulation of developmental process	1.47914935458817e-09	1.47914935458817e-09	+1	106
GO:0003007	heart morphogenesis	1.7467584543506e-09	1.7467584543506e-09	+1	39
GO:0065008	regulation of biological quality	1.8478697448723e-09	1.8478697448723e-09	+1	183
GO:0001822	kidney development	1.95416498928035e-09	1.95416498928035e-09	+1	43
GO:0051128	regulation of cellular component organization	2.65404210588748e-09	2.65404210588748e-09	+1	162
GO:0022008	neurogenesis	7.98407703431841e-09	7.98407703431841e-09	+1	126
GO:0007154	cell communication	6.6118013350079e-08	6.6118013350079e-08	+1	340
GO:0023052	signaling	7.4866380455269e-08	7.4866380455269e-08	+1	336
GO:0008284	positive regulation of cell population proliferation	7.64871181939849e-08	7.64871181939849e-08	+1	81
GO:0002009	morphogenesis of an epithelium	7.65257019759669e-08	7.65257019759669e-08	+1	53
GO:0045595	regulation of cell differentiation	1.01672934536025e-07	1.01672934536025e-07	+1	114
GO:0009790	embryo development	1.01813621914554e-07	1.01813621914554e-07	+1	90
GO:0048583	regulation of response to stimulus	1.04186214097349e-07	1.04186214097349e-07	+1	227
GO:0051216	cartilage development	1.05536077454692e-07	1.05536077454692e-07	+1	32
GO:0051716	cellular response to stimulus	1.23064212430698e-07	1.23064212430698e-07	+1	374
GO:0009719	response to endogenous stimulus	1.25134666281202e-07	1.25134666281202e-07	+1	119
GO:0030182	neuron differentiation	1.3709454508315e-07	1.3709454508315e-07	+1	106
GO:0048699	generation of neurons	1.80818851634475e-07	1.80818851634475e-07	+1	110
GO:0051240	positive regulation of multicellular organismal process	2.39578276188626e-07	2.39578276188626e-07	+1	116
GO:0070848	response to growth factor	2.6169989930777e-07	2.6169989930777e-07	+1	65
GO:0071363	cellular response to growth factor stimulus	3.15609324667056e-07	3.15609324667056e-07	+1	63
GO:0035108	limb morphogenesis	4.45073399575604e-07	4.45073399575604e-07	+1	26
GO:0035107	appendage morphogenesis	4.45073399575604e-07	4.45073399575604e-07	+1	26
GO:0030326	embryonic limb morphogenesis	9.7130011953474e-07	9.7130011953474e-07	+1	23
GO:0035113	embryonic appendage morphogenesis	9.7130011953474e-07	9.7130011953474e-07	+1	23
GO:0022603	regulation of anatomical structure morphogenesis	1.04020670655767e-06	1.04020670655767e-06	+1	71
GO:0007165	signal transduction	1.10500159638414e-06	1.10500159638414e-06	+1	310
GO:0071495	cellular response to endogenous stimulus	1.37586718380063e-06	1.37586718380063e-06	+1	103
GO:0045597	positive regulation of cell differentiation	1.60924092646464e-06	1.60924092646464e-06	+1	72
GO:0060173	limb development	2.69055022880711e-06	2.69055022880711e-06	+1	28
GO:0048736	appendage development	2.69055022880711e-06	2.69055022880711e-06	+1	28
GO:0060562	epithelial tube morphogenesis	2.705998481268e-06	2.705998481268e-06	+1	39
GO:0031214	biomineral tissue development	3.14798650484239e-06	3.14798650484239e-06	+1	27
GO:0001763	morphogenesis of a branching structure	3.61324074936126e-06	3.61324074936126e-06	+1	29
GO:0009893	positive regulation of metabolic process	3.91513834977119e-06	3.91513834977119e-06	+1	210
GO:0048754	branching morphogenesis of an epithelial tube	4.05623804668042e-06	4.05623804668042e-06	+1	25
GO:0040007	growth	4.60371958580346e-06	4.60371958580346e-06	+1	75
GO:0010646	regulation of cell communication	6.36031330995141e-06	6.36031330995141e-06	+1	197
GO:0061448	connective tissue development	6.47132026327862e-06	6.47132026327862e-06	+1	35
GO:0030282	bone mineralization	6.51265049281133e-06	6.51265049281133e-06	+1	22
GO:0007166	cell surface receptor signaling pathway	8.20121496766573e-06	8.20121496766573e-06	+1	167
GO:0023051	regulation of signaling	9.31223120902092e-06	9.31223120902092e-06	+1	196
GO:0061138	morphogenesis of a branching epithelium	1.06199335256684e-05	1.06199335256684e-05	+1	27
GO:0072073	kidney epithelium development	1.32803141199197e-05	1.32803141199197e-05	+1	24
GO:0048666	neuron development	1.36540463650302e-05	1.36540463650302e-05	+1	86
GO:0080090	regulation of primary metabolic process	1.39263161547531e-05	1.39263161547531e-05	+1	289
GO:0051093	negative regulation of developmental process	1.46164928199518e-05	1.46164928199518e-05	+1	73
GO:0000902	cell morphogenesis	1.69038262292892e-05	1.69038262292892e-05	+1	76
GO:0030278	regulation of ossification	1.93806324730749e-05	1.93806324730749e-05	+1	21
GO:0048585	negative regulation of response to stimulus	2.25717804985509e-05	2.25717804985509e-05	+1	110
GO:0051171	regulation of nitrogen compound metabolic process	2.86853591488948e-05	2.86853591488948e-05	+1	281
GO:0048568	embryonic organ development	3.35182425314275e-05	3.35182425314275e-05	+1	45
GO:0009891	positive regulation of biosynthetic process	3.59279657845571e-05	3.59279657845571e-05	+1	160
GO:0031328	positive regulation of cellular biosynthetic process	3.6418394392715e-05	3.6418394392715e-05	+1	159
GO:0009968	negative regulation of signal transduction	3.92002200421307e-05	3.92002200421307e-05	+1	91
