GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:1901564	organonitrogen compound metabolic process	8.71381856276624e-15	8.71381856276624e-15	+1	518
GO:0009056	catabolic process	1.4405429456644e-14	1.4405429456644e-14	+1	267
GO:0019538	protein metabolic process	8.71728738755913e-11	8.71728738755913e-11	+1	425
GO:1901575	organic substance catabolic process	8.67058065437319e-09	8.67058065437319e-09	+1	208
GO:0044248	cellular catabolic process	2.20773506249083e-08	2.20773506249083e-08	+1	169
GO:0009057	macromolecule catabolic process	1.30964943058024e-07	1.30964943058024e-07	+1	145
GO:0048518	positive regulation of biological process	8.69449187837215e-07	8.69449187837215e-07	+1	495
GO:0006996	organelle organization	9.00328168329457e-07	9.00328168329457e-07	+1	313
GO:0048522	positive regulation of cellular process	1.3310472014122e-06	1.3310472014122e-06	+1	458
GO:1901566	organonitrogen compound biosynthetic process	2.22039463219335e-06	2.22039463219335e-06	+1	174
GO:0080090	regulation of primary metabolic process	3.39918051989487e-06	3.39918051989487e-06	+1	447
GO:0051171	regulation of nitrogen compound metabolic process	6.57808878231362e-06	6.57808878231362e-06	+1	435
GO:0043603	amide metabolic process	7.42888458958512e-06	7.42888458958512e-06	+1	127
GO:1901565	organonitrogen compound catabolic process	1.76391234458751e-05	1.76391234458751e-05	+1	142
GO:0006518	peptide metabolic process	2.21354292455385e-05	2.21354292455385e-05	+1	102
GO:0030163	protein catabolic process	3.65771142004934e-05	3.65771142004934e-05	+1	106
GO:0044281	small molecule metabolic process	9.11267718053426e-05	9.11267718053426e-05	+1	171
GO:0043412	macromolecule modification	9.41152993934286e-05	9.41152993934286e-05	+1	277
GO:0031329	regulation of cellular catabolic process	0.000182641669146596	0.000182641669146596	+1	80
GO:0061919	process utilizing autophagic mechanism	0.000253494295149719	0.000253494295149719	+1	70
GO:0006914	autophagy	0.000253494295149719	0.000253494295149719	+1	70
GO:0051603	proteolysis involved in protein catabolic process	0.000586049575921589	0.000586049575921589	+1	82
GO:0036211	protein modification process	0.000860110623952387	0.000860110623952387	+1	255
GO:0043632	modification-dependent macromolecule catabolic process	0.000923509219107279	0.000923509219107279	+1	72
GO:0006511	ubiquitin-dependent protein catabolic process	0.00106205512882851	0.00106205512882851	+1	70
GO:0009894	regulation of catabolic process	0.0012690664432428	0.0012690664432428	+1	105
GO:0046907	intracellular transport	0.0012965654405046	0.0012965654405046	+1	132
GO:0019941	modification-dependent protein catabolic process	0.00196510170230351	0.00196510170230351	+1	70
GO:0019219	regulation of nucleobase-containing compound metabolic process	0.0026140976199773	0.0026140976199773	+1	324
GO:0043604	amide biosynthetic process	0.00377215690498032	0.00377215690498032	+1	92
GO:0043043	peptide biosynthetic process	0.00379449450098787	0.00379449450098787	+1	81
GO:0006629	lipid metabolic process	0.00416409775237211	0.00416409775237211	+1	131
GO:0042157	lipoprotein metabolic process	0.00509103798116907	0.00509103798116907	+1	23
GO:0044271	cellular nitrogen compound biosynthetic process	0.00621093589198424	0.00621093589198424	+1	374
GO:0051179	localization	0.00818735457499102	0.00818735457499102	+1	419
GO:0006749	glutathione metabolic process	0.00882235662810899	0.00882235662810899	+1	14
GO:0051246	regulation of protein metabolic process	0.0103831722080731	0.0103831722080731	+1	182
GO:0044238	primary metabolic process	0.0168874927381245	0.0168874927381245	+1	862
GO:0032446	protein modification by small protein conjugation	0.0179114287986675	0.0179114287986675	+1	87
GO:0006412	translation	0.0194512526931826	0.0194512526931826	+1	76
GO:0016236	macroautophagy	0.0196443713900434	0.0196443713900434	+1	42
GO:0007005	mitochondrion organization	0.0196549613550215	0.0196549613550215	+1	57
GO:0006497	protein lipidation	0.0207374315045224	0.0207374315045224	+1	17
GO:0010498	proteasomal protein catabolic process	0.0208828911899405	0.0208828911899405	+1	57
GO:0051252	regulation of RNA metabolic process	0.0210681138643606	0.0210681138643606	+1	297
GO:0051254	positive regulation of RNA metabolic process	0.0214627401247375	0.0214627401247375	+1	162
GO:0051173	positive regulation of nitrogen compound metabolic process	0.0221777219099232	0.0221777219099232	+1	244
GO:0044255	cellular lipid metabolic process	0.0245524024150731	0.0245524024150731	+1	98
GO:0007033	vacuole organization	0.0250366937743689	0.0250366937743689	+1	33
GO:0033036	macromolecule localization	0.0270502218548051	0.0270502218548051	+1	258
GO:0051649	establishment of localization in cell	0.0290516775948373	0.0290516775948373	+1	170
GO:0009893	positive regulation of metabolic process	0.033051698516653	0.033051698516653	+1	292
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.0345960802805878	0.0345960802805878	+1	48
GO:0042254	ribosome biogenesis	0.0359689916028315	0.0359689916028315	+1	41
GO:0006417	regulation of translation	0.0363115677719919	0.0363115677719919	+1	46
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.0396209227472153	0.0396209227472153	+1	175
GO:0043484	regulation of RNA splicing	0.0402502940984141	0.0402502940984141	+1	28
GO:0000455	enzyme-directed rRNA pseudouridine synthesis	0.0410363444109048	0.0410363444109048	+1	4
GO:0007049	cell cycle	0.0411218917120769	0.0411218917120769	+1	158
GO:1901361	organic cyclic compound catabolic process	0.0421775091385398	0.0421775091385398	+1	66
GO:0031325	positive regulation of cellular metabolic process	0.043191686465689	0.043191686465689	+1	266
GO:0034248	regulation of amide metabolic process	0.0460547663714071	0.0460547663714071	+1	51
GO:0051248	negative regulation of protein metabolic process	0.046197440396012	0.046197440396012	+1	78
GO:0005737	cytoplasm	6.72895773893914e-32	6.72895773893914e-32	+1	993
GO:0005829	cytosol	4.41949148265601e-18	4.41949148265601e-18	+1	496
GO:0031090	organelle membrane	2.96046357344819e-16	2.96046357344819e-16	+1	364
GO:0043227	membrane-bounded organelle	3.09009464172672e-15	3.09009464172672e-15	+1	1123
GO:0043231	intracellular membrane-bounded organelle	2.25060540914372e-14	2.25060540914372e-14	+1	1059
GO:0005622	intracellular anatomical structure	1.09621627549502e-12	1.09621627549502e-12	+1	1230
GO:0005654	nucleoplasm	1.99838010859479e-12	1.99838010859479e-12	+1	381
GO:0043226	organelle	4.42147074199627e-10	4.42147074199627e-10	+1	1164
GO:0031974	membrane-enclosed lumen	1.33543313304116e-09	1.33543313304116e-09	+1	536
GO:0043233	organelle lumen	1.33543313304116e-09	1.33543313304116e-09	+1	536
GO:0070013	intracellular organelle lumen	1.33543313304116e-09	1.33543313304116e-09	+1	536
GO:0043229	intracellular organelle	1.60031192342326e-09	1.60031192342326e-09	+1	1117
GO:0031967	organelle envelope	3.76888788518483e-08	3.76888788518483e-08	+1	141
GO:0031975	envelope	3.76888788518483e-08	3.76888788518483e-08	+1	141
GO:0012505	endomembrane system	5.89288045569097e-08	5.89288045569097e-08	+1	398
GO:0098588	bounding membrane of organelle	1.65529135623435e-06	1.65529135623435e-06	+1	205
GO:0005739	mitochondrion	2.48685347794704e-06	2.48685347794704e-06	+1	165
GO:0031984	organelle subcompartment	4.1033802837765e-06	4.1033802837765e-06	+1	151
GO:0005783	endoplasmic reticulum	4.10774306571651e-06	4.10774306571651e-06	+1	192
GO:1990234	transferase complex	8.02458265995236e-06	8.02458265995236e-06	+1	99
GO:0140535	intracellular protein-containing complex	8.4677343140109e-06	8.4677343140109e-06	+1	104
GO:0031982	vesicle	9.77843656799075e-06	9.77843656799075e-06	+1	331
GO:1902494	catalytic complex	1.01705140454717e-05	1.01705140454717e-05	+1	169
GO:0031981	nuclear lumen	1.60240992056461e-05	1.60240992056461e-05	+1	434
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	2.24102786602439e-05	2.24102786602439e-05	+1	124
GO:0098827	endoplasmic reticulum subcompartment	3.25142617029173e-05	3.25142617029173e-05	+1	122
GO:0005789	endoplasmic reticulum membrane	4.38485820872651e-05	4.38485820872651e-05	+1	121
GO:0005774	vacuolar membrane	0.000451151569317787	0.000451151569317787	+1	59
GO:0005740	mitochondrial envelope	0.000755509562057128	0.000755509562057128	+1	87
GO:0005635	nuclear envelope	0.000762579405808937	0.000762579405808937	+1	59
GO:0070062	extracellular exosome	0.00139313350832086	0.00139313350832086	+1	183
GO:1903561	extracellular vesicle	0.00187803506002541	0.00187803506002541	+1	184
GO:0065010	extracellular membrane-bounded organelle	0.0019329287068114	0.0019329287068114	+1	184
GO:0043230	extracellular organelle	0.0019329287068114	0.0019329287068114	+1	184
GO:0005765	lysosomal membrane	0.0024052946835954	0.0024052946835954	+1	53
GO:0098852	lytic vacuole membrane	0.0024052946835954	0.0024052946835954	+1	53
GO:0031965	nuclear membrane	0.00596581827130556	0.00596581827130556	+1	40
GO:0016020	membrane	0.0059673487458649	0.0059673487458649	+1	697
GO:0005773	vacuole	0.00711369352158143	0.00711369352158143	+1	85
GO:0031966	mitochondrial membrane	0.0079857660658099	0.0079857660658099	+1	79
GO:0005764	lysosome	0.0100260671094519	0.0100260671094519	+1	77
GO:0000323	lytic vacuole	0.0100260671094519	0.0100260671094519	+1	77
GO:0097708	intracellular vesicle	0.0282642433761217	0.0282642433761217	+1	204
GO:0031410	cytoplasmic vesicle	0.0348973389582075	0.0348973389582075	+1	203
GO:0005515	protein binding	1.05959417694168e-25	1.05959417694168e-25	+1	1148
GO:0003824	catalytic activity	2.13881645246512e-08	2.13881645246512e-08	+1	489
GO:0016740	transferase activity	0.00707396646866979	0.00707396646866979	+1	206
GO:0016746	acyltransferase activity	0.0227780594585401	0.0227780594585401	+1	77
HP:0012638	Abnormal nervous system physiology	0.00490536535661344	0.00490536535661344	+1	323
HP:0000707	Abnormality of the nervous system	0.0101678099611046	0.0101678099611046	+1	337
HP:0001417	X-linked inheritance	0.0112827594968489	0.0112827594968489	+1	40
HP:0001419	X-linked recessive inheritance	0.0242794436335736	0.0242794436335736	+1	31
HP:0011804	Abnormal muscle physiology	0.0435097654853733	0.0435097654853733	+1	233
HP:0011446	Abnormality of mental function	0.0498794755406469	0.0498794755406469	+1	279
HPA:0220051	gallbladder; glandular cells[≥Low]	6.61928543298498e-30	6.61928543298498e-30	+1	793
HPA:0220000	gallbladder	6.61928543298498e-30	6.61928543298498e-30	+1	793
HPA:0210000	fallopian tube	8.58437480054362e-29	8.58437480054362e-29	+1	777
HPA:0590000	thyroid gland	1.46264082460731e-28	1.46264082460731e-28	+1	753
HPA:0590051	thyroid gland; glandular cells[≥Low]	1.46264082460731e-28	1.46264082460731e-28	+1	753
HPA:0020051	adrenal gland; glandular cells[≥Low]	3.58994386090717e-28	3.58994386090717e-28	+1	772
HPA:0020000	adrenal gland	5.71576359904775e-28	5.71576359904775e-28	+1	772
HPA:0350000	pancreas	6.2733617848183e-28	6.2733617848183e-28	+1	771
HPA:0150000	duodenum	1.60011993986251e-26	1.60011993986251e-26	+1	801
HPA:0430051	seminal vesicle; glandular cells[≥Low]	3.34329551995811e-26	3.34329551995811e-26	+1	725
HPA:0430000	seminal vesicle	3.34329551995811e-26	3.34329551995811e-26	+1	725
HPA:0400000	rectum	3.95817266307425e-26	3.95817266307425e-26	+1	805
HPA:0270000	kidney	4.77786765887456e-26	4.77786765887456e-26	+1	822
HPA:0400051	rectum; glandular cells[≥Low]	4.87545639267862e-26	4.87545639267862e-26	+1	742
HPA:0540051	stomach 1; glandular cells[≥Low]	4.88733819620346e-26	4.88733819620346e-26	+1	784
HPA:0540000	stomach 1	4.88733819620346e-26	4.88733819620346e-26	+1	784
HPA:0130000	colon	2.85153677643291e-25	2.85153677643291e-25	+1	827
HPA:0130051	colon; glandular cells[≥Low]	2.93469239980601e-25	2.93469239980601e-25	+1	735
HPA:0480000	small intestine	5.05120328694252e-25	5.05120328694252e-25	+1	796
HPA:0160000	endometrium 1	7.37680433411882e-25	7.37680433411882e-25	+1	738
HPA:0050000	breast	1.03927041328487e-24	1.03927041328487e-24	+1	747
HPA:0350471	pancreas; exocrine glandular cells[≥Low]	1.39081199161428e-24	1.39081199161428e-24	+1	729
HPA:0150051	duodenum; glandular cells[≥Low]	1.52018701052066e-24	1.52018701052066e-24	+1	741
HPA:0540052	stomach 1; glandular cells[≥Medium]	2.30782250005399e-24	2.30782250005399e-24	+1	684
HPA:0220052	gallbladder; glandular cells[≥Medium]	2.44431691234003e-24	2.44431691234003e-24	+1	704
HPA:0160051	endometrium 1; glandular cells[≥Low]	2.82089712164322e-24	2.82089712164322e-24	+1	719
HPA:0320000	nasopharynx	4.85110220321876e-24	4.85110220321876e-24	+1	746
HPA:0550051	stomach 2; glandular cells[≥Low]	7.23752971021834e-24	7.23752971021834e-24	+1	775
HPA:0550000	stomach 2	7.23752971021834e-24	7.23752971021834e-24	+1	775
HPA:0060000	bronchus	7.88982297106389e-24	7.88982297106389e-24	+1	762
HPA:0170000	endometrium 2	8.40452050969856e-24	8.40452050969856e-24	+1	725
HPA:0610831	urinary bladder; urothelial cells[≥Low]	9.24163094306853e-24	9.24163094306853e-24	+1	753
HPA:0610000	urinary bladder	9.24163094306853e-24	9.24163094306853e-24	+1	753
HPA:0300000	lung	1.24625871639005e-23	1.24625871639005e-23	+1	758
HPA:0180000	epididymis	1.25598895838325e-23	1.25598895838325e-23	+1	755
HPA:0180051	epididymis; glandular cells[≥Low]	1.25598895838325e-23	1.25598895838325e-23	+1	755
HPA:0170051	endometrium 2; glandular cells[≥Low]	1.34767361097478e-23	1.34767361097478e-23	+1	710
HPA:0050051	breast; glandular cells[≥Low]	5.39105908930299e-23	5.39105908930299e-23	+1	715
HPA:0480051	small intestine; glandular cells[≥Low]	9.64141402408058e-23	9.64141402408058e-23	+1	734
HPA:0380000	placenta	1.36094673498414e-22	1.36094673498414e-22	+1	765
HPA:0030000	appendix	2.91175278116732e-22	2.91175278116732e-22	+1	786
HPA:0550052	stomach 2; glandular cells[≥Medium]	4.54606531653373e-22	4.54606531653373e-22	+1	672
HPA:0570731	testis; Leydig cells[≥Low]	8.12752883431241e-22	8.12752883431241e-22	+1	737
HPA:0020052	adrenal gland; glandular cells[≥Medium]	1.09106265077409e-21	1.09106265077409e-21	+1	650
HPA:0030051	appendix; glandular cells[≥Low]	1.64482641760823e-21	1.64482641760823e-21	+1	706
HPA:0100000	cerebral cortex	3.27256137962559e-21	3.27256137962559e-21	+1	802
HPA:0600000	tonsil	4.12225218549235e-21	4.12225218549235e-21	+1	780
HPA:0270361	kidney; cells in tubules[≥Low]	5.65306051998038e-21	5.65306051998038e-21	+1	725
HPA:0130052	colon; glandular cells[≥Medium]	1.49788815043695e-20	1.49788815043695e-20	+1	644
HPA:0300411	lung; macrophages[≥Low]	2.74742081708993e-20	2.74742081708993e-20	+1	705
HPA:0610832	urinary bladder; urothelial cells[≥Medium]	4.69928400781604e-20	4.69928400781604e-20	+1	640
HPA:0460000	skin 1	6.29182631645234e-20	6.29182631645234e-20	+1	738
HPA:0390000	prostate	1.94723460385977e-19	1.94723460385977e-19	+1	694
HPA:0390051	prostate; glandular cells[≥Low]	1.94723460385977e-19	1.94723460385977e-19	+1	694
HPA:0420000	salivary gland	1.97397982990181e-19	1.97397982990181e-19	+1	711
HPA:0420051	salivary gland; glandular cells[≥Low]	1.97397982990181e-19	1.97397982990181e-19	+1	711
HPA:0400052	rectum; glandular cells[≥Medium]	1.3177505331031e-18	1.3177505331031e-18	+1	647
HPA:0430052	seminal vesicle; glandular cells[≥Medium]	1.87350259579439e-18	1.87350259579439e-18	+1	576
HPA:0480052	small intestine; glandular cells[≥Medium]	2.31590184951661e-18	2.31590184951661e-18	+1	643
HPA:0600221	tonsil; squamous epithelial cells[≥Low]	3.57180777925358e-18	3.57180777925358e-18	+1	688
HPA:0351181	pancreas; pancreatic endocrine cells[≥Low]	3.7599173545359e-18	3.7599173545359e-18	+1	607
HPA:0290000	liver	5.26036441668591e-18	5.26036441668591e-18	+1	660
HPA:0570000	testis	4.77408565144248e-17	4.77408565144248e-17	+1	852
HPA:0470000	skin 2	6.42147955682101e-17	6.42147955682101e-17	+1	713
HPA:0330000	oral mucosa	6.52958868526191e-17	6.52958868526191e-17	+1	653
HPA:0330221	oral mucosa; squamous epithelial cells[≥Low]	6.52958868526191e-17	6.52958868526191e-17	+1	653
HPA:0360051	parathyroid gland; glandular cells[≥Low]	8.65104076603402e-17	8.65104076603402e-17	+1	624
HPA:0360000	parathyroid gland	8.65104076603402e-17	8.65104076603402e-17	+1	624
HPA:0150052	duodenum; glandular cells[≥Medium]	1.29231038685626e-16	1.29231038685626e-16	+1	640
HPA:0090000	cerebellum	3.45994666981135e-16	3.45994666981135e-16	+1	723
HPA:0380521	placenta; trophoblastic cells[≥Low]	4.87463072168335e-16	4.87463072168335e-16	+1	658
HPA:0310000	lymph node	5.85439919818534e-16	5.85439919818534e-16	+1	671
HPA:0210051	fallopian tube; glandular cells[≥Low]	6.32472296715232e-16	6.32472296715232e-16	+1	611
HPA:0030052	appendix; glandular cells[≥Medium]	6.87181359142598e-16	6.87181359142598e-16	+1	589
HPA:0190000	esophagus	8.32679523918753e-16	8.32679523918753e-16	+1	682
HPA:0190221	esophagus; squamous epithelial cells[≥Low]	8.32679523918753e-16	8.32679523918753e-16	+1	682
