GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:486	WIP-WASp-actin-myosin-IIa complex	0.0349127286389449	0.0349127286389449	+1	4
GO:0009653	anatomical structure morphogenesis	2.1989821586687e-44	2.1989821586687e-44	+1	288
GO:0072359	circulatory system development	1.86313593414165e-41	1.86313593414165e-41	+1	169
GO:0048856	anatomical structure development	9.51537849793732e-41	9.51537849793732e-41	+1	467
GO:0007275	multicellular organism development	6.62970209514127e-38	6.62970209514127e-38	+1	392
GO:0032502	developmental process	6.92177541000064e-37	6.92177541000064e-37	+1	486
GO:0048731	system development	6.47523105551038e-36	6.47523105551038e-36	+1	349
GO:0016477	cell migration	1.26237632870009e-35	1.26237632870009e-35	+1	188
GO:0001944	vasculature development	1.38715710902207e-35	1.38715710902207e-35	+1	127
GO:0035295	tube development	2.00866971934622e-35	2.00866971934622e-35	+1	156
GO:0007155	cell adhesion	1.95680518934244e-34	1.95680518934244e-34	+1	187
GO:0001568	blood vessel development	4.04428117878362e-34	4.04428117878362e-34	+1	122
GO:0035239	tube morphogenesis	8.02468707208976e-34	8.02468707208976e-34	+1	135
GO:0048870	cell motility	1.07480072299525e-32	1.07480072299525e-32	+1	198
GO:0032501	multicellular organismal process	1.4655384812673e-31	1.4655384812673e-31	+1	532
GO:0048646	anatomical structure formation involved in morphogenesis	1.72474515689848e-29	1.72474515689848e-29	+1	153
GO:0040012	regulation of locomotion	1.43777938469812e-28	1.43777938469812e-28	+1	140
GO:0030334	regulation of cell migration	3.31175541544549e-28	3.31175541544549e-28	+1	131
GO:0048513	animal organ development	6.70433673808234e-28	6.70433673808234e-28	+1	274
GO:2000145	regulation of cell motility	1.24636665969274e-27	1.24636665969274e-27	+1	135
GO:0040011	locomotion	2.11836154304236e-27	2.11836154304236e-27	+1	153
GO:0048514	blood vessel morphogenesis	2.77258598831842e-27	2.77258598831842e-27	+1	103
GO:0008283	cell population proliferation	8.9685371219942e-27	8.9685371219942e-27	+1	206
GO:0009887	animal organ morphogenesis	1.81705644825951e-26	1.81705644825951e-26	+1	136
GO:0001525	angiogenesis	5.67066025378955e-26	5.67066025378955e-26	+1	93
GO:0051239	regulation of multicellular organismal process	6.03019756007411e-26	6.03019756007411e-26	+1	264
GO:0030198	extracellular matrix organization	6.39204145133041e-25	6.39204145133041e-25	+1	70
GO:0043062	extracellular structure organization	7.80363427679677e-25	7.80363427679677e-25	+1	70
GO:0045229	external encapsulating structure organization	9.5189274771325e-25	9.5189274771325e-25	+1	70
GO:0042127	regulation of cell population proliferation	2.08052425896599e-24	2.08052425896599e-24	+1	179
GO:0030154	cell differentiation	2.2083689840886e-24	2.2083689840886e-24	+1	341
GO:0048869	cellular developmental process	2.30745569911551e-24	2.30745569911551e-24	+1	341
GO:0009888	tissue development	1.32194350863305e-23	1.32194350863305e-23	+1	199
GO:0048518	positive regulation of biological process	1.40890682613926e-23	1.40890682613926e-23	+1	438
GO:0050793	regulation of developmental process	7.00941092818041e-22	7.00941092818041e-22	+1	223
GO:0048522	positive regulation of cellular process	3.72398737471168e-21	3.72398737471168e-21	+1	403
GO:2000026	regulation of multicellular organismal development	4.17417581695145e-21	4.17417581695145e-21	+1	153
GO:0001503	ossification	1.86500370725993e-20	1.86500370725993e-20	+1	74
GO:0048523	negative regulation of cellular process	2.87446394465953e-20	2.87446394465953e-20	+1	391
GO:0048519	negative regulation of biological process	3.16857068284782e-20	3.16857068284782e-20	+1	408
GO:0050789	regulation of biological process	2.6856943466234e-19	2.6856943466234e-19	+1	701
GO:0048468	cell development	2.81372553382686e-19	2.81372553382686e-19	+1	238
GO:0001501	skeletal system development	4.9018388045486e-19	4.9018388045486e-19	+1	82
GO:0050794	regulation of cellular process	9.68010899148641e-19	9.68010899148641e-19	+1	676
GO:0050896	response to stimulus	1.25670649288962e-18	1.25670649288962e-18	+1	553
GO:0051094	positive regulation of developmental process	2.68524430972479e-18	2.68524430972479e-18	+1	141
GO:0065007	biological regulation	5.40525335690557e-18	5.40525335690557e-18	+1	713
GO:0030335	positive regulation of cell migration	1.4391960947947e-17	1.4391960947947e-17	+1	80
GO:0051240	positive regulation of multicellular organismal process	1.52767232281315e-17	1.52767232281315e-17	+1	160
GO:2000147	positive regulation of cell motility	2.40198112035258e-17	2.40198112035258e-17	+1	82
GO:0040017	positive regulation of locomotion	3.3871269435275e-17	3.3871269435275e-17	+1	83
GO:0007507	heart development	1.91423286265813e-16	1.91423286265813e-16	+1	83
GO:0048583	regulation of response to stimulus	3.78572798618223e-16	3.78572798618223e-16	+1	292
GO:0065008	regulation of biological quality	5.16690697781439e-16	5.16690697781439e-16	+1	230
GO:0051716	cellular response to stimulus	2.29764124774621e-15	2.29764124774621e-15	+1	466
GO:0048729	tissue morphogenesis	2.36347220007501e-15	2.36347220007501e-15	+1	82
GO:0003007	heart morphogenesis	3.73376138587359e-15	3.73376138587359e-15	+1	51
GO:0022603	regulation of anatomical structure morphogenesis	4.42987944339926e-15	4.42987944339926e-15	+1	99
GO:0023052	signaling	5.96426520222275e-15	5.96426520222275e-15	+1	418
GO:0030155	regulation of cell adhesion	7.82971414050722e-15	7.82971414050722e-15	+1	94
GO:0045597	positive regulation of cell differentiation	1.22436506004336e-14	1.22436506004336e-14	+1	100
GO:0007154	cell communication	1.42028584420117e-14	1.42028584420117e-14	+1	421
GO:0045595	regulation of cell differentiation	2.23652544104232e-14	2.23652544104232e-14	+1	148
GO:0008284	positive regulation of cell population proliferation	3.90466126592124e-14	3.90466126592124e-14	+1	106
GO:0042981	regulation of apoptotic process	4.07470165885756e-14	4.07470165885756e-14	+1	140
GO:0043066	negative regulation of apoptotic process	4.68188842191517e-14	4.68188842191517e-14	+1	100
GO:0007165	signal transduction	9.07080195064899e-14	9.07080195064899e-14	+1	389
GO:0043069	negative regulation of programmed cell death	1.18510117965641e-13	1.18510117965641e-13	+1	101
GO:0043067	regulation of programmed cell death	1.97737172296999e-13	1.97737172296999e-13	+1	141
GO:0007166	cell surface receptor signaling pathway	4.43579734281972e-13	4.43579734281972e-13	+1	218
GO:0031589	cell-substrate adhesion	4.65054375990654e-13	4.65054375990654e-13	+1	56
GO:0010646	regulation of cell communication	5.09419784460876e-13	5.09419784460876e-13	+1	254
GO:0023051	regulation of signaling	7.88946073222704e-13	7.88946073222704e-13	+1	253
GO:0009790	embryo development	1.27747057544795e-12	1.27747057544795e-12	+1	114
GO:0007399	nervous system development	2.67455361844448e-12	2.67455361844448e-12	+1	200
GO:1901342	regulation of vasculature development	5.49500612488262e-12	5.49500612488262e-12	+1	49
GO:0009966	regulation of signal transduction	6.57560966514745e-12	6.57560966514745e-12	+1	226
GO:0051128	regulation of cellular component organization	9.81699731063433e-12	9.81699731063433e-12	+1	192
GO:0045765	regulation of angiogenesis	1.21948239346316e-11	1.21948239346316e-11	+1	48
GO:0051241	negative regulation of multicellular organismal process	1.70851887851379e-11	1.70851887851379e-11	+1	110
GO:0022008	neurogenesis	2.43184113351647e-11	2.43184113351647e-11	+1	150
GO:0060429	epithelium development	2.99306120119963e-11	2.99306120119963e-11	+1	117
GO:0006915	apoptotic process	3.33269638127054e-11	3.33269638127054e-11	+1	160
GO:0051093	negative regulation of developmental process	7.8766608731518e-11	7.8766608731518e-11	+1	96
GO:0040013	negative regulation of locomotion	8.17097229407902e-11	8.17097229407902e-11	+1	51
GO:0048699	generation of neurons	1.05533493667429e-10	1.05533493667429e-10	+1	134
GO:0002009	morphogenesis of an epithelium	1.84174800451605e-10	1.84174800451605e-10	+1	64
GO:0048584	positive regulation of response to stimulus	1.84941516465712e-10	1.84941516465712e-10	+1	179
GO:0051216	cartilage development	2.01543660960478e-10	2.01543660960478e-10	+1	39
GO:0050673	epithelial cell proliferation	2.38994258462312e-10	2.38994258462312e-10	+1	59
GO:0061448	connective tissue development	3.34756648631569e-10	3.34756648631569e-10	+1	46
GO:0060485	mesenchyme development	4.55605110959148e-10	4.55605110959148e-10	+1	48
GO:0072001	renal system development	4.85775684855101e-10	4.85775684855101e-10	+1	49
GO:0048568	embryonic organ development	6.04677858824639e-10	6.04677858824639e-10	+1	60
GO:0012501	programmed cell death	7.34897823361245e-10	7.34897823361245e-10	+1	160
GO:0001667	ameboidal-type cell migration	7.69083897388134e-10	7.69083897388134e-10	+1	57
GO:0008219	cell death	8.68639669553846e-10	8.68639669553846e-10	+1	160
GO:0007167	enzyme-linked receptor protein signaling pathway	9.46247970551422e-10	9.46247970551422e-10	+1	96
GO:0031328	positive regulation of cellular biosynthetic process	9.78145292451879e-10	9.78145292451879e-10	+1	200
GO:0030182	neuron differentiation	9.83191299545333e-10	9.83191299545333e-10	+1	126
GO:0009891	positive regulation of biosynthetic process	1.09747494497506e-09	1.09747494497506e-09	+1	201
GO:0070848	response to growth factor	1.19978508083306e-09	1.19978508083306e-09	+1	78
GO:0048585	negative regulation of response to stimulus	1.3351294266894e-09	1.3351294266894e-09	+1	139
GO:0031325	positive regulation of cellular metabolic process	1.36511786985725e-09	1.36511786985725e-09	+1	236
GO:0048598	embryonic morphogenesis	1.4296884499412e-09	1.4296884499412e-09	+1	71
GO:0009893	positive regulation of metabolic process	2.00849903208012e-09	2.00849903208012e-09	+1	255
GO:0009719	response to endogenous stimulus	2.45925948426797e-09	2.45925948426797e-09	+1	140
GO:0009611	response to wounding	2.54482313572585e-09	2.54482313572585e-09	+1	66
GO:0071363	cellular response to growth factor stimulus	2.84213165290688e-09	2.84213165290688e-09	+1	75
GO:2000146	negative regulation of cell motility	4.60083459231247e-09	4.60083459231247e-09	+1	45
GO:0001822	kidney development	8.53863430995164e-09	8.53863430995164e-09	+1	46
GO:1904018	positive regulation of vasculature development	9.65682023697494e-09	9.65682023697494e-09	+1	32
GO:0010604	positive regulation of macromolecule metabolic process	1.36033784644453e-08	1.36033784644453e-08	+1	236
GO:0048666	neuron development	1.39072448146357e-08	1.39072448146357e-08	+1	106
GO:0010557	positive regulation of macromolecule biosynthetic process	1.51417031102414e-08	1.51417031102414e-08	+1	191
GO:0042221	response to chemical	1.85367202618985e-08	1.85367202618985e-08	+1	264
GO:0141124	intracellular signaling cassette	1.97667421361514e-08	1.97667421361514e-08	+1	148
GO:0009968	negative regulation of signal transduction	2.59386524098451e-08	2.59386524098451e-08	+1	113
GO:0010810	regulation of cell-substrate adhesion	2.78499263389887e-08	2.78499263389887e-08	+1	36
GO:0001763	morphogenesis of a branching structure	3.04624507945381e-08	3.04624507945381e-08	+1	35
GO:0045766	positive regulation of angiogenesis	3.56825790040574e-08	3.56825790040574e-08	+1	31
GO:0035556	intracellular signal transduction	4.04723957465591e-08	4.04723957465591e-08	+1	193
GO:0000902	cell morphogenesis	4.05842883928638e-08	4.05842883928638e-08	+1	93
GO:0030336	negative regulation of cell migration	4.06523029948904e-08	4.06523029948904e-08	+1	42
GO:0010648	negative regulation of cell communication	4.43859770485864e-08	4.43859770485864e-08	+1	119
GO:0023057	negative regulation of signaling	4.43859770485864e-08	4.43859770485864e-08	+1	119
GO:0060541	respiratory system development	5.52029951841245e-08	5.52029951841245e-08	+1	36
GO:0034329	cell junction assembly	5.72732059014655e-08	5.72732059014655e-08	+1	55
GO:0061138	morphogenesis of a branching epithelium	6.28752333364756e-08	6.28752333364756e-08	+1	33
GO:0031214	biomineral tissue development	6.61447870189673e-08	6.61447870189673e-08	+1	32
GO:0031175	neuron projection development	8.13423492357796e-08	8.13423492357796e-08	+1	94
GO:0008285	negative regulation of cell population proliferation	8.25529141163427e-08	8.25529141163427e-08	+1	73
GO:0030278	regulation of ossification	8.3164622639876e-08	8.3164622639876e-08	+1	26
GO:0071495	cellular response to endogenous stimulus	9.89142681809294e-08	9.89142681809294e-08	+1	120
GO:0070887	cellular response to chemical stimulus	1.19065193611097e-07	1.19065193611097e-07	+1	192
GO:0061061	muscle structure development	1.20567361091625e-07	1.20567361091625e-07	+1	71
GO:0007267	cell-cell signaling	1.26665405559882e-07	1.26665405559882e-07	+1	136
GO:0003206	cardiac chamber morphogenesis	1.47862981794025e-07	1.47862981794025e-07	+1	26
GO:0072132	mesenchyme morphogenesis	1.57521340842477e-07	1.57521340842477e-07	+1	18
GO:0006954	inflammatory response	1.62673907683013e-07	1.62673907683013e-07	+1	81
GO:0009967	positive regulation of signal transduction	1.75837474524174e-07	1.75837474524174e-07	+1	127
GO:0006935	chemotaxis	1.87666103364545e-07	1.87666103364545e-07	+1	55
GO:0045785	positive regulation of cell adhesion	1.9874696343343e-07	1.9874696343343e-07	+1	56
GO:0033002	muscle cell proliferation	2.04051455319521e-07	2.04051455319521e-07	+1	34
GO:0042330	taxis	2.21287820257981e-07	2.21287820257981e-07	+1	55
GO:0060562	epithelial tube morphogenesis	2.50959476058416e-07	2.50959476058416e-07	+1	45
GO:0050678	regulation of epithelial cell proliferation	2.52812098803292e-07	2.52812098803292e-07	+1	47
GO:0003205	cardiac chamber development	3.29222259914934e-07	3.29222259914934e-07	+1	30
GO:0060840	artery development	3.37850705338529e-07	3.37850705338529e-07	+1	23
GO:0097435	supramolecular fiber organization	3.4812293739389e-07	3.4812293739389e-07	+1	81
GO:0045596	negative regulation of cell differentiation	3.7952949447187e-07	3.7952949447187e-07	+1	70
GO:0048762	mesenchymal cell differentiation	4.572986090273e-07	4.572986090273e-07	+1	37
