GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0050789	regulation of biological process	3.20211727424457e-09	3.20211727424457e-09	+1	353
GO:0065007	biological regulation	7.15893404510107e-09	7.15893404510107e-09	+1	360
GO:0050794	regulation of cellular process	3.3990914177951e-08	3.3990914177951e-08	+1	338
GO:0002682	regulation of immune system process	1.82843123777338e-06	1.82843123777338e-06	+1	73
GO:0006955	immune response	1.98540077729973e-06	1.98540077729973e-06	+1	88
GO:0050776	regulation of immune response	2.49878893267969e-06	2.49878893267969e-06	+1	51
GO:0002684	positive regulation of immune system process	3.03652649492442e-06	3.03652649492442e-06	+1	57
GO:0060255	regulation of macromolecule metabolic process	5.64108038676523e-06	5.64108038676523e-06	+1	212
GO:0048518	positive regulation of biological process	7.71867187807651e-06	7.71867187807651e-06	+1	202
GO:0019222	regulation of metabolic process	9.3644146688137e-06	9.3644146688137e-06	+1	224
GO:0050896	response to stimulus	9.97290121662756e-06	9.97290121662756e-06	+1	267
GO:0051239	regulation of multicellular organismal process	1.32052394305616e-05	1.32052394305616e-05	+1	114
GO:0002376	immune system process	2.43356300443228e-05	2.43356300443228e-05	+1	108
GO:0031323	regulation of cellular metabolic process	5.24134467840666e-05	5.24134467840666e-05	+1	209
GO:0050778	positive regulation of immune response	6.08452869485135e-05	6.08452869485135e-05	+1	42
GO:0048522	positive regulation of cellular process	0.000101373175783244	0.000101373175783244	+1	184
GO:0007154	cell communication	0.000125983811194371	0.000125983811194371	+1	204
GO:0051171	regulation of nitrogen compound metabolic process	0.000173510092694738	0.000173510092694738	+1	176
GO:0023052	signaling	0.000189426480986317	0.000189426480986317	+1	201
GO:0007155	cell adhesion	0.000277281632221304	0.000277281632221304	+1	67
GO:0071310	cellular response to organic substance	0.000278880870909392	0.000278880870909392	+1	81
GO:0010033	response to organic substance	0.000356023279476163	0.000356023279476163	+1	100
GO:0009889	regulation of biosynthetic process	0.000362139899643865	0.000362139899643865	+1	184
GO:0031326	regulation of cellular biosynthetic process	0.000401244107124326	0.000401244107124326	+1	183
GO:0032501	multicellular organismal process	0.000700981286525963	0.000700981286525963	+1	228
GO:0080090	regulation of primary metabolic process	0.000753976054402049	0.000753976054402049	+1	177
GO:0002699	positive regulation of immune effector process	0.000755401729911083	0.000755401729911083	+1	21
GO:0002764	immune response-regulating signaling pathway	0.000897841808651218	0.000897841808651218	+1	31
GO:0010468	regulation of gene expression	0.000907373342257194	0.000907373342257194	+1	175
GO:0010556	regulation of macromolecule biosynthetic process	0.00101141409744199	0.00101141409744199	+1	178
GO:0002768	immune response-regulating cell surface receptor signaling pathway	0.0013216474523372	0.0013216474523372	+1	24
GO:0001816	cytokine production	0.00149851302619374	0.00149851302619374	+1	41
GO:0045087	innate immune response	0.00200755418336371	0.00200755418336371	+1	47
GO:0023051	regulation of signaling	0.00226156444028004	0.00226156444028004	+1	119
GO:0051240	positive regulation of multicellular organismal process	0.00233886171505187	0.00233886171505187	+1	68
GO:0010646	regulation of cell communication	0.00247432273879982	0.00247432273879982	+1	119
GO:0001819	positive regulation of cytokine production	0.00252039462863928	0.00252039462863928	+1	30
GO:0006355	regulation of DNA-templated transcription	0.00258769763757204	0.00258769763757204	+1	119
GO:0070887	cellular response to chemical stimulus	0.0027673111502877	0.0027673111502877	+1	98
GO:0001817	regulation of cytokine production	0.00315245176146729	0.00315245176146729	+1	40
GO:0051252	regulation of RNA metabolic process	0.00332966646185245	0.00332966646185245	+1	127
GO:0051249	regulation of lymphocyte activation	0.00337246485552566	0.00337246485552566	+1	30
GO:2001141	regulation of RNA biosynthetic process	0.0033785482029458	0.0033785482029458	+1	119
GO:0006952	defense response	0.00357810104561795	0.00357810104561795	+1	72
GO:0019438	aromatic compound biosynthetic process	0.00388354505607453	0.00388354505607453	+1	136
GO:0046649	lymphocyte activation	0.00432914339666055	0.00432914339666055	+1	40
GO:0050851	antigen receptor-mediated signaling pathway	0.00455424543526926	0.00455424543526926	+1	17
GO:0018108	peptidyl-tyrosine phosphorylation	0.00505159822331688	0.00505159822331688	+1	20
GO:0002697	regulation of immune effector process	0.00517367524680857	0.00517367524680857	+1	25
GO:0006351	DNA-templated transcription	0.00523038515646176	0.00523038515646176	+1	121
GO:0010628	positive regulation of gene expression	0.00562670684020126	0.00562670684020126	+1	53
GO:0018212	peptidyl-tyrosine modification	0.00568727958841956	0.00568727958841956	+1	20
GO:1901362	organic cyclic compound biosynthetic process	0.00601389249411561	0.00601389249411561	+1	139
GO:0042127	regulation of cell population proliferation	0.00614867375794063	0.00614867375794063	+1	68
GO:0031347	regulation of defense response	0.00675068451145479	0.00675068451145479	+1	39
GO:0048584	positive regulation of response to stimulus	0.00683122834037983	0.00683122834037983	+1	85
GO:0035556	intracellular signal transduction	0.00704372368066141	0.00704372368066141	+1	96
GO:0006954	inflammatory response	0.00716762537555659	0.00716762537555659	+1	41
GO:0009891	positive regulation of biosynthetic process	0.00726057773291536	0.00726057773291536	+1	97
GO:0048583	regulation of response to stimulus	0.00784421551101668	0.00784421551101668	+1	130
GO:0002757	immune response-activating signaling pathway	0.00794889859423355	0.00794889859423355	+1	28
GO:0032774	RNA biosynthetic process	0.00820522912155215	0.00820522912155215	+1	121
GO:0008283	cell population proliferation	0.00837548945014031	0.00837548945014031	+1	77
GO:0051716	cellular response to stimulus	0.00861577507473704	0.00861577507473704	+1	216
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0086165610107846	0.0086165610107846	+1	16
GO:0045088	regulation of innate immune response	0.00875316783138015	0.00875316783138015	+1	26
GO:0140546	defense response to symbiont	0.00894611454726235	0.00894611454726235	+1	50
GO:0030155	regulation of cell adhesion	0.00917606175693959	0.00917606175693959	+1	39
GO:0031328	positive regulation of cellular biosynthetic process	0.00924145370203025	0.00924145370203025	+1	96
GO:0018130	heterocycle biosynthetic process	0.00929865178273844	0.00929865178273844	+1	134
GO:0071345	cellular response to cytokine stimulus	0.00961224118427169	0.00961224118427169	+1	41
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.00978389618680308	0.00978389618680308	+1	21
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.010139339775901	0.010139339775901	+1	19
GO:0034097	response to cytokine	0.0102392682839617	0.0102392682839617	+1	44
GO:0022409	positive regulation of cell-cell adhesion	0.0102679179658404	0.0102679179658404	+1	22
GO:0001775	cell activation	0.0116173108269718	0.0116173108269718	+1	49
GO:0050865	regulation of cell activation	0.0133125106437658	0.0133125106437658	+1	33
GO:0002429	immune response-activating cell surface receptor signaling pathway	0.0134072569648466	0.0134072569648466	+1	21
GO:0002694	regulation of leukocyte activation	0.013864074740453	0.013864074740453	+1	31
GO:0141124	intracellular signaling cassette	0.0139486846616382	0.0139486846616382	+1	72
GO:0002366	leukocyte activation involved in immune response	0.0141175213561754	0.0141175213561754	+1	21
GO:0007165	signal transduction	0.0143149503116314	0.0143149503116314	+1	180
GO:0098609	cell-cell adhesion	0.0149307818337919	0.0149307818337919	+1	44
GO:0045321	leukocyte activation	0.0149307818337919	0.0149307818337919	+1	44
GO:0009966	regulation of signal transduction	0.0151868348373361	0.0151868348373361	+1	104
GO:0002263	cell activation involved in immune response	0.0173123912390306	0.0173123912390306	+1	21
GO:0032101	regulation of response to external stimulus	0.0174857017272624	0.0174857017272624	+1	48
GO:0051707	response to other organism	0.0236017952375001	0.0236017952375001	+1	62
GO:0034654	nucleobase-containing compound biosynthetic process	0.0245583758723726	0.0245583758723726	+1	130
GO:0010557	positive regulation of macromolecule biosynthetic process	0.0246693524995768	0.0246693524995768	+1	92
GO:0043207	response to external biotic stimulus	0.0250541984157233	0.0250541984157233	+1	62
GO:0042221	response to chemical	0.0268086165650929	0.0268086165650929	+1	128
GO:0009605	response to external stimulus	0.0289727674140377	0.0289727674140377	+1	95
GO:0042110	T cell activation	0.0300030714059412	0.0300030714059412	+1	30
GO:0002703	regulation of leukocyte mediated immunity	0.030319602092662	0.030319602092662	+1	18
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.0303893297363465	0.0303893297363465	+1	17
GO:0002831	regulation of response to biotic stimulus	0.0331396296796085	0.0331396296796085	+1	28
GO:0002253	activation of immune response	0.0345695741186282	0.0345695741186282	+1	29
GO:0009893	positive regulation of metabolic process	0.035551689709237	0.035551689709237	+1	121
GO:1903039	positive regulation of leukocyte cell-cell adhesion	0.0362135530131634	0.0362135530131634	+1	19
GO:0045785	positive regulation of cell adhesion	0.0363569192832162	0.0363569192832162	+1	27
GO:0050867	positive regulation of cell activation	0.0375749926911192	0.0375749926911192	+1	23
GO:0050870	positive regulation of T cell activation	0.0378252500669865	0.0378252500669865	+1	18
GO:0019219	regulation of nucleobase-containing compound metabolic process	0.0383642966451084	0.0383642966451084	+1	130
GO:0050863	regulation of T cell activation	0.0427066526339157	0.0427066526339157	+1	23
GO:0031325	positive regulation of cellular metabolic process	0.0430022983204867	0.0430022983204867	+1	111
GO:0007159	leukocyte cell-cell adhesion	0.047679367500272	0.047679367500272	+1	24
GO:0009607	response to biotic stimulus	0.0493913660952724	0.0493913660952724	+1	62
GO:0000786	nucleosome	0.000736605779596952	0.000736605779596952	+1	14
GO:0071944	cell periphery	0.00545690052147535	0.00545690052147535	+1	183
GO:0032993	protein-DNA complex	0.0143005121632937	0.0143005121632937	+1	56
GO:0000785	chromatin	0.0143220084748612	0.0143220084748612	+1	54
GO:0005515	protein binding	5.38945795758864e-07	5.38945795758864e-07	+1	408
GO:0030527	structural constituent of chromatin	0.000392313516286936	0.000392313516286936	+1	13
HPA:0310442	lymph node; non-germinal center cells[≥Medium]	2.38099034253681e-05	2.38099034253681e-05	+1	156
HPA:0040000	bone marrow	0.000559357869126871	0.000559357869126871	+1	220
HPA:0040081	bone marrow; hematopoietic cells[≥Low]	0.000559357869126871	0.000559357869126871	+1	220
HPA:0530712	spleen; cells in red pulp[≥Medium]	0.000670683716249792	0.000670683716249792	+1	125
HPA:0530711	spleen; cells in red pulp[≥Low]	0.000929804495936348	0.000929804495936348	+1	188
HPA:0040082	bone marrow; hematopoietic cells[≥Medium]	0.00128184909318459	0.00128184909318459	+1	157
HPA:0310441	lymph node; non-germinal center cells[≥Low]	0.00238936770360706	0.00238936770360706	+1	206
HPA:0641471	endometrium; lymphocytes[≥Low]	0.00260720195846607	0.00260720195846607	+1	7
HPA:0530000	spleen	0.0052833221671239	0.0052833221671239	+1	200
HPA:0641472	endometrium; lymphocytes[≥Medium]	0.0117458356932786	0.0117458356932786	+1	6
HPA:0310000	lymph node	0.0143579390595364	0.0143579390595364	+1	215
HPA:0600442	tonsil; non-germinal center cells[≥Medium]	0.019604793927409	0.019604793927409	+1	150
REAC:R-HSA-3214815	HDACs deacetylate histones	0.000150100435785509	0.000150100435785509	+1	14
REAC:R-HSA-3214847	HATs acetylate histones	0.00018777991782913	0.00018777991782913	+1	17
REAC:R-HSA-9710421	Defective pyroptosis	0.000306705963637008	0.000306705963637008	+1	12
REAC:R-HSA-212300	PRC2 methylates histones and DNA	0.000306705963637008	0.000306705963637008	+1	12
REAC:R-HSA-73728	RNA Polymerase I Promoter Opening	0.000474002346813817	0.000474002346813817	+1	11
REAC:R-HSA-427389	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	0.000483861657900732	0.000483861657900732	+1	12
REAC:R-HSA-5334118	DNA methylation	0.000659798367780393	0.000659798367780393	+1	11
REAC:R-HSA-427359	SIRT1 negatively regulates rRNA expression	0.00105826340350491	0.00105826340350491	+1	11
REAC:R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	0.00105826340350491	0.00105826340350491	+1	11
REAC:R-HSA-68616	Assembly of the ORC complex at the origin of replication	0.00123148478521689	0.00123148478521689	+1	11
REAC:R-HSA-2299718	Condensation of Prophase Chromosomes	0.00219798935602862	0.00219798935602862	+1	11
REAC:R-HSA-211000	Gene Silencing by RNA	0.00234605460133687	0.00234605460133687	+1	15
REAC:R-HSA-9609690	HCMV Early Events	0.00257376223046472	0.00257376223046472	+1	15
REAC:R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	0.00300075046122569	0.00300075046122569	+1	14
REAC:R-HSA-5619507	Activation of HOX genes during differentiation	0.00300075046122569	0.00300075046122569	+1	14
REAC:R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	0.00348863777344647	0.00348863777344647	+1	12
REAC:R-HSA-73864	RNA Polymerase I Transcription	0.00560060333019278	0.00560060333019278	+1	13
REAC:R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	0.00614584865920196	0.00614584865920196	+1	12
REAC:R-HSA-9610379	HCMV Late Events	0.0075233072013133	0.0075233072013133	+1	13
REAC:R-HSA-1500620	Meiosis	0.0100031381284546	0.0100031381284546	+1	13
REAC:R-HSA-3247509	Chromatin modifying enzymes	0.0121149004308514	0.0121149004308514	+1	21
REAC:R-HSA-4839726	Chromatin organization	0.0121149004308514	0.0121149004308514	+1	21
REAC:R-HSA-912446	Meiotic recombination	0.0125685906609804	0.0125685906609804	+1	11
