GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:2457	CIN85-SH3GL3 complex	0.0499040705611303	0.0499040705611303	+1	2
GO:0050794	regulation of cellular process	2.43696604877096e-15	2.43696604877096e-15	+1	289
GO:0050789	regulation of biological process	3.90238066673214e-15	3.90238066673214e-15	+1	297
GO:0032501	multicellular organismal process	6.54891379956409e-15	6.54891379956409e-15	+1	218
GO:0032502	developmental process	1.01350088434953e-14	1.01350088434953e-14	+1	194
GO:0048731	system development	1.32011294791699e-14	1.32011294791699e-14	+1	141
GO:0048856	anatomical structure development	2.17241366488226e-14	2.17241366488226e-14	+1	182
GO:0065007	biological regulation	2.89333613791356e-14	2.89333613791356e-14	+1	301
GO:0007275	multicellular organism development	8.67284401320663e-14	8.67284401320663e-14	+1	154
GO:0007154	cell communication	3.66797893386487e-12	3.66797893386487e-12	+1	189
GO:0023052	signaling	4.42039215485902e-12	4.42039215485902e-12	+1	187
GO:0009653	anatomical structure morphogenesis	1.39550212179822e-10	1.39550212179822e-10	+1	101
GO:0048519	negative regulation of biological process	1.99063716177921e-09	1.99063716177921e-09	+1	168
GO:0048523	negative regulation of cellular process	2.40017785613016e-09	2.40017785613016e-09	+1	161
GO:0048518	positive regulation of biological process	6.31061657607848e-09	6.31061657607848e-09	+1	174
GO:0051239	regulation of multicellular organismal process	8.90984058186072e-09	8.90984058186072e-09	+1	103
GO:0007165	signal transduction	1.55160756259088e-08	1.55160756259088e-08	+1	167
GO:0048522	positive regulation of cellular process	7.45235470578159e-08	7.45235470578159e-08	+1	160
GO:0051716	cellular response to stimulus	1.25994807893233e-07	1.25994807893233e-07	+1	192
GO:0010646	regulation of cell communication	1.32716067462896e-07	1.32716067462896e-07	+1	111
GO:0007155	cell adhesion	1.39634847810131e-07	1.39634847810131e-07	+1	64
GO:0023051	regulation of signaling	2.64554490005051e-07	2.64554490005051e-07	+1	110
GO:0050896	response to stimulus	2.85537718085117e-07	2.85537718085117e-07	+1	220
GO:0051240	positive regulation of multicellular organismal process	5.24237759674049e-07	5.24237759674049e-07	+1	66
GO:0030154	cell differentiation	6.84530100355502e-07	6.84530100355502e-07	+1	129
GO:0048869	cellular developmental process	6.95225019111421e-07	6.95225019111421e-07	+1	129
GO:0007399	nervous system development	3.45317863180306e-06	3.45317863180306e-06	+1	86
GO:0050793	regulation of developmental process	4.08657706204361e-06	4.08657706204361e-06	+1	84
GO:0016477	cell migration	4.87921032171732e-06	4.87921032171732e-06	+1	60
GO:0035295	tube development	4.91655762752326e-06	4.91655762752326e-06	+1	49
GO:0072359	circulatory system development	5.43223997645079e-06	5.43223997645079e-06	+1	50
GO:0043067	regulation of programmed cell death	6.26966385692383e-06	6.26966385692383e-06	+1	60
GO:0008285	negative regulation of cell population proliferation	8.49368956724527e-06	8.49368956724527e-06	+1	37
GO:0006915	apoptotic process	8.62849621532724e-06	8.62849621532724e-06	+1	70
GO:0048646	anatomical structure formation involved in morphogenesis	8.83887925944632e-06	8.83887925944632e-06	+1	51
GO:0042981	regulation of apoptotic process	1.4403750062611e-05	1.4403750062611e-05	+1	58
GO:0012501	programmed cell death	1.64780047256391e-05	1.64780047256391e-05	+1	71
GO:0008219	cell death	1.7909460751862e-05	1.7909460751862e-05	+1	71
GO:0048870	cell motility	1.91262072040325e-05	1.91262072040325e-05	+1	64
GO:0048583	regulation of response to stimulus	2.20893791704012e-05	2.20893791704012e-05	+1	115
GO:0048468	cell development	2.8026278675629e-05	2.8026278675629e-05	+1	90
GO:0040011	locomotion	3.54609812260386e-05	3.54609812260386e-05	+1	51
GO:0051128	regulation of cellular component organization	5.68724844269998e-05	5.68724844269998e-05	+1	80
GO:2000026	regulation of multicellular organismal development	6.69878946624241e-05	6.69878946624241e-05	+1	55
GO:0030334	regulation of cell migration	7.46944717847529e-05	7.46944717847529e-05	+1	42
GO:0007166	cell surface receptor signaling pathway	8.83687799971919e-05	8.83687799971919e-05	+1	88
GO:0048513	animal organ development	0.000116411993078722	0.000116411993078722	+1	93
GO:2000145	regulation of cell motility	0.000160222569928867	0.000160222569928867	+1	43
GO:0001944	vasculature development	0.000166967956928441	0.000166967956928441	+1	36
GO:0001568	blood vessel development	0.000182965782837291	0.000182965782837291	+1	35
GO:0040012	regulation of locomotion	0.000187483171222342	0.000187483171222342	+1	44
GO:0030182	neuron differentiation	0.000263133775683669	0.000263133775683669	+1	54
GO:0035239	tube morphogenesis	0.000276507034349169	0.000276507034349169	+1	39
GO:0001525	angiogenesis	0.000287609127118586	0.000287609127118586	+1	29
GO:0048699	generation of neurons	0.00028804731415378	0.00028804731415378	+1	56
GO:0008283	cell population proliferation	0.000298116573132909	0.000298116573132909	+1	68
GO:0009966	regulation of signal transduction	0.00030082519628049	0.00030082519628049	+1	91
GO:0048584	positive regulation of response to stimulus	0.000378061245912697	0.000378061245912697	+1	74
GO:0048662	negative regulation of smooth muscle cell proliferation	0.000472711342108447	0.000472711342108447	+1	9
GO:0022008	neurogenesis	0.000495818095367731	0.000495818095367731	+1	61
GO:0048514	blood vessel morphogenesis	0.000656596839886723	0.000656596839886723	+1	31
GO:0035113	embryonic appendage morphogenesis	0.000810059777944827	0.000810059777944827	+1	13
GO:0030326	embryonic limb morphogenesis	0.000810059777944827	0.000810059777944827	+1	13
GO:0051094	positive regulation of developmental process	0.000881199513442958	0.000881199513442958	+1	50
