GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0065007	biological regulation	1.13853317804032e-08	1.13853317804032e-08	+1	343
GO:0050789	regulation of biological process	1.39433814224979e-08	1.39433814224979e-08	+1	335
GO:0050794	regulation of cellular process	7.63097612973097e-07	7.63097612973097e-07	+1	318
GO:0006955	immune response	8.07416819318543e-06	8.07416819318543e-06	+1	83
GO:0048518	positive regulation of biological process	1.69335278819386e-05	1.69335278819386e-05	+1	192
GO:0002376	immune system process	2.03822895306978e-05	2.03822895306978e-05	+1	104
GO:0002682	regulation of immune system process	8.17490208365113e-05	8.17490208365113e-05	+1	66
GO:0019222	regulation of metabolic process	9.88281764748204e-05	9.88281764748204e-05	+1	210
GO:0048522	positive regulation of cellular process	0.000107726918459432	0.000107726918459432	+1	176
GO:0002684	positive regulation of immune system process	0.000153752659400135	0.000153752659400135	+1	51
GO:0031323	regulation of cellular metabolic process	0.000250937675406049	0.000250937675406049	+1	197
GO:0071310	cellular response to organic substance	0.00025531146610056	0.00025531146610056	+1	78
GO:0050896	response to stimulus	0.000266199816183599	0.000266199816183599	+1	249
GO:1901362	organic cyclic compound biosynthetic process	0.000415101331125884	0.000415101331125884	+1	138
GO:0051239	regulation of multicellular organismal process	0.000501313520469672	0.000501313520469672	+1	104
GO:0050776	regulation of immune response	0.000550054804063444	0.000550054804063444	+1	44
GO:0010033	response to organic substance	0.000687620688098353	0.000687620688098353	+1	95
GO:0019438	aromatic compound biosynthetic process	0.000857674901941369	0.000857674901941369	+1	133
GO:0023052	signaling	0.00101200925890324	0.00101200925890324	+1	189
GO:0060255	regulation of macromolecule metabolic process	0.0011672807054446	0.0011672807054446	+1	193
GO:0032501	multicellular organismal process	0.00173421963297383	0.00173421963297383	+1	216
GO:0007154	cell communication	0.00174252673362289	0.00174252673362289	+1	190
GO:0018130	heterocycle biosynthetic process	0.00221372067539009	0.00221372067539009	+1	131
GO:0042127	regulation of cell population proliferation	0.00389010039232112	0.00389010039232112	+1	66
GO:0008283	cell population proliferation	0.00414858314179033	0.00414858314179033	+1	75
GO:0009889	regulation of biosynthetic process	0.00463621901425211	0.00463621901425211	+1	171
GO:0051171	regulation of nitrogen compound metabolic process	0.00495749322390982	0.00495749322390982	+1	162
GO:0070887	cellular response to chemical stimulus	0.00512367880998389	0.00512367880998389	+1	93
GO:0031326	regulation of cellular biosynthetic process	0.00521173483240522	0.00521173483240522	+1	170
GO:0048584	positive regulation of response to stimulus	0.00523017384905529	0.00523017384905529	+1	82
GO:0002699	positive regulation of immune effector process	0.00548791027827801	0.00548791027827801	+1	19
GO:0001775	cell activation	0.00594063672973752	0.00594063672973752	+1	48
GO:0034654	nucleobase-containing compound biosynthetic process	0.00659384517502722	0.00659384517502722	+1	127
GO:0002768	immune response-regulating cell surface receptor signaling pathway	0.00674373014523588	0.00674373014523588	+1	22
GO:0023051	regulation of signaling	0.00710020125816709	0.00710020125816709	+1	112
GO:0006952	defense response	0.00810773752404252	0.00810773752404252	+1	68
GO:0007155	cell adhesion	0.0084731060806887	0.0084731060806887	+1	60
GO:0048583	regulation of response to stimulus	0.0100240460811036	0.0100240460811036	+1	124
GO:0080090	regulation of primary metabolic process	0.0106271424327991	0.0106271424327991	+1	164
GO:0006954	inflammatory response	0.0114989156108889	0.0114989156108889	+1	39
GO:0010646	regulation of cell communication	0.0132146266706818	0.0132146266706818	+1	111
GO:1900182	positive regulation of protein localization to nucleus	0.0165314440771098	0.0165314440771098	+1	11
GO:0050778	positive regulation of immune response	0.0167165097305152	0.0167165097305152	+1	35
GO:2001141	regulation of RNA biosynthetic process	0.0175049235375226	0.0175049235375226	+1	111
GO:0046649	lymphocyte activation	0.0183436493605541	0.0183436493605541	+1	37
