GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0032501	multicellular organismal process	1.21154044790263e-12	1.21154044790263e-12	+1	184
GO:0050789	regulation of biological process	2.68416876538339e-12	2.68416876538339e-12	+1	249
GO:0050794	regulation of cellular process	6.54848433016945e-12	6.54848433016945e-12	+1	241
GO:0065007	biological regulation	2.06898531944218e-11	2.06898531944218e-11	+1	252
GO:0032502	developmental process	2.38846732195945e-11	2.38846732195945e-11	+1	161
GO:0023052	signaling	5.32114515863141e-11	5.32114515863141e-11	+1	160
GO:0007154	cell communication	8.24055869922812e-11	8.24055869922812e-11	+1	161
GO:0048856	anatomical structure development	1.03359524043828e-10	1.03359524043828e-10	+1	150
GO:0048731	system development	2.29979174432124e-09	2.29979174432124e-09	+1	112
GO:0007275	multicellular organism development	7.46195629736435e-09	7.46195629736435e-09	+1	123
GO:0051239	regulation of multicellular organismal process	4.49975918511698e-08	4.49975918511698e-08	+1	89
GO:0009653	anatomical structure morphogenesis	7.38385191053182e-08	7.38385191053182e-08	+1	83
GO:0007165	signal transduction	8.10210737768714e-08	8.10210737768714e-08	+1	143
GO:0050896	response to stimulus	3.66810249136386e-07	3.66810249136386e-07	+1	189
GO:0010646	regulation of cell communication	9.57711728778919e-07	9.57711728778919e-07	+1	95
GO:0048519	negative regulation of biological process	1.20667495058438e-06	1.20667495058438e-06	+1	138
GO:0023051	regulation of signaling	1.98700106500104e-06	1.98700106500104e-06	+1	94
GO:0051716	cellular response to stimulus	2.23066204632849e-06	2.23066204632849e-06	+1	162
GO:0051240	positive regulation of multicellular organismal process	2.80208891236038e-06	2.80208891236038e-06	+1	57
GO:0048523	negative regulation of cellular process	3.2602270112284e-06	3.2602270112284e-06	+1	131
GO:0048518	positive regulation of biological process	6.15930552050845e-06	6.15930552050845e-06	+1	142
GO:0007155	cell adhesion	9.4558645436594e-06	9.4558645436594e-06	+1	53
GO:0016477	cell migration	1.80061667553324e-05	1.80061667553324e-05	+1	52
GO:0051128	regulation of cellular component organization	3.0674088789577e-05	3.0674088789577e-05	+1	71
GO:0030154	cell differentiation	4.22955299343733e-05	4.22955299343733e-05	+1	107
GO:0048869	cellular developmental process	4.28336635412657e-05	4.28336635412657e-05	+1	107
GO:0048583	regulation of response to stimulus	5.41968185601909e-05	5.41968185601909e-05	+1	99
GO:0043067	regulation of programmed cell death	5.98904794602853e-05	5.98904794602853e-05	+1	51
GO:0048522	positive regulation of cellular process	0.00010078570740765	0.00010078570740765	+1	129
GO:0048468	cell development	0.000125498432615229	0.000125498432615229	+1	77
GO:0012501	programmed cell death	0.000174701725572244	0.000174701725572244	+1	60
GO:0008219	cell death	0.000187518909591325	0.000187518909591325	+1	60
GO:0007166	cell surface receptor signaling pathway	0.000202102364120181	0.000202102364120181	+1	76
GO:0048870	cell motility	0.000218641127193902	0.000218641127193902	+1	54
GO:0050793	regulation of developmental process	0.000258404470096067	0.000258404470096067	+1	69
GO:0006915	apoptotic process	0.000276839627749363	0.000276839627749363	+1	58
GO:0048584	positive regulation of response to stimulus	0.000361108985037794	0.000361108985037794	+1	65
GO:0040011	locomotion	0.000393705274585516	0.000393705274585516	+1	43
GO:0030334	regulation of cell migration	0.000402852047937039	0.000402852047937039	+1	36
GO:0042981	regulation of apoptotic process	0.000421584156749832	0.000421584156749832	+1	48
GO:0008285	negative regulation of cell population proliferation	0.000518558718357073	0.000518558718357073	+1	30
GO:0032101	regulation of response to external stimulus	0.000594758405018159	0.000594758405018159	+1	39
GO:0040012	regulation of locomotion	0.000654978540362454	0.000654978540362454	+1	38
GO:2000145	regulation of cell motility	0.000666379854936514	0.000666379854936514	+1	37
GO:0007399	nervous system development	0.000820054866982063	0.000820054866982063	+1	69
GO:0035295	tube development	0.000824650126750027	0.000824650126750027	+1	39
GO:0048662	negative regulation of smooth muscle cell proliferation	0.00149232941097131	0.00149232941097131	+1	8
GO:0009966	regulation of signal transduction	0.00182821378408645	0.00182821378408645	+1	77
GO:0072359	circulatory system development	0.00197910492006143	0.00197910492006143	+1	39
GO:0010975	regulation of neuron projection development	0.0033829133285939	0.0033829133285939	+1	22
GO:0035239	tube morphogenesis	0.00575863452779394	0.00575863452779394	+1	32
GO:0030326	embryonic limb morphogenesis	0.00595177034815367	0.00595177034815367	+1	11
GO:0035113	embryonic appendage morphogenesis	0.00595177034815367	0.00595177034815367	+1	11
GO:0048646	anatomical structure formation involved in morphogenesis	0.00601938471587607	0.00601938471587607	+1	39
GO:0048699	generation of neurons	0.00648294447998576	0.00648294447998576	+1	46
GO:0008283	cell population proliferation	0.00649158391973708	0.00649158391973708	+1	56
GO:0065008	regulation of biological quality	0.00702066070587885	0.00702066070587885	+1	72
GO:0035108	limb morphogenesis	0.00707044458196582	0.00707044458196582	+1	12
GO:0035107	appendage morphogenesis	0.00707044458196582	0.00707044458196582	+1	12
GO:0022603	regulation of anatomical structure morphogenesis	0.00707537993661205	0.00707537993661205	+1	31
