GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0023052	signaling	6.09795119633882e-08	6.09795119633882e-08	+1	248
GO:0007154	cell communication	2.81084359055836e-07	2.81084359055836e-07	+1	248
GO:0065007	biological regulation	5.79126740895601e-07	5.79126740895601e-07	+1	413
GO:0007165	signal transduction	1.45406936989114e-06	1.45406936989114e-06	+1	228
GO:0050789	regulation of biological process	1.9478419277323e-06	1.9478419277323e-06	+1	401
GO:0050794	regulation of cellular process	1.95001945103668e-06	1.95001945103668e-06	+1	387
GO:0050896	response to stimulus	2.6740044644384e-06	2.6740044644384e-06	+1	313
GO:0051716	cellular response to stimulus	3.83633946021692e-06	3.83633946021692e-06	+1	268
GO:0023051	regulation of signaling	8.18698503678129e-05	8.18698503678129e-05	+1	143
GO:1901564	organonitrogen compound metabolic process	0.000144040034217711	0.000144040034217711	+1	220
GO:0010646	regulation of cell communication	0.000282726586274885	0.000282726586274885	+1	141
GO:0048731	system development	0.00116448892358389	0.00116448892358389	+1	155
GO:0048519	negative regulation of biological process	0.00133465213855973	0.00133465213855973	+1	212
GO:0048666	neuron development	0.00152841503705953	0.00152841503705953	+1	61
GO:0009966	regulation of signal transduction	0.0027174164236794	0.0027174164236794	+1	123
GO:0022008	neurogenesis	0.00461368465202125	0.00461368465202125	+1	80
GO:0007399	nervous system development	0.00610740160149729	0.00610740160149729	+1	106
GO:0007275	multicellular organism development	0.00622802494316557	0.00622802494316557	+1	172
GO:0048583	regulation of response to stimulus	0.00808258556326396	0.00808258556326396	+1	150
GO:0030182	neuron differentiation	0.00965301356377236	0.00965301356377236	+1	68
GO:0007166	cell surface receptor signaling pathway	0.0248636919085604	0.0248636919085604	+1	112
GO:0009894	regulation of catabolic process	0.0257734561053743	0.0257734561053743	+1	52
GO:0048598	embryonic morphogenesis	0.0348379476830589	0.0348379476830589	+1	36
GO:0000902	cell morphogenesis	0.0378456320103385	0.0378456320103385	+1	50
GO:0048518	positive regulation of biological process	0.0385713658153135	0.0385713658153135	+1	215
GO:0031175	neuron projection development	0.0386445831328024	0.0386445831328024	+1	51
GO:0051239	regulation of multicellular organismal process	0.0398596028283179	0.0398596028283179	+1	116
GO:0050793	regulation of developmental process	0.0404314979701247	0.0404314979701247	+1	100
GO:0048667	cell morphogenesis involved in neuron differentiation	0.0414754612659812	0.0414754612659812	+1	35
GO:0061919	process utilizing autophagic mechanism	0.0493203865676061	0.0493203865676061	+1	34
GO:0006914	autophagy	0.0493203865676061	0.0493203865676061	+1	34
GO:0005737	cytoplasm	1.38520719933909e-10	1.38520719933909e-10	+1	415
GO:0016020	membrane	3.37880958916663e-05	3.37880958916663e-05	+1	327
GO:0012505	endomembrane system	0.000229208521649122	0.000229208521649122	+1	178
GO:0005783	endoplasmic reticulum	0.000706562706820464	0.000706562706820464	+1	90
GO:0120025	plasma membrane bounded cell projection	0.00155654226713907	0.00155654226713907	+1	96
GO:0031090	organelle membrane	0.00285193577952215	0.00285193577952215	+1	142
GO:0042995	cell projection	0.00382620296896293	0.00382620296896293	+1	98
GO:0043005	neuron projection	0.0107284910605882	0.0107284910605882	+1	61
GO:0030426	growth cone	0.0174378520747351	0.0174378520747351	+1	15
GO:0071944	cell periphery	0.0182507884388724	0.0182507884388724	+1	210
GO:0030427	site of polarized growth	0.0243496340337382	0.0243496340337382	+1	15
GO:1905360	GTPase complex	0.0380685783067613	0.0380685783067613	+1	7
GO:0098827	endoplasmic reticulum subcompartment	0.0466310800930819	0.0466310800930819	+1	54
GO:0005515	protein binding	9.06147945331119e-15	9.06147945331119e-15	+1	506
GO:0042802	identical protein binding	0.0115362975418167	0.0115362975418167	+1	94
GO:0005488	binding	0.0182415665629397	0.0182415665629397	+1	550
HPA:0390051	prostate; glandular cells[≥Low]	0.000177899135624792	0.000177899135624792	+1	268
HPA:0390000	prostate	0.000177899135624792	0.000177899135624792	+1	268
HPA:0430051	seminal vesicle; glandular cells[≥Low]	0.000261726945474338	0.000261726945474338	+1	272
