GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0006950	response to stress	1.16460378330472e-07	1.16460378330472e-07	+1	107
GO:0050896	response to stimulus	8.74805112612328e-06	8.74805112612328e-06	+1	188
GO:0023051	regulation of signaling	1.45533323363976e-05	1.45533323363976e-05	+1	93
GO:0010646	regulation of cell communication	1.58963569133573e-05	1.58963569133573e-05	+1	93
GO:0051716	cellular response to stimulus	3.1890319962823e-05	3.1890319962823e-05	+1	161
GO:0006952	defense response	6.050687115406e-05	6.050687115406e-05	+1	58
GO:0006810	transport	6.14875056613112e-05	6.14875056613112e-05	+1	108
GO:0007267	cell-cell signaling	6.67307516099292e-05	6.67307516099292e-05	+1	56
GO:0048583	regulation of response to stimulus	8.69396519669203e-05	8.69396519669203e-05	+1	100
GO:0050900	leukocyte migration	9.98668639777483e-05	9.98668639777483e-05	+1	23
GO:0030593	neutrophil chemotaxis	0.000160199326501783	0.000160199326501783	+1	12
GO:1990266	neutrophil migration	0.00018536421853315	0.00018536421853315	+1	13
GO:0070887	cellular response to chemical stimulus	0.00019236263235581	0.00019236263235581	+1	75
GO:0097529	myeloid leukocyte migration	0.000307222386538762	0.000307222386538762	+1	17
GO:0006954	inflammatory response	0.000348530590877799	0.000348530590877799	+1	34
GO:0007154	cell communication	0.000378147660560814	0.000378147660560814	+1	143
GO:0019221	cytokine-mediated signaling pathway	0.000444180748177262	0.000444180748177262	+1	25
GO:0071345	cellular response to cytokine stimulus	0.000460894561985035	0.000460894561985035	+1	34
GO:0023052	signaling	0.00051345953345747	0.00051345953345747	+1	141
GO:0009605	response to external stimulus	0.000741074415365587	0.000741074415365587	+1	74
GO:0042221	response to chemical	0.000847541468788311	0.000847541468788311	+1	97
GO:0009966	regulation of signal transduction	0.00109130624413052	0.00109130624413052	+1	79
GO:0071621	granulocyte chemotaxis	0.00139425787293525	0.00139425787293525	+1	12
GO:0010647	positive regulation of cell communication	0.00150160599765372	0.00150160599765372	+1	54
GO:0061041	regulation of wound healing	0.00151538466115318	0.00151538466115318	+1	12
GO:0048856	anatomical structure development	0.00152114784818054	0.00152114784818054	+1	130
GO:0023056	positive regulation of signaling	0.00152796115216458	0.00152796115216458	+1	54
GO:0030595	leukocyte chemotaxis	0.00161591451625367	0.00161591451625367	+1	16
GO:0097530	granulocyte migration	0.00169785990386689	0.00169785990386689	+1	13
GO:0034097	response to cytokine	0.00179653315976375	0.00179653315976375	+1	35
GO:0051234	establishment of localization	0.00210919522508351	0.00210919522508351	+1	112
