GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0050900	leukocyte migration	2.5464426308816e-15	2.5464426308816e-15	+1	39
GO:0097529	myeloid leukocyte migration	2.98642059657555e-14	2.98642059657555e-14	+1	30
GO:0006952	defense response	6.3855745801871e-14	6.3855745801871e-14	+1	83
GO:0006950	response to stress	2.35598303643142e-13	2.35598303643142e-13	+1	132
GO:0006954	inflammatory response	2.56393775283139e-13	2.56393775283139e-13	+1	53
GO:0030595	leukocyte chemotaxis	2.67623048596842e-13	2.67623048596842e-13	+1	29
GO:0050896	response to stimulus	3.72818284239848e-12	3.72818284239848e-12	+1	228
GO:0002376	immune system process	1.57454030571013e-11	1.57454030571013e-11	+1	103
GO:0051716	cellular response to stimulus	4.16049710867e-11	4.16049710867e-11	+1	197
GO:0006935	chemotaxis	9.68910547373419e-11	9.68910547373419e-11	+1	36
GO:0042330	taxis	1.10414181832944e-10	1.10414181832944e-10	+1	36
GO:0060326	cell chemotaxis	1.13245337703955e-10	1.13245337703955e-10	+1	30
GO:0009605	response to external stimulus	2.36009913461401e-10	2.36009913461401e-10	+1	99
GO:0070887	cellular response to chemical stimulus	2.48529512588978e-10	2.48529512588978e-10	+1	98
GO:0002682	regulation of immune system process	3.79969447499176e-10	3.79969447499176e-10	+1	68
GO:0030593	neutrophil chemotaxis	6.40043209282529e-10	6.40043209282529e-10	+1	18
GO:0098542	defense response to other organism	1.01601247927962e-09	1.01601247927962e-09	+1	59
GO:1990266	neutrophil migration	1.97371790724874e-09	1.97371790724874e-09	+1	19
GO:0140546	defense response to symbiont	3.05848648419743e-09	3.05848648419743e-09	+1	55
GO:0045321	leukocyte activation	3.17504607991426e-09	3.17504607991426e-09	+1	50
GO:0007166	cell surface receptor signaling pathway	3.28185553770554e-09	3.28185553770554e-09	+1	98
GO:0002252	immune effector process	3.86283028977561e-09	3.86283028977561e-09	+1	42
GO:0002684	positive regulation of immune system process	4.26726924654485e-09	4.26726924654485e-09	+1	53
GO:0048583	regulation of response to stimulus	4.46438138521339e-09	4.46438138521339e-09	+1	123
GO:0007154	cell communication	4.92963224226171e-09	4.92963224226171e-09	+1	175
GO:0023052	signaling	6.16522049923876e-09	6.16522049923876e-09	+1	173
GO:0097530	granulocyte migration	6.97160698807267e-09	6.97160698807267e-09	+1	20
GO:0006810	transport	7.87825497161701e-09	7.87825497161701e-09	+1	131
GO:0002697	regulation of immune effector process	8.53109017731604e-09	8.53109017731604e-09	+1	30
GO:0051707	response to other organism	1.03715282819975e-08	1.03715282819975e-08	+1	66
GO:0009607	response to biotic stimulus	1.04322662038263e-08	1.04322662038263e-08	+1	67
GO:0043207	response to external biotic stimulus	1.13030953702691e-08	1.13030953702691e-08	+1	66
GO:0042221	response to chemical	1.41175383192018e-08	1.41175383192018e-08	+1	122
GO:0001775	cell activation	1.6479781043933e-08	1.6479781043933e-08	+1	53
GO:0044419	biological process involved in interspecies interaction between organisms	1.95436565347176e-08	1.95436565347176e-08	+1	70
GO:0071621	granulocyte chemotaxis	2.04429770567961e-08	2.04429770567961e-08	+1	18
GO:0019221	cytokine-mediated signaling pathway	2.09630661327328e-08	2.09630661327328e-08	+1	34
GO:0030155	regulation of cell adhesion	3.3424541362058e-08	3.3424541362058e-08	+1	43
GO:0007165	signal transduction	4.51965926989628e-08	4.51965926989628e-08	+1	161
GO:0002274	myeloid leukocyte activation	6.07222512113482e-08	6.07222512113482e-08	+1	23
GO:0007155	cell adhesion	9.22733792003716e-08	9.22733792003716e-08	+1	63
GO:0023051	regulation of signaling	1.400193857499e-07	1.400193857499e-07	+1	108
GO:0010646	regulation of cell communication	1.55746373514021e-07	1.55746373514021e-07	+1	108
GO:0006955	immune response	2.61787756975582e-07	2.61787756975582e-07	+1	74
GO:0071345	cellular response to cytokine stimulus	3.68599692421979e-07	3.68599692421979e-07	+1	43
GO:0040011	locomotion	4.95475142455336e-07	4.95475142455336e-07	+1	54
GO:0046649	lymphocyte activation	5.39559458414595e-07	5.39559458414595e-07	+1	41
GO:0048584	positive regulation of response to stimulus	5.84807363287611e-07	5.84807363287611e-07	+1	80
GO:0045087	innate immune response	8.57158782658141e-07	8.57158782658141e-07	+1	46
GO:0032101	regulation of response to external stimulus	1.04367244691921e-06	1.04367244691921e-06	+1	49
GO:0016477	cell migration	1.31073995822684e-06	1.31073995822684e-06	+1	60
GO:0051234	establishment of localization	1.46378456054875e-06	1.46378456054875e-06	+1	135
GO:0042110	T cell activation	1.5010742533641e-06	1.5010742533641e-06	+1	33
GO:0141124	intracellular signaling cassette	1.54263159510411e-06	1.54263159510411e-06	+1	69
GO:0006909	phagocytosis	1.78862232689896e-06	1.78862232689896e-06	+1	21
GO:0051049	regulation of transport	2.15465659351604e-06	2.15465659351604e-06	+1	62
GO:0032496	response to lipopolysaccharide	2.22076778539659e-06	2.22076778539659e-06	+1	25
GO:0071310	cellular response to organic substance	2.86417456385968e-06	2.86417456385968e-06	+1	71
GO:0034097	response to cytokine	2.90824538728025e-06	2.90824538728025e-06	+1	44
GO:0002275	myeloid cell activation involved in immune response	3.20779281542078e-06	3.20779281542078e-06	+1	14
GO:0002548	monocyte chemotaxis	4.05850403798106e-06	4.05850403798106e-06	+1	12
GO:0043408	regulation of MAPK cascade	4.56276158248006e-06	4.56276158248006e-06	+1	35
GO:0001819	positive regulation of cytokine production	4.77141260498696e-06	4.77141260498696e-06	+1	30
GO:0032501	multicellular organismal process	5.34352141748413e-06	5.34352141748413e-06	+1	186
GO:0000165	MAPK cascade	5.3752849478709e-06	5.3752849478709e-06	+1	38
GO:0002237	response to molecule of bacterial origin	6.49116901843461e-06	6.49116901843461e-06	+1	25
GO:0032940	secretion by cell	8.96540727534679e-06	8.96540727534679e-06	+1	40
GO:0010033	response to organic substance	1.00958279866433e-05	1.00958279866433e-05	+1	85
GO:0022407	regulation of cell-cell adhesion	1.05147624612275e-05	1.05147624612275e-05	+1	29
GO:0016192	vesicle-mediated transport	1.22996478715524e-05	1.22996478715524e-05	+1	59
GO:0009966	regulation of signal transduction	1.25155570622286e-05	1.25155570622286e-05	+1	93
GO:0071222	cellular response to lipopolysaccharide	1.40017776410956e-05	1.40017776410956e-05	+1	19
GO:0001817	regulation of cytokine production	1.46936569949376e-05	1.46936569949376e-05	+1	38
GO:0051179	localization	1.69369432777859e-05	1.69369432777859e-05	+1	144
GO:0001816	cytokine production	1.80999654607516e-05	1.80999654607516e-05	+1	38
GO:0022409	positive regulation of cell-cell adhesion	1.82292983796551e-05	1.82292983796551e-05	+1	23
GO:0050865	regulation of cell activation	2.01112097292159e-05	2.01112097292159e-05	+1	33
GO:0002703	regulation of leukocyte mediated immunity	2.03748257766692e-05	2.03748257766692e-05	+1	20
GO:0007159	leukocyte cell-cell adhesion	2.04396242305222e-05	2.04396242305222e-05	+1	26
GO:0010647	positive regulation of cell communication	2.27662298609033e-05	2.27662298609033e-05	+1	64
GO:0023056	positive regulation of signaling	2.32631799634861e-05	2.32631799634861e-05	+1	64
GO:0140352	export from cell	2.57089576102755e-05	2.57089576102755e-05	+1	41
