GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:486	WIP-WASp-actin-myosin-IIa complex	0.0403406326762043	0.0403406326762043	+1	4
GO:0009653	anatomical structure morphogenesis	9.99049780690354e-45	9.99049780690354e-45	+1	319
GO:0072359	circulatory system development	3.23959161691677e-43	3.23959161691677e-43	+1	187
GO:0048856	anatomical structure development	3.00165635217175e-42	3.00165635217175e-42	+1	528
GO:0016477	cell migration	2.75050266562728e-40	2.75050266562728e-40	+1	215
GO:0007275	multicellular organism development	6.16897230407368e-39	6.16897230407368e-39	+1	441
GO:0032502	developmental process	2.17407286955787e-38	2.17407286955787e-38	+1	551
GO:0007155	cell adhesion	6.18082772662599e-38	6.18082772662599e-38	+1	212
GO:0001944	vasculature development	9.22240920053173e-38	9.22240920053173e-38	+1	141
GO:0048731	system development	6.22747546928544e-37	6.22747546928544e-37	+1	392
GO:0048870	cell motility	3.78085912731623e-36	3.78085912731623e-36	+1	225
GO:0001568	blood vessel development	6.4004570986797e-36	6.4004570986797e-36	+1	135
GO:0035295	tube development	7.12236241329603e-36	7.12236241329603e-36	+1	171
GO:0032501	multicellular organismal process	3.88011690597313e-34	3.88011690597313e-34	+1	609
GO:0035239	tube morphogenesis	2.58132407766949e-33	2.58132407766949e-33	+1	146
GO:0030334	regulation of cell migration	9.18631122015116e-33	9.18631122015116e-33	+1	151
GO:0040011	locomotion	4.2916976635923e-32	4.2916976635923e-32	+1	177
GO:0040012	regulation of locomotion	8.18106200361898e-32	8.18106200361898e-32	+1	159
GO:2000145	regulation of cell motility	9.89699011034417e-32	9.89699011034417e-32	+1	155
GO:0048513	animal organ development	4.0584362019757e-30	4.0584362019757e-30	+1	311
GO:0051239	regulation of multicellular organismal process	4.551310791336e-30	4.551310791336e-30	+1	305
GO:0008283	cell population proliferation	2.34316768936326e-29	2.34316768936326e-29	+1	234
GO:0048646	anatomical structure formation involved in morphogenesis	1.1838677451779e-28	1.1838677451779e-28	+1	166
GO:0048514	blood vessel morphogenesis	4.49794011283397e-28	4.49794011283397e-28	+1	113
GO:0030198	extracellular matrix organization	7.46507579905563e-28	7.46507579905563e-28	+1	79
GO:0043062	extracellular structure organization	9.37823716467031e-28	9.37823716467031e-28	+1	79
GO:0048518	positive regulation of biological process	1.08543597970817e-27	1.08543597970817e-27	+1	508
GO:0045229	external encapsulating structure organization	1.17700900668994e-27	1.17700900668994e-27	+1	79
GO:0042127	regulation of cell population proliferation	3.75507828257485e-27	3.75507828257485e-27	+1	204
GO:0009887	animal organ morphogenesis	4.66391948613761e-27	4.66391948613761e-27	+1	150
GO:0001525	angiogenesis	8.25885146886342e-27	8.25885146886342e-27	+1	102
GO:0030154	cell differentiation	4.05676665196649e-25	4.05676665196649e-25	+1	385
GO:0048869	cellular developmental process	4.25634544389118e-25	4.25634544389118e-25	+1	385
GO:0050793	regulation of developmental process	8.86376903038997e-25	8.86376903038997e-25	+1	256
GO:0048522	positive regulation of cellular process	9.43442851753551e-25	9.43442851753551e-25	+1	467
GO:0050789	regulation of biological process	4.03040095251595e-24	4.03040095251595e-24	+1	818
GO:0009888	tissue development	9.32866953497382e-24	9.32866953497382e-24	+1	221
GO:0050794	regulation of cellular process	9.67645896193746e-24	9.67645896193746e-24	+1	790
GO:0065007	biological regulation	1.35293950626446e-22	1.35293950626446e-22	+1	832
GO:0051094	positive regulation of developmental process	7.26701480813967e-22	7.26701480813967e-22	+1	164
GO:2000026	regulation of multicellular organismal development	1.3658042793849e-21	1.3658042793849e-21	+1	170
GO:0001503	ossification	4.82841613381831e-21	4.82841613381831e-21	+1	81
GO:0001501	skeletal system development	1.06546921301808e-20	1.06546921301808e-20	+1	92
GO:0050896	response to stimulus	1.15803602390985e-20	1.15803602390985e-20	+1	637
GO:0048523	negative regulation of cellular process	3.61214292021422e-20	3.61214292021422e-20	+1	441
GO:0048519	negative regulation of biological process	5.91017375498606e-20	5.91017375498606e-20	+1	460
GO:0030335	positive regulation of cell migration	8.31925303175833e-20	8.31925303175833e-20	+1	91
GO:0051240	positive regulation of multicellular organismal process	1.02563214710119e-19	1.02563214710119e-19	+1	183
GO:0040017	positive regulation of locomotion	1.0702615480856e-19	1.0702615480856e-19	+1	95
GO:2000147	positive regulation of cell motility	2.22523510247453e-19	2.22523510247453e-19	+1	93
GO:0065008	regulation of biological quality	5.15552329811566e-19	5.15552329811566e-19	+1	267
GO:0048468	cell development	1.25868756951757e-18	1.25868756951757e-18	+1	264
GO:0007166	cell surface receptor signaling pathway	4.36106363855699e-18	4.36106363855699e-18	+1	261
GO:0048583	regulation of response to stimulus	5.56623562256069e-18	5.56623562256069e-18	+1	335
GO:0023052	signaling	1.09936959928819e-17	1.09936959928819e-17	+1	485
GO:0045597	positive regulation of cell differentiation	2.08531445895821e-17	2.08531445895821e-17	+1	116
GO:0007154	cell communication	2.22726366175119e-17	2.22726366175119e-17	+1	489
GO:0007507	heart development	3.56429374103142e-17	3.56429374103142e-17	+1	92
GO:0022603	regulation of anatomical structure morphogenesis	4.92045641267738e-17	4.92045641267738e-17	+1	113
GO:0045595	regulation of cell differentiation	8.31868909019781e-17	8.31868909019781e-17	+1	171
GO:0051716	cellular response to stimulus	1.03722113250626e-16	1.03722113250626e-16	+1	535
GO:0007165	signal transduction	1.77697349032886e-16	1.77697349032886e-16	+1	452
GO:0003007	heart morphogenesis	7.80984219719182e-16	7.80984219719182e-16	+1	56
GO:0051128	regulation of cellular component organization	2.67055841325957e-15	2.67055841325957e-15	+1	227
GO:0008284	positive regulation of cell population proliferation	1.31719866116248e-14	1.31719866116248e-14	+1	118
GO:0043066	negative regulation of apoptotic process	1.94496605305673e-14	1.94496605305673e-14	+1	111
GO:0043069	negative regulation of programmed cell death	2.22986001917288e-14	2.22986001917288e-14	+1	113
GO:0042981	regulation of apoptotic process	2.5199225324424e-14	2.5199225324424e-14	+1	156
GO:0043067	regulation of programmed cell death	2.93929972113093e-14	2.93929972113093e-14	+1	159
GO:0030155	regulation of cell adhesion	2.98967407579484e-14	2.98967407579484e-14	+1	102
GO:0010646	regulation of cell communication	3.90553651680619e-14	3.90553651680619e-14	+1	290
GO:0023051	regulation of signaling	5.78362640335712e-14	5.78362640335712e-14	+1	289
GO:0048729	tissue morphogenesis	1.71711652474971e-13	1.71711652474971e-13	+1	86
GO:0009790	embryo development	2.59001628366802e-13	2.59001628366802e-13	+1	128
GO:0031589	cell-substrate adhesion	3.63728749828943e-13	3.63728749828943e-13	+1	61
GO:0048584	positive regulation of response to stimulus	6.95200570773969e-13	6.95200570773969e-13	+1	209
GO:0072001	renal system development	9.14781635218674e-13	9.14781635218674e-13	+1	58
GO:0070848	response to growth factor	1.04054642934934e-12	1.04054642934934e-12	+1	93
GO:0009719	response to endogenous stimulus	1.09506630359667e-12	1.09506630359667e-12	+1	167
GO:0071363	cellular response to growth factor stimulus	1.69047630899326e-12	1.69047630899326e-12	+1	90
GO:0051241	negative regulation of multicellular organismal process	2.72818253647676e-12	2.72818253647676e-12	+1	124
GO:0040013	negative regulation of locomotion	2.81930650506358e-12	2.81930650506358e-12	+1	58
GO:0009966	regulation of signal transduction	3.81133113213713e-12	3.81133113213713e-12	+1	255
GO:1901342	regulation of vasculature development	6.58412469622673e-12	6.58412469622673e-12	+1	53
GO:0006915	apoptotic process	7.17507133626455e-12	7.17507133626455e-12	+1	181
GO:0001667	ameboidal-type cell migration	9.42001016354062e-12	9.42001016354062e-12	+1	66
GO:0045765	regulation of angiogenesis	1.30778481497099e-11	1.30778481497099e-11	+1	52
GO:0001822	kidney development	1.43638064448333e-11	1.43638064448333e-11	+1	55
GO:0009893	positive regulation of metabolic process	1.53110591933018e-11	1.53110591933018e-11	+1	297
GO:0031328	positive regulation of cellular biosynthetic process	2.4081466950869e-11	2.4081466950869e-11	+1	231
GO:0031325	positive regulation of cellular metabolic process	3.00424400833852e-11	3.00424400833852e-11	+1	273
GO:0009891	positive regulation of biosynthetic process	3.03968489321211e-11	3.03968489321211e-11	+1	232
GO:0007167	enzyme-linked receptor protein signaling pathway	3.88058587570513e-11	3.88058587570513e-11	+1	110
GO:0006935	chemotaxis	4.19664343066167e-11	4.19664343066167e-11	+1	68
GO:0006954	inflammatory response	4.32002022806708e-11	4.32002022806708e-11	+1	99
GO:0042330	taxis	5.20179665287213e-11	5.20179665287213e-11	+1	68
GO:0051216	cartilage development	5.40026100803914e-11	5.40026100803914e-11	+1	43
GO:0008219	cell death	6.68314861374713e-11	6.68314861374713e-11	+1	183
GO:0008285	negative regulation of cell population proliferation	7.72483275002481e-11	7.72483275002481e-11	+1	88
GO:0007399	nervous system development	8.14558560088511e-11	8.14558560088511e-11	+1	219
GO:0061448	connective tissue development	8.22873704633979e-11	8.22873704633979e-11	+1	51
GO:2000146	negative regulation of cell motility	8.37858954144808e-11	8.37858954144808e-11	+1	52
GO:0048585	negative regulation of response to stimulus	9.31752298025643e-11	9.31752298025643e-11	+1	159
GO:0012501	programmed cell death	1.10327838557263e-10	1.10327838557263e-10	+1	182
GO:0071495	cellular response to endogenous stimulus	1.52436536621202e-10	1.52436536621202e-10	+1	143
GO:0141124	intracellular signaling cassette	3.31265262146965e-10	3.31265262146965e-10	+1	172
GO:0031214	biomineral tissue development	3.34233398905238e-10	3.34233398905238e-10	+1	38
GO:0010604	positive regulation of macromolecule metabolic process	4.30132596997294e-10	4.30132596997294e-10	+1	273
GO:0030336	negative regulation of cell migration	5.59136925464832e-10	5.59136925464832e-10	+1	49
GO:0022008	neurogenesis	5.82497244001534e-10	5.82497244001534e-10	+1	163
GO:0048598	embryonic morphogenesis	6.00118150159163e-10	6.00118150159163e-10	+1	79
GO:0002009	morphogenesis of an epithelium	6.50110174522146e-10	6.50110174522146e-10	+1	69
GO:0030282	bone mineralization	9.35805519009011e-10	9.35805519009011e-10	+1	31
GO:0050673	epithelial cell proliferation	1.40944662153363e-09	1.40944662153363e-09	+1	63
GO:0010557	positive regulation of macromolecule biosynthetic process	1.47230654510404e-09	1.47230654510404e-09	+1	219
GO:0060429	epithelium development	1.58539099280769e-09	1.58539099280769e-09	+1	125
GO:0035556	intracellular signal transduction	1.65666610784577e-09	1.65666610784577e-09	+1	223
GO:0098609	cell-cell adhesion	1.86429904020366e-09	1.86429904020366e-09	+1	104
GO:0048568	embryonic organ development	4.13072697876826e-09	4.13072697876826e-09	+1	64
GO:0097435	supramolecular fiber organization	4.44787089338976e-09	4.44787089338976e-09	+1	95
GO:0009611	response to wounding	4.52480845357843e-09	4.52480845357843e-09	+1	72
GO:0009968	negative regulation of signal transduction	5.89065326166029e-09	5.89065326166029e-09	+1	128
GO:0042221	response to chemical	6.32927112761852e-09	6.32927112761852e-09	+1	301
GO:0003205	cardiac chamber development	6.56811895102792e-09	6.56811895102792e-09	+1	35
GO:0051093	negative regulation of developmental process	7.51444825074344e-09	7.51444825074344e-09	+1	101
GO:0000902	cell morphogenesis	1.03174503485618e-08	1.03174503485618e-08	+1	105
GO:0048699	generation of neurons	1.09096110113554e-08	1.09096110113554e-08	+1	143
GO:0009605	response to external stimulus	1.28683742148307e-08	1.28683742148307e-08	+1	223
GO:0010648	negative regulation of cell communication	2.02510768831232e-08	2.02510768831232e-08	+1	134
