GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0065007	biological regulation	3.52473608243276e-08	3.52473608243276e-08	+1	462
GO:0050794	regulation of cellular process	2.316281891382e-07	2.316281891382e-07	+1	432
GO:0023052	signaling	3.46258707219488e-07	3.46258707219488e-07	+1	269
GO:0050789	regulation of biological process	5.75701889337194e-07	5.75701889337194e-07	+1	446
GO:0007154	cell communication	1.62024121098465e-06	1.62024121098465e-06	+1	269
GO:0007165	signal transduction	1.25945081456729e-05	1.25945081456729e-05	+1	246
GO:0051716	cellular response to stimulus	1.56704664806371e-05	1.56704664806371e-05	+1	292
GO:0023051	regulation of signaling	1.74052730793719e-05	1.74052730793719e-05	+1	159
GO:0010646	regulation of cell communication	6.01090668906239e-05	6.01090668906239e-05	+1	157
GO:0050896	response to stimulus	7.63309872476979e-05	7.63309872476979e-05	+1	338
GO:0007166	cell surface receptor signaling pathway	0.000163624054569037	0.000163624054569037	+1	132
GO:0048519	negative regulation of biological process	0.000595620909409016	0.000595620909409016	+1	235
GO:0009966	regulation of signal transduction	0.000699304473977082	0.000699304473977082	+1	137
GO:0048583	regulation of response to stimulus	0.00250350334657492	0.00250350334657492	+1	167
GO:1901564	organonitrogen compound metabolic process	0.00286490504920895	0.00286490504920895	+1	235
GO:0048666	neuron development	0.00295258624520214	0.00295258624520214	+1	65
GO:0048731	system development	0.00429319849479487	0.00429319849479487	+1	167
GO:0048523	negative regulation of cellular process	0.00793879588764084	0.00793879588764084	+1	218
GO:0065008	regulation of biological quality	0.00983875345121704	0.00983875345121704	+1	126
GO:0023056	positive regulation of signaling	0.00985188852349433	0.00985188852349433	+1	87
GO:0010647	positive regulation of cell communication	0.0171785507158239	0.0171785507158239	+1	86
GO:0007399	nervous system development	0.0236154052355045	0.0236154052355045	+1	113
GO:0022008	neurogenesis	0.0253816648089339	0.0253816648089339	+1	84
GO:0030182	neuron differentiation	0.0283601110385628	0.0283601110385628	+1	72
GO:0007275	multicellular organism development	0.030812236061133	0.030812236061133	+1	185
GO:0048518	positive regulation of biological process	0.0372807619022827	0.0372807619022827	+1	237
GO:0006793	phosphorus metabolic process	0.0448107077518523	0.0448107077518523	+1	114
GO:0032502	developmental process	0.0448818648103591	0.0448818648103591	+1	243
GO:0009967	positive regulation of signal transduction	0.0498570122106346	0.0498570122106346	+1	76
GO:0005737	cytoplasm	4.8956272832819e-09	4.8956272832819e-09	+1	451
GO:1905360	GTPase complex	0.000112943950873191	0.000112943950873191	+1	10
GO:0005834	heterotrimeric G-protein complex	0.000282836252858615	0.000282836252858615	+1	9
GO:0012505	endomembrane system	0.00059056537269729	0.00059056537269729	+1	193
GO:0016020	membrane	0.000657600430539768	0.000657600430539768	+1	353
GO:0120025	plasma membrane bounded cell projection	0.00383457730860378	0.00383457730860378	+1	103
GO:0042995	cell projection	0.0038614512727402	0.0038614512727402	+1	107
GO:0031090	organelle membrane	0.00571616731249036	0.00571616731249036	+1	154
GO:0005783	endoplasmic reticulum	0.0107565962230198	0.0107565962230198	+1	93
GO:0005515	protein binding	5.75397316178239e-18	5.75397316178239e-18	+1	566
GO:0005488	binding	0.0115528048072435	0.0115528048072435	+1	611
GO:0031683	G-protein beta/gamma-subunit complex binding	0.0232915734000879	0.0232915734000879	+1	6
GO:0000166	nucleotide binding	0.033682850584925	0.033682850584925	+1	101
GO:1901265	nucleoside phosphate binding	0.0342819173583523	0.0342819173583523	+1	101
GO:0017076	purine nucleotide binding	0.0482202860746933	0.0482202860746933	+1	94
HPA:0430051	seminal vesicle; glandular cells[≥Low]	1.29361940254988e-05	1.29361940254988e-05	+1	309
HPA:0430000	seminal vesicle	1.29361940254988e-05	1.29361940254988e-05	+1	309
HPA:0390051	prostate; glandular cells[≥Low]	2.02924781160341e-05	2.02924781160341e-05	+1	303
HPA:0390000	prostate	2.02924781160341e-05	2.02924781160341e-05	+1	303
HPA:0020051	adrenal gland; glandular cells[≥Low]	4.37050978538116e-05	4.37050978538116e-05	+1	327
HPA:0020000	adrenal gland	5.0460313345987e-05	5.0460313345987e-05	+1	327
HPA:0440341	skeletal muscle; myocytes[≥Low]	5.05887263919798e-05	5.05887263919798e-05	+1	274
HPA:0440000	skeletal muscle	5.05887263919798e-05	5.05887263919798e-05	+1	274
HPA:0510651	soft tissue 2; fibroblasts[≥Low]	6.9385539036757e-05	6.9385539036757e-05	+1	206
HPA:0610832	urinary bladder; urothelial cells[≥Medium]	7.71674348378335e-05	7.71674348378335e-05	+1	275
HPA:0050000	breast	8.98398489157132e-05	8.98398489157132e-05	+1	318
HPA:0130051	colon; glandular cells[≥Low]	0.000222052661546223	0.000222052661546223	+1	310
HPA:0050051	breast; glandular cells[≥Low]	0.000294383646789919	0.000294383646789919	+1	303
HPA:0220052	gallbladder; glandular cells[≥Medium]	0.000299224327233035	0.000299224327233035	+1	296
HPA:0540052	stomach 1; glandular cells[≥Medium]	0.000679181680667328	0.000679181680667328	+1	285
HPA:0100000	cerebral cortex	0.000843398808591515	0.000843398808591515	+1	345
HPA:0610000	urinary bladder	0.000873092553448148	0.000873092553448148	+1	318
HPA:0610831	urinary bladder; urothelial cells[≥Low]	0.000873092553448148	0.000873092553448148	+1	318
HPA:0130052	colon; glandular cells[≥Medium]	0.0010370993492528	0.0010370993492528	+1	271
HPA:0090000	cerebellum	0.00112766859501049	0.00112766859501049	+1	314
HPA:0130000	colon	0.00126853691137355	0.00126853691137355	+1	352
HPA:0590051	thyroid gland; glandular cells[≥Low]	0.00149014042175208	0.00149014042175208	+1	311
HPA:0590000	thyroid gland	0.00149014042175208	0.00149014042175208	+1	311
HPA:0600221	tonsil; squamous epithelial cells[≥Low]	0.00161859304874115	0.00161859304874115	+1	294
HPA:0020052	adrenal gland; glandular cells[≥Medium]	0.0017503960775269	0.0017503960775269	+1	271
HPA:0270361	kidney; cells in tubules[≥Low]	0.00180287847041142	0.00180287847041142	+1	307
HPA:0150052	duodenum; glandular cells[≥Medium]	0.00192981505621303	0.00192981505621303	+1	274
HPA:0380511	placenta; decidual cells[≥Low]	0.00207969247991428	0.00207969247991428	+1	227
HPA:0570731	testis; Leydig cells[≥Low]	0.0023564502232694	0.0023564502232694	+1	311
HPA:0351181	pancreas; pancreatic endocrine cells[≥Low]	0.00236943168734345	0.00236943168734345	+1	256
HPA:0420051	salivary gland; glandular cells[≥Low]	0.00244671573132225	0.00244671573132225	+1	302
HPA:0420000	salivary gland	0.00244671573132225	0.00244671573132225	+1	302
HPA:0510000	soft tissue 2	0.00266631453769021	0.00266631453769021	+1	240
HPA:0540051	stomach 1; glandular cells[≥Low]	0.00293602432585808	0.00293602432585808	+1	328
HPA:0540000	stomach 1	0.00293602432585808	0.00293602432585808	+1	328
HPA:0290000	liver	0.00303102180448532	0.00303102180448532	+1	280
HPA:0550000	stomach 2	0.00331089307691316	0.00331089307691316	+1	326
HPA:0550051	stomach 2; glandular cells[≥Low]	0.00331089307691316	0.00331089307691316	+1	326
HPA:0300000	lung	0.00333173472170343	0.00333173472170343	+1	318
HPA:0350000	pancreas	0.00338896250730453	0.00338896250730453	+1	319
HPA:0500000	soft tissue 1	0.00392956686564919	0.00392956686564919	+1	245
HPA:0290401	liver; hepatocytes[≥Low]	0.00455416217166118	0.00455416217166118	+1	259
HPA:0210000	fallopian tube	0.00548408431311633	0.00548408431311633	+1	320
HPA:0160051	endometrium 1; glandular cells[≥Low]	0.00644165827823388	0.00644165827823388	+1	297
HPA:0030000	appendix	0.00692882989051357	0.00692882989051357	+1	332
HPA:0150051	duodenum; glandular cells[≥Low]	0.00717371597504143	0.00717371597504143	+1	307
HPA:0060000	bronchus	0.00768188400679933	0.00768188400679933	+1	318
HPA:0030051	appendix; glandular cells[≥Low]	0.00855083689939367	0.00855083689939367	+1	294
HPA:0600000	tonsil	0.00910238079497983	0.00910238079497983	+1	330
HPA:0080000	caudate	0.0110274590457705	0.0110274590457705	+1	301
HPA:0220000	gallbladder	0.0132373102205929	0.0132373102205929	+1	325
HPA:0220051	gallbladder; glandular cells[≥Low]	0.0132373102205929	0.0132373102205929	+1	325
HPA:0390052	prostate; glandular cells[≥Medium]	0.0143176348134601	0.0143176348134601	+1	221
HPA:0400051	rectum; glandular cells[≥Low]	0.0147116070975982	0.0147116070975982	+1	304
HPA:0270000	kidney	0.0160287815829212	0.0160287815829212	+1	344
HPA:0050052	breast; glandular cells[≥Medium]	0.0170251132704004	0.0170251132704004	+1	232
HPA:0400000	rectum	0.0171307845759371	0.0171307845759371	+1	335
HPA:0480051	small intestine; glandular cells[≥Low]	0.0180675247577832	0.0180675247577832	+1	304
HPA:0160000	endometrium 1	0.0190357045652318	0.0190357045652318	+1	303
HPA:0150000	duodenum	0.0217217792227365	0.0217217792227365	+1	332
HPA:0480052	small intestine; glandular cells[≥Medium]	0.0227499331328962	0.0227499331328962	+1	267
HPA:0430052	seminal vesicle; glandular cells[≥Medium]	0.0243038816694383	0.0243038816694383	+1	236
HPA:0570742	testis; cells in seminiferous ducts[≥Medium]	0.0243422466667461	0.0243422466667461	+1	122
HPA:0480000	small intestine	0.024481690645308	0.024481690645308	+1	331
HPA:0050091	breast; myoepithelial cells[≥Low]	0.0245958553978364	0.0245958553978364	+1	252
HPA:0380512	placenta; decidual cells[≥Medium]	0.0254395103838795	0.0254395103838795	+1	172
HPA:0570732	testis; Leydig cells[≥Medium]	0.0270738673391723	0.0270738673391723	+1	241
HPA:0310431	lymph node; germinal center cells[≥Low]	0.0274503266175845	0.0274503266175845	+1	229
