GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0016477	cell migration	1.11894963878934e-17	1.11894963878934e-17	+1	135
GO:0007166	cell surface receptor signaling pathway	3.95537486761661e-16	3.95537486761661e-16	+1	201
GO:0009653	anatomical structure morphogenesis	4.6337103286303e-16	4.6337103286303e-16	+1	195
GO:0007155	cell adhesion	5.80985293376029e-16	5.80985293376029e-16	+1	132
GO:0051239	regulation of multicellular organismal process	3.6198575880029e-15	3.6198575880029e-15	+1	206
GO:0048856	anatomical structure development	6.96579728775834e-15	6.96579728775834e-15	+1	340
GO:0048518	positive regulation of biological process	1.3422617918044e-14	1.3422617918044e-14	+1	354
GO:0048870	cell motility	2.65641696775139e-14	2.65641696775139e-14	+1	139
GO:0048522	positive regulation of cellular process	5.31764225775648e-14	5.31764225775648e-14	+1	329
GO:0032502	developmental process	1.28841822776656e-13	1.28841822776656e-13	+1	359
GO:0007275	multicellular organism development	1.57999874936937e-13	1.57999874936937e-13	+1	280
GO:0001525	angiogenesis	1.58218375910632e-13	1.58218375910632e-13	+1	66
GO:0001568	blood vessel development	3.0818868155008e-13	3.0818868155008e-13	+1	78
GO:0001944	vasculature development	3.20707748114773e-13	3.20707748114773e-13	+1	80
GO:0040011	locomotion	5.5326916760682e-13	5.5326916760682e-13	+1	109
GO:0048583	regulation of response to stimulus	5.67637194640546e-13	5.67637194640546e-13	+1	246
GO:0051716	cellular response to stimulus	8.22066125415026e-13	8.22066125415026e-13	+1	395
GO:0050793	regulation of developmental process	8.55154158640181e-13	8.55154158640181e-13	+1	174
GO:0072359	circulatory system development	1.37312491060518e-12	1.37312491060518e-12	+1	102
GO:0048514	blood vessel morphogenesis	2.10850411832175e-12	2.10850411832175e-12	+1	70
GO:0023052	signaling	2.29530248571698e-12	2.29530248571698e-12	+1	354
GO:0006950	response to stress	2.3496264535066e-12	2.3496264535066e-12	+1	240
GO:0007154	cell communication	3.6361503417157e-12	3.6361503417157e-12	+1	357
GO:0048646	anatomical structure formation involved in morphogenesis	4.05286772171421e-12	4.05286772171421e-12	+1	104
GO:0032501	multicellular organismal process	9.446055981216e-12	9.446055981216e-12	+1	402
GO:0050896	response to stimulus	9.90255125667387e-12	9.90255125667387e-12	+1	454
GO:0048584	positive regulation of response to stimulus	1.65425393812515e-11	1.65425393812515e-11	+1	161
GO:0007165	signal transduction	1.65616717274343e-11	1.65616717274343e-11	+1	330
GO:0048731	system development	4.18979394160447e-11	4.18979394160447e-11	+1	241
GO:0023051	regulation of signaling	4.7660500847209e-11	4.7660500847209e-11	+1	216
GO:0050789	regulation of biological process	6.76106615710883e-11	6.76106615710883e-11	+1	575
GO:0010646	regulation of cell communication	1.10401456088031e-10	1.10401456088031e-10	+1	215
GO:0051240	positive regulation of multicellular organismal process	1.70571561837499e-10	1.70571561837499e-10	+1	125
GO:0030334	regulation of cell migration	2.99241445085328e-10	2.99241445085328e-10	+1	85
GO:0010647	positive regulation of cell communication	5.22061415496386e-10	5.22061415496386e-10	+1	131
GO:0023056	positive regulation of signaling	5.44003519759025e-10	5.44003519759025e-10	+1	131
GO:0065007	biological regulation	7.07138670811786e-10	7.07138670811786e-10	+1	585
GO:0032101	regulation of response to external stimulus	1.09439358507532e-09	1.09439358507532e-09	+1	92
GO:0002682	regulation of immune system process	1.15250858001187e-09	1.15250858001187e-09	+1	116
GO:0030335	positive regulation of cell migration	1.23758542901471e-09	1.23758542901471e-09	+1	59
GO:2000145	regulation of cell motility	1.48697276830799e-09	1.48697276830799e-09	+1	87
GO:0040012	regulation of locomotion	2.22392007443003e-09	2.22392007443003e-09	+1	89
GO:0006935	chemotaxis	3.20273302288023e-09	3.20273302288023e-09	+1	53
GO:2000147	positive regulation of cell motility	3.3368868115066e-09	3.3368868115066e-09	+1	60
GO:0050794	regulation of cellular process	3.37550956328691e-09	3.37550956328691e-09	+1	548
GO:0042330	taxis	3.79354196786213e-09	3.79354196786213e-09	+1	53
GO:0030154	cell differentiation	4.40206823069634e-09	4.40206823069634e-09	+1	251
GO:0048869	cellular developmental process	4.51559047803305e-09	4.51559047803305e-09	+1	251
GO:0010033	response to organic substance	4.76833163071518e-09	4.76833163071518e-09	+1	171
GO:0009966	regulation of signal transduction	7.98082222545351e-09	7.98082222545351e-09	+1	188
GO:0040017	positive regulation of locomotion	1.00610220448191e-08	1.00610220448191e-08	+1	60
GO:0030155	regulation of cell adhesion	1.16020763931108e-08	1.16020763931108e-08	+1	72
GO:0006954	inflammatory response	1.22639691152442e-08	1.22639691152442e-08	+1	75
GO:0048519	negative regulation of biological process	1.56517814874954e-08	1.56517814874954e-08	+1	314
GO:0009605	response to external stimulus	1.92151927575181e-08	1.92151927575181e-08	+1	173
GO:2000026	regulation of multicellular organismal development	2.15328335994244e-08	2.15328335994244e-08	+1	107
GO:0032879	regulation of localization	2.7794654078941e-08	2.7794654078941e-08	+1	138
GO:0035295	tube development	3.35893091160454e-08	3.35893091160454e-08	+1	89
