GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0065007	biological regulation	1.13712804881932e-08	1.13712804881932e-08	+1	377
GO:0050789	regulation of biological process	2.85355922576882e-08	2.85355922576882e-08	+1	367
GO:0006955	immune response	1.16001959672909e-07	1.16001959672909e-07	+1	95
GO:0002684	positive regulation of immune system process	4.54220905074202e-07	4.54220905074202e-07	+1	61
GO:0050794	regulation of cellular process	5.5577019405678e-07	5.5577019405678e-07	+1	350
GO:0002376	immune system process	1.12816739898371e-06	1.12816739898371e-06	+1	117
GO:0002682	regulation of immune system process	1.54460250125163e-06	1.54460250125163e-06	+1	76
GO:0048518	positive regulation of biological process	1.68108734353402e-06	1.68108734353402e-06	+1	214
GO:0019222	regulation of metabolic process	4.08437194140902e-06	4.08437194140902e-06	+1	236
GO:0050896	response to stimulus	5.2326721751592e-06	5.2326721751592e-06	+1	281
GO:0050776	regulation of immune response	1.59176821050258e-05	1.59176821050258e-05	+1	51
GO:0031323	regulation of cellular metabolic process	1.61565524734832e-05	1.61565524734832e-05	+1	221
GO:0051239	regulation of multicellular organismal process	2.31553613783406e-05	2.31553613783406e-05	+1	118
GO:0060255	regulation of macromolecule metabolic process	2.63727085703709e-05	2.63727085703709e-05	+1	219
GO:0048522	positive regulation of cellular process	2.65637034241134e-05	2.65637034241134e-05	+1	195
GO:0007154	cell communication	3.55687992401499e-05	3.55687992401499e-05	+1	216
GO:0006952	defense response	4.97077403946051e-05	4.97077403946051e-05	+1	81
GO:0023052	signaling	5.04488379073468e-05	5.04488379073468e-05	+1	213
GO:0050778	positive regulation of immune response	0.000101380585352312	0.000101380585352312	+1	43
GO:0048584	positive regulation of response to stimulus	0.000117537293614162	0.000117537293614162	+1	95
GO:0010033	response to organic substance	0.000119237643633175	0.000119237643633175	+1	106
GO:0007155	cell adhesion	0.00021756065165697	0.00021756065165697	+1	70
GO:0051171	regulation of nitrogen compound metabolic process	0.000310813309872939	0.000310813309872939	+1	183
GO:0071310	cellular response to organic substance	0.000357900043379251	0.000357900043379251	+1	84
GO:0051249	regulation of lymphocyte activation	0.000398309730789407	0.000398309730789407	+1	33
GO:0032501	multicellular organismal process	0.000424397115307548	0.000424397115307548	+1	240
GO:0046649	lymphocyte activation	0.000428539600715114	0.000428539600715114	+1	44
GO:0001775	cell activation	0.000439648899150006	0.000439648899150006	+1	55
GO:0002699	positive regulation of immune effector process	0.000457628061706977	0.000457628061706977	+1	22
GO:0019438	aromatic compound biosynthetic process	0.000535803262295629	0.000535803262295629	+1	146
GO:1901362	organic cyclic compound biosynthetic process	0.000564037541968251	0.000564037541968251	+1	150
GO:0010647	positive regulation of cell communication	0.00067652307205488	0.00067652307205488	+1	77
GO:0023056	positive regulation of signaling	0.000691841174640963	0.000691841174640963	+1	77
GO:0045087	innate immune response	0.00071846891974855	0.00071846891974855	+1	50
GO:0035556	intracellular signal transduction	0.000759428398366918	0.000759428398366918	+1	104
GO:0018108	peptidyl-tyrosine phosphorylation	0.000789872878535633	0.000789872878535633	+1	22
GO:0009889	regulation of biosynthetic process	0.000795832923577118	0.000795832923577118	+1	191
GO:0006950	response to stress	0.000797186683628233	0.000797186683628233	+1	138
GO:0006954	inflammatory response	0.000817268254558972	0.000817268254558972	+1	45
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.000846627127433101	0.000846627127433101	+1	18
GO:0080090	regulation of primary metabolic process	0.000855889601896506	0.000855889601896506	+1	185
GO:0031326	regulation of cellular biosynthetic process	0.000860324623029135	0.000860324623029135	+1	190
GO:0018212	peptidyl-tyrosine modification	0.00090205238946617	0.00090205238946617	+1	22
GO:0045321	leukocyte activation	0.000960969475003709	0.000960969475003709	+1	49
GO:0001816	cytokine production	0.000966016824489298	0.000966016824489298	+1	43
