GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:306	Ribosome, cytoplasmic	4.59383012732788e-05	4.59383012732788e-05	+1	23
CORUM:338	40S ribosomal subunit, cytoplasmic	0.0069846813070314	0.0069846813070314	+1	11
CORUM:305	40S ribosomal subunit, cytoplasmic	0.0141828279120502	0.0141828279120502	+1	11
CORUM:3055	Nop56p-associated pre-rRNA complex	0.030343577497453	0.030343577497453	+1	21
GO:1901564	organonitrogen compound metabolic process	7.08161074679386e-21	7.08161074679386e-21	+1	565
GO:1901566	organonitrogen compound biosynthetic process	1.47672254939596e-15	1.47672254939596e-15	+1	213
GO:0043603	amide metabolic process	2.38828494001786e-15	2.38828494001786e-15	+1	161
GO:0019538	protein metabolic process	5.660451579695e-13	5.660451579695e-13	+1	453
GO:0006518	peptide metabolic process	1.68397928621913e-11	1.68397928621913e-11	+1	124
GO:0006412	translation	2.12535147392661e-10	2.12535147392661e-10	+1	103
GO:0043043	peptide biosynthetic process	1.07880656479608e-09	1.07880656479608e-09	+1	104
GO:0043604	amide biosynthetic process	2.29435135548021e-08	2.29435135548021e-08	+1	113
GO:0006996	organelle organization	3.93066727698951e-08	3.93066727698951e-08	+1	333
GO:0042254	ribosome biogenesis	5.94404359656003e-08	5.94404359656003e-08	+1	56
GO:0009056	catabolic process	9.69806293938415e-08	9.69806293938415e-08	+1	250
GO:0019637	organophosphate metabolic process	2.54202806416617e-07	2.54202806416617e-07	+1	123
GO:0007049	cell cycle	1.63678768751008e-06	1.63678768751008e-06	+1	186
GO:0002181	cytoplasmic translation	5.11825178122838e-06	5.11825178122838e-06	+1	33
GO:0006793	phosphorus metabolic process	8.07848997758959e-06	8.07848997758959e-06	+1	244
GO:0044281	small molecule metabolic process	1.07112418932564e-05	1.07112418932564e-05	+1	182
GO:0006796	phosphate-containing compound metabolic process	1.32290031526148e-05	1.32290031526148e-05	+1	241
GO:0043412	macromolecule modification	2.39271060604353e-05	2.39271060604353e-05	+1	292
GO:0044271	cellular nitrogen compound biosynthetic process	2.53213279433487e-05	2.53213279433487e-05	+1	407
GO:0048518	positive regulation of biological process	2.58866638637086e-05	2.58866638637086e-05	+1	507
GO:0044248	cellular catabolic process	8.138563613959e-05	8.138563613959e-05	+1	161
GO:0048522	positive regulation of cellular process	8.81735387385627e-05	8.81735387385627e-05	+1	466
GO:1901135	carbohydrate derivative metabolic process	0.000158807176804679	0.000158807176804679	+1	118
GO:0034248	regulation of amide metabolic process	0.000168788494389109	0.000168788494389109	+1	60
GO:0007005	mitochondrion organization	0.000221609442594887	0.000221609442594887	+1	65
GO:0051649	establishment of localization in cell	0.000272968208693837	0.000272968208693837	+1	188
GO:0007042	lysosomal lumen acidification	0.000293399597162049	0.000293399597162049	+1	11
GO:0036211	protein modification process	0.000360283747608272	0.000360283747608272	+1	268
GO:0034470	ncRNA processing	0.00036191796842755	0.00036191796842755	+1	59
GO:0006810	transport	0.000438851419207978	0.000438851419207978	+1	364
GO:1901575	organic substance catabolic process	0.000651303703385314	0.000651303703385314	+1	194
GO:0006914	autophagy	0.000740098177030697	0.000740098177030697	+1	71
GO:0061919	process utilizing autophagic mechanism	0.000740098177030697	0.000740098177030697	+1	71
GO:0051179	localization	0.000894230029928043	0.000894230029928043	+1	445
GO:1901565	organonitrogen compound catabolic process	0.000972755735192813	0.000972755735192813	+1	140
GO:0034660	ncRNA metabolic process	0.0011786219520938	0.0011786219520938	+1	76
GO:0055086	nucleobase-containing small molecule metabolic process	0.0014182596196069	0.0014182596196069	+1	79
GO:0090407	organophosphate biosynthetic process	0.00159714988357418	0.00159714988357418	+1	72
GO:0051128	regulation of cellular component organization	0.00213112312078602	0.00213112312078602	+1	218
GO:0046907	intracellular transport	0.00234898848785651	0.00234898848785651	+1	136
GO:0006417	regulation of translation	0.00240279304531724	0.00240279304531724	+1	51
GO:0045017	glycerolipid biosynthetic process	0.00244725170779096	0.00244725170779096	+1	38
GO:0044255	cellular lipid metabolic process	0.00257153778957353	0.00257153778957353	+1	106
GO:0046486	glycerolipid metabolic process	0.0029281924948486	0.0029281924948486	+1	52
GO:0007033	vacuole organization	0.00381676607620096	0.00381676607620096	+1	36
GO:0051156	glucose 6-phosphate metabolic process	0.00443959639867328	0.00443959639867328	+1	11
GO:0006163	purine nucleotide metabolic process	0.00443966965349613	0.00443966965349613	+1	65
GO:0006364	rRNA processing	0.00451713456128191	0.00451713456128191	+1	35
GO:0016072	rRNA metabolic process	0.00452544387162095	0.00452544387162095	+1	39
GO:0006753	nucleoside phosphate metabolic process	0.00550303976594859	0.00550303976594859	+1	71
GO:0072521	purine-containing compound metabolic process	0.00669708923894009	0.00669708923894009	+1	67
GO:0009117	nucleotide metabolic process	0.0067122418954097	0.0067122418954097	+1	70
GO:0051452	intracellular pH reduction	0.00756573334779013	0.00756573334779013	+1	15
GO:0006098	pentose-phosphate shunt	0.0086625527433216	0.0086625527433216	+1	9
GO:0035751	regulation of lysosomal lumen pH	0.00927452775005959	0.00927452775005959	+1	11
GO:0046496	nicotinamide nucleotide metabolic process	0.0107500581673779	0.0107500581673779	+1	28
GO:0019362	pyridine nucleotide metabolic process	0.0107500581673779	0.0107500581673779	+1	28
GO:0016236	macroautophagy	0.0120623980476188	0.0120623980476188	+1	44
GO:0046148	pigment biosynthetic process	0.012075953826381	0.012075953826381	+1	15
GO:0008654	phospholipid biosynthetic process	0.0126239042920709	0.0126239042920709	+1	37
GO:0051246	regulation of protein metabolic process	0.0129055753309739	0.0129055753309739	+1	189
GO:0046474	glycerophospholipid biosynthetic process	0.0172535778687718	0.0172535778687718	+1	32
GO:0006091	generation of precursor metabolites and energy	0.0173364402591236	0.0173364402591236	+1	61
GO:0051640	organelle localization	0.0198029273338702	0.0198029273338702	+1	70
GO:0072524	pyridine-containing compound metabolic process	0.0216442599743327	0.0216442599743327	+1	28
GO:0042274	ribosomal small subunit biogenesis	0.0218934700549873	0.0218934700549873	+1	20
GO:0016192	vesicle-mediated transport	0.0229313657508929	0.0229313657508929	+1	145
GO:0080171	lytic vacuole organization	0.0276679888236999	0.0276679888236999	+1	21
GO:0007040	lysosome organization	0.0276679888236999	0.0276679888236999	+1	21
GO:0042255	ribosome assembly	0.0287973478053836	0.0287973478053836	+1	15
GO:0006740	NADPH regeneration	0.0321535318395807	0.0321535318395807	+1	9
GO:0051234	establishment of localization	0.0322004868581456	0.0322004868581456	+1	388
GO:0007035	vacuolar acidification	0.0337977900702739	0.0337977900702739	+1	11
GO:0006915	apoptotic process	0.0365134382093111	0.0365134382093111	+1	172
GO:0043436	oxoacid metabolic process	0.0406372981252371	0.0406372981252371	+1	94
GO:0071702	organic substance transport	0.0436271827347872	0.0436271827347872	+1	205
GO:0019752	carboxylic acid metabolic process	0.045143471159812	0.045143471159812	+1	92
GO:0006779	porphyrin-containing compound biosynthetic process	0.0452413037981292	0.0452413037981292	+1	11
GO:0033014	tetrapyrrole biosynthetic process	0.0452413037981292	0.0452413037981292	+1	11
GO:0006650	glycerophospholipid metabolic process	0.0462343243152781	0.0462343243152781	+1	40
GO:0051641	cellular localization	0.0486246654229196	0.0486246654229196	+1	297
GO:0005737	cytoplasm	1.0895897386267e-49	1.0895897386267e-49	+1	1087
GO:0031090	organelle membrane	6.9274094147091e-30	6.9274094147091e-30	+1	425
GO:0005829	cytosol	6.9001229066051e-23	6.9001229066051e-23	+1	535
GO:0005739	mitochondrion	3.37663458866209e-20	3.37663458866209e-20	+1	218
GO:0031966	mitochondrial membrane	4.28163073958111e-14	4.28163073958111e-14	+1	116
GO:0005740	mitochondrial envelope	9.74820324388408e-14	9.74820324388408e-14	+1	120
GO:0012505	endomembrane system	1.02632678557837e-13	1.02632678557837e-13	+1	444
GO:0031967	organelle envelope	2.38895592078545e-13	2.38895592078545e-13	+1	163
GO:0031975	envelope	2.38895592078545e-13	2.38895592078545e-13	+1	163
GO:0031984	organelle subcompartment	1.85137485345319e-12	1.85137485345319e-12	+1	180
GO:0005783	endoplasmic reticulum	2.70146227974841e-12	2.70146227974841e-12	+1	225
GO:0098588	bounding membrane of organelle	5.95661625534354e-12	5.95661625534354e-12	+1	236
GO:0005622	intracellular anatomical structure	9.84296265668203e-12	9.84296265668203e-12	+1	1283
GO:0043227	membrane-bounded organelle	1.12965430207612e-11	1.12965430207612e-11	+1	1158
GO:0016020	membrane	1.38753839127794e-11	1.38753839127794e-11	+1	790
GO:0098827	endoplasmic reticulum subcompartment	1.09470132557785e-10	1.09470132557785e-10	+1	146
GO:0043231	intracellular membrane-bounded organelle	1.45716074027553e-10	1.45716074027553e-10	+1	1088
GO:0005789	endoplasmic reticulum membrane	1.53940724916939e-10	1.53940724916939e-10	+1	145
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	1.59469819505163e-10	1.59469819505163e-10	+1	147
GO:0044391	ribosomal subunit	3.68745402713485e-10	3.68745402713485e-10	+1	43
