GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:320	55S ribosome, mitochondrial	0.00194296584963565	0.00194296584963565	+1	21
CORUM:324	39S ribosomal subunit, mitochondrial	0.0200248554986517	0.0200248554986517	+1	14
GO:1901564	organonitrogen compound metabolic process	5.21528602391705e-15	5.21528602391705e-15	+1	549
GO:1901566	organonitrogen compound biosynthetic process	2.6085924220744e-11	2.6085924220744e-11	+1	202
GO:0140053	mitochondrial gene expression	2.27520010379144e-10	2.27520010379144e-10	+1	41
GO:0032543	mitochondrial translation	1.70664764008613e-09	1.70664764008613e-09	+1	35
GO:0019637	organophosphate metabolic process	1.03154794512553e-08	1.03154794512553e-08	+1	129
GO:0006996	organelle organization	2.50635241533276e-08	2.50635241533276e-08	+1	339
GO:0043603	amide metabolic process	2.84004399559377e-08	2.84004399559377e-08	+1	142
GO:0044281	small molecule metabolic process	1.72105622217198e-06	1.72105622217198e-06	+1	188
GO:0051649	establishment of localization in cell	1.72425919855846e-06	1.72425919855846e-06	+1	201
GO:0006810	transport	2.31285543338697e-06	2.31285543338697e-06	+1	384
GO:0019538	protein metabolic process	4.01715690303554e-06	4.01715690303554e-06	+1	424
GO:0007005	mitochondrion organization	6.21538496708588e-06	6.21538496708588e-06	+1	70
GO:0090407	organophosphate biosynthetic process	7.32965984947411e-06	7.32965984947411e-06	+1	80
GO:1901135	carbohydrate derivative metabolic process	1.95530974758436e-05	1.95530974758436e-05	+1	123
GO:0006518	peptide metabolic process	2.2588071355198e-05	2.2588071355198e-05	+1	107
GO:0051179	localization	3.62789975837465e-05	3.62789975837465e-05	+1	462
GO:0006793	phosphorus metabolic process	3.9867508773022e-05	3.9867508773022e-05	+1	244
GO:0043604	amide biosynthetic process	4.02658656383078e-05	4.02658656383078e-05	+1	104
GO:0006796	phosphate-containing compound metabolic process	4.08325238133334e-05	4.08325238133334e-05	+1	242
GO:0042254	ribosome biogenesis	5.93842165710416e-05	5.93842165710416e-05	+1	50
GO:0051234	establishment of localization	9.35875708503588e-05	9.35875708503588e-05	+1	413
GO:0006753	nucleoside phosphate metabolic process	0.000144683895953274	0.000144683895953274	+1	77
GO:0043043	peptide biosynthetic process	0.000149511610841699	0.000149511610841699	+1	90
GO:0055086	nucleobase-containing small molecule metabolic process	0.000173591188321316	0.000173591188321316	+1	83
GO:0009117	nucleotide metabolic process	0.000175291292335682	0.000175291292335682	+1	76
GO:0006091	generation of precursor metabolites and energy	0.000362149726011999	0.000362149726011999	+1	67
