GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0007155	cell adhesion	9.66833368972931e-23	9.66833368972931e-23	+1	158
GO:0051239	regulation of multicellular organismal process	2.33878094294002e-17	2.33878094294002e-17	+1	231
GO:0048518	positive regulation of biological process	4.81005049505827e-17	4.81005049505827e-17	+1	398
GO:0006950	response to stress	7.12277440970186e-17	7.12277440970186e-17	+1	278
GO:0048583	regulation of response to stimulus	9.47647285750701e-17	9.47647285750701e-17	+1	282
GO:0016477	cell migration	1.5125160613723e-16	1.5125160613723e-16	+1	143
GO:0007166	cell surface receptor signaling pathway	1.49240126903799e-15	1.49240126903799e-15	+1	217
GO:0002682	regulation of immune system process	2.61146093844653e-15	2.61146093844653e-15	+1	141
GO:0048522	positive regulation of cellular process	2.93703774888786e-15	2.93703774888786e-15	+1	366
GO:0048584	positive regulation of response to stimulus	4.35849001533265e-15	4.35849001533265e-15	+1	186
GO:0050793	regulation of developmental process	5.68615738179239e-15	5.68615738179239e-15	+1	196
GO:0009653	anatomical structure morphogenesis	1.09648470993061e-14	1.09648470993061e-14	+1	208
GO:0050896	response to stimulus	1.57217636690076e-14	1.57217636690076e-14	+1	513
GO:0051716	cellular response to stimulus	5.43439166598586e-14	5.43439166598586e-14	+1	440
GO:0048856	anatomical structure development	5.53193171446629e-14	5.53193171446629e-14	+1	370
GO:0001525	angiogenesis	8.69584370771205e-14	8.69584370771205e-14	+1	71
GO:0032101	regulation of response to external stimulus	1.30055790293764e-13	1.30055790293764e-13	+1	109
GO:0006952	defense response	2.17942192262762e-13	2.17942192262762e-13	+1	153
GO:0030155	regulation of cell adhesion	2.3297167318805e-13	2.3297167318805e-13	+1	88
GO:0007275	multicellular organism development	2.73617478047532e-13	2.73617478047532e-13	+1	306
GO:0048870	cell motility	5.53172862354437e-13	5.53172862354437e-13	+1	147
GO:0023052	signaling	5.8096502229251e-13	5.8096502229251e-13	+1	392
GO:0001568	blood vessel development	6.6424513323042e-13	6.6424513323042e-13	+1	83
GO:0001944	vasculature development	8.45224422598107e-13	8.45224422598107e-13	+1	85
GO:0007154	cell communication	1.1689726749252e-12	1.1689726749252e-12	+1	395
GO:0032502	developmental process	1.21143694725491e-12	1.21143694725491e-12	+1	391
GO:0002376	immune system process	1.92456258935123e-12	1.92456258935123e-12	+1	206
GO:0048514	blood vessel morphogenesis	2.14341453650536e-12	2.14341453650536e-12	+1	75
GO:0051240	positive regulation of multicellular organismal process	2.28575232538348e-12	2.28575232538348e-12	+1	141
GO:0023051	regulation of signaling	2.33481403424865e-12	2.33481403424865e-12	+1	241
GO:0040011	locomotion	2.72627594069839e-12	2.72627594069839e-12	+1	116
GO:0007165	signal transduction	3.11745490503147e-12	3.11745490503147e-12	+1	366
GO:0002684	positive regulation of immune system process	4.08126896325734e-12	4.08126896325734e-12	+1	104
GO:0030335	positive regulation of cell migration	4.59272008568461e-12	4.59272008568461e-12	+1	68
GO:0010646	regulation of cell communication	5.51448263263065e-12	5.51448263263065e-12	+1	240
GO:0009605	response to external stimulus	8.46368374516015e-12	8.46368374516015e-12	+1	201
