GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:306	Ribosome, cytoplasmic	0.00547681856755466	0.00547681856755466	+1	22
GO:1901564	organonitrogen compound metabolic process	2.48935078232204e-21	2.48935078232204e-21	+1	622
GO:0043603	amide metabolic process	1.17727419101165e-14	1.17727419101165e-14	+1	172
GO:0019538	protein metabolic process	1.46692742224388e-14	1.46692742224388e-14	+1	505
GO:1901566	organonitrogen compound biosynthetic process	2.82931267447632e-14	2.82931267447632e-14	+1	227
GO:0006518	peptide metabolic process	1.51138870736247e-11	1.51138870736247e-11	+1	134
GO:0006412	translation	3.56516938174025e-11	3.56516938174025e-11	+1	113
GO:0044271	cellular nitrogen compound biosynthetic process	7.15715162062387e-11	7.15715162062387e-11	+1	481
GO:0009056	catabolic process	9.88084793749873e-11	9.88084793749873e-11	+1	287
GO:0043043	peptide biosynthetic process	2.30107039791141e-10	2.30107039791141e-10	+1	114
GO:0006996	organelle organization	2.25303242558713e-09	2.25303242558713e-09	+1	372
GO:0043604	amide biosynthetic process	1.33284074028661e-08	1.33284074028661e-08	+1	123
GO:0048518	positive regulation of biological process	3.73003529310307e-08	3.73003529310307e-08	+1	579
GO:0007049	cell cycle	1.24461600752484e-07	1.24461600752484e-07	+1	208
GO:0042254	ribosome biogenesis	1.54501995616394e-07	1.54501995616394e-07	+1	59
GO:0048522	positive regulation of cellular process	3.4642833159425e-07	3.4642833159425e-07	+1	531
GO:1901575	organic substance catabolic process	9.07702054037733e-07	9.07702054037733e-07	+1	227
GO:0043412	macromolecule modification	2.12932524603885e-06	2.12932524603885e-06	+1	327
GO:0019637	organophosphate metabolic process	4.7423272670092e-06	4.7423272670092e-06	+1	129
GO:0044248	cellular catabolic process	6.13047021639883e-06	6.13047021639883e-06	+1	181
GO:0034660	ncRNA metabolic process	1.10229737786562e-05	1.10229737786562e-05	+1	89
GO:0009057	macromolecule catabolic process	1.14034711361355e-05	1.14034711361355e-05	+1	156
GO:0034470	ncRNA processing	2.21493253011091e-05	2.21493253011091e-05	+1	67
GO:0034248	regulation of amide metabolic process	2.43008990720465e-05	2.43008990720465e-05	+1	67
GO:0036211	protein modification process	3.26485790055394e-05	3.26485790055394e-05	+1	301
GO:1901565	organonitrogen compound catabolic process	4.63971215636419e-05	4.63971215636419e-05	+1	159
GO:0007005	mitochondrion organization	5.3273586125028e-05	5.3273586125028e-05	+1	72
GO:0002181	cytoplasmic translation	7.13614990600027e-05	7.13614990600027e-05	+1	33
GO:0006417	regulation of translation	8.1410639421651e-05	8.1410639421651e-05	+1	59
GO:0006793	phosphorus metabolic process	8.76592697729391e-05	8.76592697729391e-05	+1	262
GO:0044281	small molecule metabolic process	0.000118085534134389	0.000118085534134389	+1	194
GO:0006796	phosphate-containing compound metabolic process	0.000126041526815622	0.000126041526815622	+1	259
GO:1901362	organic cyclic compound biosynthetic process	0.000142285865918285	0.000142285865918285	+1	398
GO:0051128	regulation of cellular component organization	0.000163503676630765	0.000163503676630765	+1	246
GO:0051171	regulation of nitrogen compound metabolic process	0.000232661311348926	0.000232661311348926	+1	490
GO:0019438	aromatic compound biosynthetic process	0.000287853492199269	0.000287853492199269	+1	384
GO:0061919	process utilizing autophagic mechanism	0.000331462777588937	0.000331462777588937	+1	78
GO:0006914	autophagy	0.000331462777588937	0.000331462777588937	+1	78
GO:0030163	protein catabolic process	0.000520079773326548	0.000520079773326548	+1	115
GO:0006281	DNA repair	0.000542498090039062	0.000542498090039062	+1	80
GO:0051649	establishment of localization in cell	0.000650120431089205	0.000650120431089205	+1	204
GO:0080090	regulation of primary metabolic process	0.000751471503862078	0.000751471503862078	+1	498
GO:0018130	heterocycle biosynthetic process	0.000808514699915893	0.000808514699915893	+1	380
GO:0007042	lysosomal lumen acidification	0.000825063469091603	0.000825063469091603	+1	11
GO:0006974	DNA damage response	0.00108229893902539	0.00108229893902539	+1	107
GO:0033554	cellular response to stress	0.00127205437018608	0.00127205437018608	+1	185
GO:0045017	glycerolipid biosynthetic process	0.00194200298354081	0.00194200298354081	+1	41
GO:0043632	modification-dependent macromolecule catabolic process	0.00306260995395575	0.00306260995395575	+1	79
GO:1901135	carbohydrate derivative metabolic process	0.00315262337011577	0.00315262337011577	+1	123
GO:0046486	glycerolipid metabolic process	0.00316390890572527	0.00316390890572527	+1	56
GO:0046907	intracellular transport	0.00325250970594771	0.00325250970594771	+1	148
GO:0016236	macroautophagy	0.00326470148544721	0.00326470148544721	+1	49
GO:0006810	transport	0.00343536701691513	0.00343536701691513	+1	395
GO:0009893	positive regulation of metabolic process	0.00441927823820177	0.00441927823820177	+1	343
GO:0051246	regulation of protein metabolic process	0.00520943526687632	0.00520943526687632	+1	210
GO:0019941	modification-dependent protein catabolic process	0.00559381850509603	0.00559381850509603	+1	77
GO:0044255	cellular lipid metabolic process	0.00582564008423227	0.00582564008423227	+1	114
GO:0051179	localization	0.00637826673595299	0.00637826673595299	+1	485
GO:0006364	rRNA processing	0.00739163038265355	0.00739163038265355	+1	37
GO:0051603	proteolysis involved in protein catabolic process	0.00787856714349403	0.00787856714349403	+1	88
GO:0046474	glycerophospholipid biosynthetic process	0.00881859393110864	0.00881859393110864	+1	35
GO:0034654	nucleobase-containing compound biosynthetic process	0.00912070090315332	0.00912070090315332	+1	366
GO:0009894	regulation of catabolic process	0.0092860172921465	0.0092860172921465	+1	115
GO:0016072	rRNA metabolic process	0.0100041780206045	0.0100041780206045	+1	41
GO:0008654	phospholipid biosynthetic process	0.0101305532618739	0.0101305532618739	+1	40
GO:0006259	DNA metabolic process	0.010616486030828	0.010616486030828	+1	116
GO:0006511	ubiquitin-dependent protein catabolic process	0.0107962552788665	0.0107962552788665	+1	75
GO:0022402	cell cycle process	0.01092045491442	0.01092045491442	+1	137
GO:0090407	organophosphate biosynthetic process	0.011471079369568	0.011471079369568	+1	75
GO:0031325	positive regulation of cellular metabolic process	0.0133958956202202	0.0133958956202202	+1	310
GO:0007033	vacuole organization	0.0170282133015766	0.0170282133015766	+1	37
GO:0065007	biological regulation	0.0176110855269977	0.0176110855269977	+1	1016
GO:0051173	positive regulation of nitrogen compound metabolic process	0.0182682495887086	0.0182682495887086	+1	281
GO:0006650	glycerophospholipid metabolic process	0.0227683901787815	0.0227683901787815	+1	44
GO:0035751	regulation of lysosomal lumen pH	0.0245616408522772	0.0245616408522772	+1	11
GO:0055086	nucleobase-containing small molecule metabolic process	0.0254666549232335	0.0254666549232335	+1	81
GO:0000278	mitotic cell cycle	0.0273817438268572	0.0273817438268572	+1	101
GO:0042274	ribosomal small subunit biogenesis	0.0296053136533945	0.0296053136533945	+1	21
GO:0044770	cell cycle phase transition	0.0386291192046026	0.0386291192046026	+1	67
GO:0051726	regulation of cell cycle	0.0411923415666343	0.0411923415666343	+1	119
GO:0009117	nucleotide metabolic process	0.0413835205116473	0.0413835205116473	+1	73
GO:0046148	pigment biosynthetic process	0.0418821825901801	0.0418821825901801	+1	15
GO:0005737	cytoplasm	5.33045920839132e-50	5.33045920839132e-50	+1	1197
GO:0031090	organelle membrane	9.1907099057398e-27	9.1907099057398e-27	+1	452
GO:0005829	cytosol	2.31990845420555e-25	2.31990845420555e-25	+1	595
GO:0005739	mitochondrion	2.87696821673481e-19	2.87696821673481e-19	+1	233
GO:0005622	intracellular anatomical structure	7.23433237292099e-16	7.23433237292099e-16	+1	1441
GO:0043227	membrane-bounded organelle	5.4088000834513e-15	5.4088000834513e-15	+1	1300
GO:0031967	organelle envelope	7.10247089535551e-15	7.10247089535551e-15	+1	181
GO:0031975	envelope	7.10247089535551e-15	7.10247089535551e-15	+1	181
GO:0031966	mitochondrial membrane	3.35136540283527e-14	3.35136540283527e-14	+1	125
GO:0005740	mitochondrial envelope	4.59029272689282e-14	4.59029272689282e-14	+1	130
GO:0043231	intracellular membrane-bounded organelle	5.31304633341689e-14	5.31304633341689e-14	+1	1224
GO:0043229	intracellular organelle	1.3297998995272e-12	1.3297998995272e-12	+1	1312
GO:0043226	organelle	3.03640468293231e-12	3.03640468293231e-12	+1	1362
GO:0005654	nucleoplasm	1.48084688066953e-11	1.48084688066953e-11	+1	430
GO:0012505	endomembrane system	8.85794908673924e-11	8.85794908673924e-11	+1	472
GO:0043233	organelle lumen	2.49475745331897e-10	2.49475745331897e-10	+1	620
GO:0070013	intracellular organelle lumen	2.49475745331897e-10	2.49475745331897e-10	+1	620
GO:0031974	membrane-enclosed lumen	2.49475745331897e-10	2.49475745331897e-10	+1	620
GO:0031984	organelle subcompartment	7.8521948192374e-10	7.8521948192374e-10	+1	186
GO:0005783	endoplasmic reticulum	8.40029946373716e-10	8.40029946373716e-10	+1	235
GO:0098588	bounding membrane of organelle	1.68511820158662e-09	1.68511820158662e-09	+1	247
GO:0005759	mitochondrial matrix	8.52694680368369e-09	8.52694680368369e-09	+1	80
GO:0098827	endoplasmic reticulum subcompartment	1.41310100430182e-08	1.41310100430182e-08	+1	151
GO:0005789	endoplasmic reticulum membrane	3.53748686436684e-08	3.53748686436684e-08	+1	149
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	3.99392986767192e-08	3.99392986767192e-08	+1	151
GO:0044391	ribosomal subunit	4.78872702664403e-08	4.78872702664403e-08	+1	42
GO:0016020	membrane	6.78641554948527e-08	6.78641554948527e-08	+1	849
GO:0022626	cytosolic ribosome	8.37829752294071e-08	8.37829752294071e-08	+1	31
GO:0005743	mitochondrial inner membrane	1.01643677547324e-07	1.01643677547324e-07	+1	79
GO:0019866	organelle inner membrane	1.02064029675729e-07	1.02064029675729e-07	+1	85
GO:1902494	catalytic complex	1.76403303349126e-07	1.76403303349126e-07	+1	200
GO:0031982	vesicle	8.88319560897308e-07	8.88319560897308e-07	+1	386
GO:0031981	nuclear lumen	8.08922883579677e-05	8.08922883579677e-05	+1	494
GO:0140535	intracellular protein-containing complex	9.79713304363387e-05	9.79713304363387e-05	+1	113
GO:0070062	extracellular exosome	0.000134364370861665	0.000134364370861665	+1	215
GO:1903561	extracellular vesicle	0.00020605482390618	0.00020605482390618	+1	216
GO:0065010	extracellular membrane-bounded organelle	0.00021327053908121	0.00021327053908121	+1	216
GO:0043230	extracellular organelle	0.00021327053908121	0.00021327053908121	+1	216
GO:0015934	large ribosomal subunit	0.00139271774894909	0.00139271774894909	+1	24
GO:0005925	focal adhesion	0.00239116596065066	0.00239116596065066	+1	57
GO:0030055	cell-substrate junction	0.00239870388441258	0.00239870388441258	+1	58
GO:0031410	cytoplasmic vesicle	0.00268783585719855	0.00268783585719855	+1	241
GO:0097708	intracellular vesicle	0.00309681818175696	0.00309681818175696	+1	241
GO:0005741	mitochondrial outer membrane	0.00310866362153993	0.00310866362153993	+1	36
GO:0022627	cytosolic small ribosomal subunit	0.00387788931102847	0.00387788931102847	+1	13
GO:0030008	TRAPP complex	0.00410003559968666	0.00410003559968666	+1	8
GO:0015935	small ribosomal subunit	0.00487872051858508	0.00487872051858508	+1	18
GO:0031968	organelle outer membrane	0.00854039666841515	0.00854039666841515	+1	38
GO:1990234	transferase complex	0.00887179911389015	0.00887179911389015	+1	99
GO:0019867	outer membrane	0.010199625217701	0.010199625217701	+1	38
GO:0005774	vacuolar membrane	0.0135925998505591	0.0135925998505591	+1	61
GO:0022625	cytosolic large ribosomal subunit	0.017984782378521	0.017984782378521	+1	14
GO:0048471	perinuclear region of cytoplasm	0.0248516531010545	0.0248516531010545	+1	83
GO:1990072	TRAPPIII protein complex	0.0358560899857342	0.0358560899857342	+1	6
GO:1990071	TRAPPII protein complex	0.0358560899857342	0.0358560899857342	+1	6
GO:0000139	Golgi membrane	0.0432104763735469	0.0432104763735469	+1	76
GO:0005765	lysosomal membrane	0.0434716512349803	0.0434716512349803	+1	55
GO:0098852	lytic vacuole membrane	0.0434716512349803	0.0434716512349803	+1	55
GO:0099023	vesicle tethering complex	0.0442418234750223	0.0442418234750223	+1	15
GO:0005794	Golgi apparatus	0.0481773710951161	0.0481773710951161	+1	159
GO:0005515	protein binding	1.32674417507506e-43	1.32674417507506e-43	+1	1402
GO:0003824	catalytic activity	2.16051944601898e-12	2.16051944601898e-12	+1	595
GO:0005488	binding	5.62025373555269e-08	5.62025373555269e-08	+1	1522
GO:0016787	hydrolase activity	1.83393385336437e-05	1.83393385336437e-05	+1	268
GO:0036094	small molecule binding	0.000490261270376789	0.000490261270376789	+1	591
GO:0000166	nucleotide binding	0.000834185048757951	0.000834185048757951	+1	232
GO:1901265	nucleoside phosphate binding	0.000863230202988415	0.000863230202988415	+1	232
GO:0043167	ion binding	0.000979087854717914	0.000979087854717914	+1	571
GO:0016788	hydrolase activity, acting on ester bonds	0.00101760062214451	0.00101760062214451	+1	98
GO:0043168	anion binding	0.00110974142892743	0.00110974142892743	+1	255
GO:1901363	heterocyclic compound binding	0.00287492006916267	0.00287492006916267	+1	241
GO:0035639	purine ribonucleoside triphosphate binding	0.00743097410415897	0.00743097410415897	+1	196
GO:0017076	purine nucleotide binding	0.0157311106628165	0.0157311106628165	+1	209
GO:0032553	ribonucleotide binding	0.0180598811596999	0.0180598811596999	+1	201
GO:0140096	catalytic activity, acting on a protein	0.0194265422160169	0.0194265422160169	+1	238
GO:0032555	purine ribonucleotide binding	0.0213313190379879	0.0213313190379879	+1	199
GO:0097367	carbohydrate derivative binding	0.0314396718663395	0.0314396718663395	+1	232
HP:0012639	Abnormal nervous system morphology	0.0312296996095071	0.0312296996095071	+1	306
HPA:0220000	gallbladder	4.63095827624541e-35	4.63095827624541e-35	+1	917
HPA:0220051	gallbladder; glandular cells[≥Low]	4.63095827624541e-35	4.63095827624541e-35	+1	917
HPA:0350000	pancreas	1.57763359247073e-32	1.57763359247073e-32	+1	891
HPA:0150000	duodenum	7.16644211296501e-32	7.16644211296501e-32	+1	928
HPA:0220052	gallbladder; glandular cells[≥Medium]	7.28791279840408e-32	7.28791279840408e-32	+1	823
HPA:0400000	rectum	1.40328924030191e-31	1.40328924030191e-31	+1	933
