GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:1901564	organonitrogen compound metabolic process	1.82322401839599e-17	1.82322401839599e-17	+1	589
GO:1901566	organonitrogen compound biosynthetic process	1.58635463582389e-13	1.58635463582389e-13	+1	219
GO:0043603	amide metabolic process	7.04885350094332e-12	7.04885350094332e-12	+1	160
GO:0006518	peptide metabolic process	1.85389433401951e-09	1.85389433401951e-09	+1	125
GO:0019538	protein metabolic process	2.09506577173939e-09	2.09506577173939e-09	+1	466
GO:0048518	positive regulation of biological process	1.31534803000308e-08	1.31534803000308e-08	+1	565
GO:0048522	positive regulation of cellular process	2.12972356698701e-07	2.12972356698701e-07	+1	517
GO:0044281	small molecule metabolic process	2.23387324167933e-07	2.23387324167933e-07	+1	201
GO:0043043	peptide biosynthetic process	2.35170690624052e-07	2.35170690624052e-07	+1	103
GO:0006412	translation	2.56180465628596e-07	2.56180465628596e-07	+1	100
GO:0043604	amide biosynthetic process	5.72705937428716e-07	5.72705937428716e-07	+1	115
GO:0051649	establishment of localization in cell	1.00177840950251e-06	1.00177840950251e-06	+1	212
GO:0006996	organelle organization	1.55438764355877e-06	1.55438764355877e-06	+1	347
GO:0019637	organophosphate metabolic process	4.08144681841242e-06	4.08144681841242e-06	+1	126
GO:0006810	transport	1.28424079224916e-05	1.28424079224916e-05	+1	400
GO:0046907	intracellular transport	3.27148914540557e-05	3.27148914540557e-05	+1	153
GO:1901135	carbohydrate derivative metabolic process	5.55899481731821e-05	5.55899481731821e-05	+1	127
GO:0044271	cellular nitrogen compound biosynthetic process	6.97904638348368e-05	6.97904638348368e-05	+1	433
GO:0090407	organophosphate biosynthetic process	9.93527939731041e-05	9.93527939731041e-05	+1	80
GO:0032543	mitochondrial translation	0.000254537413299981	0.000254537413299981	+1	28
GO:0006793	phosphorus metabolic process	0.000267278932350051	0.000267278932350051	+1	252
GO:0006796	phosphate-containing compound metabolic process	0.000392717041814336	0.000392717041814336	+1	249
GO:0051128	regulation of cellular component organization	0.000402667761613176	0.000402667761613176	+1	237
GO:0051179	localization	0.000735009473743006	0.000735009473743006	+1	478
GO:0140053	mitochondrial gene expression	0.00104790108063511	0.00104790108063511	+1	31
GO:0051234	establishment of localization	0.00200454929841923	0.00200454929841923	+1	426
GO:0042254	ribosome biogenesis	0.0022056528199746	0.0022056528199746	+1	48
GO:0071702	organic substance transport	0.0024281880777115	0.0024281880777115	+1	227
GO:1901137	carbohydrate derivative biosynthetic process	0.00282334507951688	0.00282334507951688	+1	81
GO:0065008	regulation of biological quality	0.00282466838402446	0.00282466838402446	+1	266
GO:0006417	regulation of translation	0.00417496812420159	0.00417496812420159	+1	53
GO:0009653	anatomical structure morphogenesis	0.00581310160009616	0.00581310160009616	+1	251
