GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0005737	cytoplasm	7.92302350395141e-05	7.92302350395141e-05	+1	67
GO:0098588	bounding membrane of organelle	0.00018703185489899	0.00018703185489899	+1	24
GO:0005829	cytosol	0.00128630826021913	0.00128630826021913	+1	39
GO:0005789	endoplasmic reticulum membrane	0.00701226996493471	0.00701226996493471	+1	15
GO:0098827	endoplasmic reticulum subcompartment	0.00743255991698512	0.00743255991698512	+1	15
GO:0031984	organelle subcompartment	0.00837005571318171	0.00837005571318171	+1	17
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.00874719490700317	0.00874719490700317	+1	15
GO:0000139	Golgi membrane	0.00911348786323271	0.00911348786323271	+1	11
GO:0031090	organelle membrane	0.0106435224192602	0.0106435224192602	+1	29
GO:0070062	extracellular exosome	0.0155072510599729	0.0155072510599729	+1	20
GO:1903561	extracellular vesicle	0.0181823157876328	0.0181823157876328	+1	20
GO:0065010	extracellular membrane-bounded organelle	0.0183022379463549	0.0183022379463549	+1	20
GO:0043230	extracellular organelle	0.0183022379463549	0.0183022379463549	+1	20
GO:0030659	cytoplasmic vesicle membrane	0.037523722971673	0.037523722971673	+1	14
GO:0012506	vesicle membrane	0.0422579274671327	0.0422579274671327	+1	14
HPA:0471461	skin 2; langerhans cells[≥Low]	0.00116400850131048	0.00116400850131048	+1	16
HPA:0460201	skin 1; endothelial cells[≥Low]	0.00262675630648557	0.00262675630648557	+1	16
HPA:0461391	skin 1; cells in basal layer[≥Low]	0.00470412689716079	0.00470412689716079	+1	16
HPA:0461441	skin 1; fibrohistiocytic cells[≥Low]	0.00497679789074807	0.00497679789074807	+1	16
HPA:0470201	skin 2; endothelial cells[≥Low]	0.00519047535778121	0.00519047535778121	+1	16
HPA:0471441	skin 2; fibrohistiocytic cells[≥Low]	0.00749252445548459	0.00749252445548459	+1	17
HPA:0471462	skin 2; langerhans cells[≥Medium]	0.0149989211775409	0.0149989211775409	+1	13
HPA:0461461	skin 1; langerhans cells[≥Low]	0.0332343800844242	0.0332343800844242	+1	13
HPA:0470671	skin 2; melanocytes[≥Low]	0.0371404698859817	0.0371404698859817	+1	13
REAC:R-HSA-5357801	Programmed Cell Death	0.0245742398000666	0.0245742398000666	+1	7
