GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:143	APP-APBB1-LRP1 complex	0.0499525906448572	0.0499525906448572	+1	3
CORUM:2396	ITGA7-ITGB1-CD9 complex	0.0499525906448572	0.0499525906448572	+1	3
CORUM:2445	ITGA9-ITGB1-ADAM15 complex	0.0499525906448572	0.0499525906448572	+1	3
GO:0009056	catabolic process	4.4214305031016e-09	4.4214305031016e-09	+1	178
GO:0044281	small molecule metabolic process	8.56764262875606e-08	8.56764262875606e-08	+1	134
GO:1901575	organic substance catabolic process	3.30809311209592e-07	3.30809311209592e-07	+1	146
GO:0050789	regulation of biological process	3.89815673482365e-07	3.89815673482365e-07	+1	602
GO:0044248	cellular catabolic process	4.37706957300013e-07	4.37706957300013e-07	+1	120
GO:0006629	lipid metabolic process	5.01128240554919e-07	5.01128240554919e-07	+1	108
GO:0065007	biological regulation	5.01333646583728e-07	5.01333646583728e-07	+1	617
GO:1901565	organonitrogen compound catabolic process	1.63233759591936e-06	1.63233759591936e-06	+1	107
GO:0019752	carboxylic acid metabolic process	4.00599350652155e-06	4.00599350652155e-06	+1	77
GO:0050794	regulation of cellular process	5.75978911256196e-06	5.75978911256196e-06	+1	574
GO:1901564	organonitrogen compound metabolic process	8.66897288149147e-06	8.66897288149147e-06	+1	328
GO:0043436	oxoacid metabolic process	1.16952784267895e-05	1.16952784267895e-05	+1	77
GO:0048518	positive regulation of biological process	1.25658159663237e-05	1.25658159663237e-05	+1	339
GO:0006082	organic acid metabolic process	1.55315897421447e-05	1.55315897421447e-05	+1	77
GO:0048522	positive regulation of cellular process	1.91782388289741e-05	1.91782388289741e-05	+1	314
GO:0032502	developmental process	1.97236143850715e-05	1.97236143850715e-05	+1	347
GO:0080090	regulation of primary metabolic process	3.32025604912511e-05	3.32025604912511e-05	+1	307
GO:0070848	response to growth factor	3.69012138105644e-05	3.69012138105644e-05	+1	63
GO:0071495	cellular response to endogenous stimulus	4.54232940452177e-05	4.54232940452177e-05	+1	104
GO:0009719	response to endogenous stimulus	5.21983129551114e-05	5.21983129551114e-05	+1	117
GO:0007399	nervous system development	8.54947357269123e-05	8.54947357269123e-05	+1	160
GO:0071363	cellular response to growth factor stimulus	0.00010053540025547	0.00010053540025547	+1	60
GO:0048856	anatomical structure development	0.000110883145905864	0.000110883145905864	+1	318
GO:0032787	monocarboxylic acid metabolic process	0.000202516891646858	0.000202516891646858	+1	56
GO:0048731	system development	0.000206371623167109	0.000206371623167109	+1	228
GO:0007275	multicellular organism development	0.000230127113693892	0.000230127113693892	+1	259
GO:0044255	cellular lipid metabolic process	0.000456616804800748	0.000456616804800748	+1	77
GO:0051171	regulation of nitrogen compound metabolic process	0.000613153625557343	0.000613153625557343	+1	293
GO:0051716	cellular response to stimulus	0.000779444305800858	0.000779444305800858	+1	379
GO:0007154	cell communication	0.000905205998412443	0.000905205998412443	+1	341
GO:0023052	signaling	0.000911523677667536	0.000911523677667536	+1	337
GO:0071705	nitrogen compound transport	0.00102314417157212	0.00102314417157212	+1	124
GO:1901566	organonitrogen compound biosynthetic process	0.00208743006319362	0.00208743006319362	+1	115
GO:1901362	organic cyclic compound biosynthetic process	0.00321615757720483	0.00321615757720483	+1	235
GO:0051130	positive regulation of cellular component organization	0.00375961861500796	0.00375961861500796	+1	80
GO:0006810	transport	0.00469104156452924	0.00469104156452924	+1	238
GO:0044271	cellular nitrogen compound biosynthetic process	0.0051674741032096	0.0051674741032096	+1	260
GO:0033036	macromolecule localization	0.00618513576609587	0.00618513576609587	+1	184
GO:0010646	regulation of cell communication	0.00627592833652747	0.00627592833652747	+1	195
GO:0006635	fatty acid beta-oxidation	0.00646961747948867	0.00646961747948867	+1	14
GO:0009894	regulation of catabolic process	0.00757955684217015	0.00757955684217015	+1	74
GO:0043603	amide metabolic process	0.00791540238208174	0.00791540238208174	+1	83
GO:0023051	regulation of signaling	0.00841185484696751	0.00841185484696751	+1	194
GO:0051649	establishment of localization in cell	0.00851644014259013	0.00851644014259013	+1	123
GO:0008610	lipid biosynthetic process	0.00933633680490649	0.00933633680490649	+1	57
GO:0001649	osteoblast differentiation	0.0107791715214695	0.0107791715214695	+1	26
GO:0051641	cellular localization	0.0108714895461216	0.0108714895461216	+1	202
GO:0019438	aromatic compound biosynthetic process	0.0109061082237944	0.0109061082237944	+1	225
GO:0006631	fatty acid metabolic process	0.011334012627429	0.011334012627429	+1	37
GO:0009057	macromolecule catabolic process	0.01138632905739	0.01138632905739	+1	90
GO:0007167	enzyme-linked receptor protein signaling pathway	0.0124673482257942	0.0124673482257942	+1	70
GO:0016054	organic acid catabolic process	0.0179387720045099	0.0179387720045099	+1	27
GO:0046395	carboxylic acid catabolic process	0.0179387720045099	0.0179387720045099	+1	27
GO:0070727	cellular macromolecule localization	0.0188339495075475	0.0188339495075475	+1	159
GO:0018130	heterocycle biosynthetic process	0.0190774426402791	0.0190774426402791	+1	223
GO:0071702	organic substance transport	0.0225746371639276	0.0225746371639276	+1	140
GO:0008104	protein localization	0.0229986817658902	0.0229986817658902	+1	158
GO:0044282	small molecule catabolic process	0.0248235258668845	0.0248235258668845	+1	35
GO:0031331	positive regulation of cellular catabolic process	0.0248502497090331	0.0248502497090331	+1	32
GO:0019395	fatty acid oxidation	0.0277804539795403	0.0277804539795403	+1	16
GO:0046907	intracellular transport	0.0295944843987899	0.0295944843987899	+1	90
GO:0007267	cell-cell signaling	0.0298030834772377	0.0298030834772377	+1	107
GO:0045184	establishment of protein localization	0.0301297206522019	0.0301297206522019	+1	118
GO:0005975	carbohydrate metabolic process	0.0311642885013165	0.0311642885013165	+1	46
GO:0007165	signal transduction	0.0336968443020409	0.0336968443020409	+1	305
GO:0010564	regulation of cell cycle process	0.0342434236707997	0.0342434236707997	+1	55
GO:0019637	organophosphate metabolic process	0.0343601656873659	0.0343601656873659	+1	72
GO:0035295	tube development	0.0352686641996696	0.0352686641996696	+1	75
GO:0032880	regulation of protein localization	0.0378186026661844	0.0378186026661844	+1	64
GO:0051128	regulation of cellular component organization	0.0391291510912414	0.0391291510912414	+1	142
GO:0009966	regulation of signal transduction	0.0391876545563549	0.0391876545563549	+1	170
GO:0015031	protein transport	0.0437549431884328	0.0437549431884328	+1	92
GO:0051234	establishment of localization	0.0441499092384722	0.0441499092384722	+1	256
GO:0030163	protein catabolic process	0.0452119990063959	0.0452119990063959	+1	68
GO:0005737	cytoplasm	7.92033428081377e-25	7.92033428081377e-25	+1	664
GO:0005829	cytosol	6.95851379995645e-11	6.95851379995645e-11	+1	323
GO:0012505	endomembrane system	4.08525528274349e-07	4.08525528274349e-07	+1	273
GO:0098588	bounding membrane of organelle	8.55428848240168e-07	8.55428848240168e-07	+1	147
GO:0031982	vesicle	6.57896028966646e-06	6.57896028966646e-06	+1	231
GO:0031090	organelle membrane	4.05651940716992e-05	4.05651940716992e-05	+1	216
GO:0016020	membrane	7.28008283341538e-05	7.28008283341538e-05	+1	482
GO:0031410	cytoplasmic vesicle	9.13243410570346e-05	9.13243410570346e-05	+1	154
GO:0097708	intracellular vesicle	0.000103198439591378	0.000103198439591378	+1	154
GO:0005783	endoplasmic reticulum	0.000103545271328377	0.000103545271328377	+1	131
GO:0030054	cell junction	0.000420025897433337	0.000420025897433337	+1	137
GO:0005622	intracellular anatomical structure	0.00145285949884512	0.00145285949884512	+1	786
GO:0005654	nucleoplasm	0.00320565512644609	0.00320565512644609	+1	226
GO:0012506	vesicle membrane	0.00337634725911862	0.00337634725911862	+1	83
GO:0005773	vacuole	0.00459164998041323	0.00459164998041323	+1	62
GO:0043233	organelle lumen	0.00653893114577888	0.00653893114577888	+1	332
GO:0031974	membrane-enclosed lumen	0.00653893114577888	0.00653893114577888	+1	332
GO:0070013	intracellular organelle lumen	0.00653893114577888	0.00653893114577888	+1	332
GO:0045202	synapse	0.00848274591004227	0.00848274591004227	+1	93
GO:0005739	mitochondrion	0.00881748743001154	0.00881748743001154	+1	104
GO:0045121	membrane raft	0.0101930938372075	0.0101930938372075	+1	28
GO:0098857	membrane microdomain	0.0108497838254174	0.0108497838254174	+1	28
GO:0030659	cytoplasmic vesicle membrane	0.0120454609339816	0.0120454609339816	+1	80
GO:0005777	peroxisome	0.0125719872941743	0.0125719872941743	+1	18
GO:0042579	microbody	0.0125719872941743	0.0125719872941743	+1	18
GO:0005768	endosome	0.0150175795534989	0.0150175795534989	+1	71
GO:0009986	cell surface	0.0231171585474618	0.0231171585474618	+1	62
GO:0055037	recycling endosome	0.0345511683481007	0.0345511683481007	+1	21
GO:0005759	mitochondrial matrix	0.0362430154582308	0.0362430154582308	+1	39
GO:0005515	protein binding	1.31608306316366e-12	1.31608306316366e-12	+1	764
