GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:6826	Calprotectin heterotetramer	0.00832405804355686	0.00832405804355686	+1	2
CORUM:6827	iNOS-S100A8/A9 complex	0.0249032378321732	0.0249032378321732	+1	2
GO:0010033	response to organic substance	0.00810518431112328	0.00810518431112328	+1	20
GO:0070486	leukocyte aggregation	0.00936215671348731	0.00936215671348731	+1	3
GO:0070488	neutrophil aggregation	0.0134812199991983	0.0134812199991983	+1	2
GO:0032119	sequestering of zinc ion	0.0134812199991983	0.0134812199991983	+1	2
GO:0002544	chronic inflammatory response	0.0368456183666031	0.0368456183666031	+1	3
GO:0005829	cytosol	0.000195751444689252	0.000195751444689252	+1	30
GO:0005737	cytoplasm	0.00677310523466823	0.00677310523466823	+1	44
GO:0035662	Toll-like receptor 4 binding	0.0204896124725187	0.0204896124725187	+1	2
GO:0005515	protein binding	0.0209089300413754	0.0209089300413754	+1	53
REAC:R-HSA-5686938	Regulation of TLR by endogenous ligand	0.00894330228812579	0.00894330228812579	+1	3
REAC:R-HSA-6799990	Metal sequestration by antimicrobial proteins	0.0387633712839066	0.0387633712839066	+1	2
