GO.ID	Description	p.Val	FDR	Phenotype	Genes
CORUM:351	Spliceosome	2.47722623460242e-11	2.47722623460242e-11	+1	82
CORUM:1181	C complex spliceosome	1.0614590186444e-06	1.0614590186444e-06	+1	47
CORUM:306	Ribosome, cytoplasmic	2.5743318324825e-06	2.5743318324825e-06	+1	45
CORUM:305	40S ribosomal subunit, cytoplasmic	0.0058974911482749	0.0058974911482749	+1	20
CORUM:338	40S ribosomal subunit, cytoplasmic	0.00658305662019252	0.00658305662019252	+1	19
CORUM:308	60S ribosomal subunit, cytoplasmic	0.00917574882739246	0.00917574882739246	+1	25
CORUM:3055	Nop56p-associated pre-rRNA complex	0.0107668265026655	0.0107668265026655	+1	45
CORUM:1332	Large Drosha complex	0.0210582570569836	0.0210582570569836	+1	14
GO:0051171	regulation of nitrogen compound metabolic process	2.34639781080356e-138	2.34639781080356e-138	+1	1514
GO:0019219	regulation of nucleobase-containing compound metabolic process	6.15232377037005e-138	6.15232377037005e-138	+1	1237
GO:0044271	cellular nitrogen compound biosynthetic process	1.28319337608231e-134	1.28319337608231e-134	+1	1387
GO:0080090	regulation of primary metabolic process	1.36283029455366e-133	1.36283029455366e-133	+1	1532
GO:0051252	regulation of RNA metabolic process	6.12588025891858e-131	6.12588025891858e-131	+1	1159
GO:0032774	RNA biosynthetic process	2.32765827121141e-117	2.32765827121141e-117	+1	1095
GO:0006351	DNA-templated transcription	3.91336391093486e-114	3.91336391093486e-114	+1	1081
GO:0018130	heterocycle biosynthetic process	4.69982030476641e-111	4.69982030476641e-111	+1	1185
GO:0034654	nucleobase-containing compound biosynthetic process	5.00560843258713e-111	5.00560843258713e-111	+1	1169
GO:2001141	regulation of RNA biosynthetic process	2.27506932013553e-109	2.27506932013553e-109	+1	1048
GO:0019438	aromatic compound biosynthetic process	1.90338668703316e-108	1.90338668703316e-108	+1	1181
GO:0006355	regulation of DNA-templated transcription	1.54699944357407e-107	1.54699944357407e-107	+1	1040
GO:0060255	regulation of macromolecule metabolic process	3.71885918595102e-105	3.71885918595102e-105	+1	1654
GO:1901362	organic cyclic compound biosynthetic process	5.72348240461257e-102	5.72348240461257e-102	+1	1195
GO:0031323	regulation of cellular metabolic process	3.37717798746407e-100	3.37717798746407e-100	+1	1648
GO:0019222	regulation of metabolic process	8.57314232563101e-99	8.57314232563101e-99	+1	1731
GO:0010556	regulation of macromolecule biosynthetic process	6.05963503005115e-98	6.05963503005115e-98	+1	1454
GO:0010468	regulation of gene expression	3.76900420016817e-96	3.76900420016817e-96	+1	1425
GO:0031326	regulation of cellular biosynthetic process	2.5168977427381e-93	2.5168977427381e-93	+1	1465
GO:0009889	regulation of biosynthetic process	6.42767806238242e-92	6.42767806238242e-92	+1	1467
GO:0006366	transcription by RNA polymerase II	2.63623602107335e-90	2.63623602107335e-90	+1	838
GO:0006357	regulation of transcription by RNA polymerase II	2.36307599237192e-87	2.36307599237192e-87	+1	804
GO:0050794	regulation of cellular process	7.65778707857009e-72	7.65778707857009e-72	+1	2406
GO:0010604	positive regulation of macromolecule metabolic process	2.35769435518952e-71	2.35769435518952e-71	+1	944
GO:0051173	positive regulation of nitrogen compound metabolic process	9.48275654207335e-68	9.48275654207335e-68	+1	848
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	4.93625828172038e-66	4.93625828172038e-66	+1	640
GO:0009893	positive regulation of metabolic process	3.40027333900222e-65	3.40027333900222e-65	+1	985
GO:0050789	regulation of biological process	2.18286349650164e-64	2.18286349650164e-64	+1	2466
GO:0031325	positive regulation of cellular metabolic process	2.94375731159783e-64	2.94375731159783e-64	+1	909
GO:0065007	biological regulation	2.39238894086563e-62	2.39238894086563e-62	+1	2519
GO:0010557	positive regulation of macromolecule biosynthetic process	7.80285052403524e-61	7.80285052403524e-61	+1	746
GO:0051254	positive regulation of RNA metabolic process	1.71617267429829e-60	1.71617267429829e-60	+1	582
GO:0048518	positive regulation of biological process	1.00662800838693e-59	1.00662800838693e-59	+1	1446
GO:0048522	positive regulation of cellular process	4.45325301924743e-59	4.45325301924743e-59	+1	1347
GO:0031328	positive regulation of cellular biosynthetic process	7.47633029386159e-58	7.47633029386159e-58	+1	755
GO:0009891	positive regulation of biosynthetic process	1.18282468348098e-56	1.18282468348098e-56	+1	756
GO:0006807	nitrogen compound metabolic process	1.26541748961929e-53	1.26541748961929e-53	+1	2383
GO:0045893	positive regulation of DNA-templated transcription	7.53435205302653e-53	7.53435205302653e-53	+1	530
GO:1902680	positive regulation of RNA biosynthetic process	1.41131710579708e-52	1.41131710579708e-52	+1	530
GO:0071824	protein-DNA complex organization	1.33957572183079e-48	1.33957572183079e-48	+1	335
GO:0034641	cellular nitrogen compound metabolic process	4.75539437600531e-47	4.75539437600531e-47	+1	1822
GO:0090304	nucleic acid metabolic process	6.04373417281361e-47	6.04373417281361e-47	+1	1618
GO:0043170	macromolecule metabolic process	8.64864250343919e-47	8.64864250343919e-47	+1	2384
GO:0044238	primary metabolic process	2.59927497028885e-46	2.59927497028885e-46	+1	2434
GO:0006325	chromatin organization	1.53843217850811e-41	1.53843217850811e-41	+1	296
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1.34975687474919e-40	1.34975687474919e-40	+1	473
GO:0051172	negative regulation of nitrogen compound metabolic process	6.34023458695953e-40	6.34023458695953e-40	+1	602
GO:0006139	nucleobase-containing compound metabolic process	4.33544538269515e-39	4.33544538269515e-39	+1	1680
GO:0043412	macromolecule modification	4.68527635336463e-37	4.68527635336463e-37	+1	805
GO:0046483	heterocycle metabolic process	5.17895100278628e-37	5.17895100278628e-37	+1	1700
GO:0016070	RNA metabolic process	6.83943742485241e-37	6.83943742485241e-37	+1	1479
GO:0051253	negative regulation of RNA metabolic process	1.0578843168994e-36	1.0578843168994e-36	+1	435
GO:0046649	lymphocyte activation	2.45278081489819e-36	2.45278081489819e-36	+1	277
GO:0006725	cellular aromatic compound metabolic process	2.48835493232796e-35	2.48835493232796e-35	+1	1701
GO:0002682	regulation of immune system process	5.3836770790777e-35	5.3836770790777e-35	+1	441
GO:0045321	leukocyte activation	1.86053082919786e-34	1.86053082919786e-34	+1	312
GO:0019538	protein metabolic process	1.08709736045532e-33	1.08709736045532e-33	+1	1102
GO:0050776	regulation of immune response	2.52826310648257e-33	2.52826310648257e-33	+1	294
GO:0006259	DNA metabolic process	7.38146833225833e-33	7.38146833225833e-33	+1	330
GO:0006338	chromatin remodeling	8.36804798628056e-32	8.36804798628056e-32	+1	238
GO:0002684	positive regulation of immune system process	1.39102570870962e-31	1.39102570870962e-31	+1	330
GO:1901360	organic cyclic compound metabolic process	2.51196143623343e-31	2.51196143623343e-31	+1	1723
GO:0008152	metabolic process	3.35642183140591e-31	3.35642183140591e-31	+1	2638
GO:0045944	positive regulation of transcription by RNA polymerase II	1.35176317266639e-30	1.35176317266639e-30	+1	372
GO:0050778	positive regulation of immune response	2.77043246555555e-30	2.77043246555555e-30	+1	248
GO:0002376	immune system process	4.95512061760566e-30	4.95512061760566e-30	+1	684
GO:0010467	gene expression	6.92544087560025e-30	6.92544087560025e-30	+1	1831
GO:0001775	cell activation	8.34375675491032e-30	8.34375675491032e-30	+1	334
GO:0048583	regulation of response to stimulus	1.78464706462154e-29	1.78464706462154e-29	+1	904
GO:1902679	negative regulation of RNA biosynthetic process	2.47185602625958e-29	2.47185602625958e-29	+1	389
GO:0009059	macromolecule biosynthetic process	2.61086940745351e-29	2.61086940745351e-29	+1	1907
GO:0006950	response to stress	6.06385760791052e-29	6.06385760791052e-29	+1	886
GO:0044237	cellular metabolic process	1.07040667108824e-28	1.07040667108824e-28	+1	2415
GO:0071704	organic substance metabolic process	1.50842448847676e-28	1.50842448847676e-28	+1	2551
GO:0006974	DNA damage response	1.63495173131327e-28	1.63495173131327e-28	+1	286
GO:0030098	lymphocyte differentiation	2.99904595467723e-28	2.99904595467723e-28	+1	172
GO:0009057	macromolecule catabolic process	6.02736407002061e-28	6.02736407002061e-28	+1	383
GO:0045892	negative regulation of DNA-templated transcription	1.23552835522108e-27	1.23552835522108e-27	+1	381
GO:0035556	intracellular signal transduction	1.85424497563101e-27	1.85424497563101e-27	+1	653
